ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2011,2011-12-04,12,23.216,DAL,@,ARI,L 13-19,,1,1,9,9.00,0,100.0%,9.00
2,2011,2011-12-11,13,23.223,DAL,,NYG,L 34-37,,,,,,,0.0%,
3,2011,2011-12-17,14,23.229,DAL,@,TAM,W 31-15,,,,,,,0.0%,
4,2012,2012-12-16,14,24.228,DET,@,ARI,L 10-38,,,,,,,0.0%,
5,2012,2012-12-22,15,24.234,DET,,ATL,L 18-31,*,1,0,0,,0,0.0%,0.00
6,2012,2012-12-30,16,24.242,DET,,CHI,L 24-26,,1,1,6,6.00,0,100.0%,6.00
