ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1969,1969-10-12,5,25.091,DEN,,OAK,L 14-24,1,10,10.00,0,0,0
2,1969,1969-10-19,6,25.098,DEN,@,CIN,W 30-23,1,16,16.00,0,0,0
3,1969,1969-10-26,7,25.105,DEN,@,HOU,L 21-24,1,13,13.00,0,0,0
4,1969,1969-11-09,9,25.119,DEN,@,OAK,L 10-41,1,13,13.00,0,0,0
5,1969,1969-11-16,10,25.126,DEN,,HOU,T 20-20,3,96,32.00,1,1,6
6,1969,1969-11-23,11,25.133,DEN,@,SDG,L 24-45,9,122,13.56,1,1,6
7,1969,1969-11-27,12,25.137,DEN,@,KAN,L 17-31,3,72,24.00,0,0,0
8,1969,1969-12-07,13,25.147,DEN,@,MIA,L 24-27,6,63,10.50,1,1,6
9,1969,1969-12-14,14,25.154,DEN,,CIN,W 27-16,4,64,16.00,2,2,12
10,1970,1970-09-20,1,26.069,DEN,@,BUF,W 25-10,,,,,,
11,1970,1970-10-11,4,26.090,DEN,@,OAK,L 23-35,,,,,,
12,1970,1970-10-18,5,26.097,DEN,,ATL,W 24-10,,,,,,
13,1970,1970-10-25,6,26.104,DEN,@,SFO,L 14-19,2,17,8.50,0,0,0
14,1970,1970-11-01,7,26.111,DEN,,WAS,L 3-19,2,33,16.50,0,0,0
15,1970,1970-11-08,8,26.118,DEN,@,SDG,L 21-24,,,,,,
16,1970,1970-12-06,12,26.146,DEN,@,KAN,L 0-16,,,,,,
