ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-12-17,15,23.291,CHI,,TAM,W 31-10,,,,,,,0.0%,,,,,,,,,,,
2,1997,1997-09-01,1,25.184,CHI,@,GNB,L 24-38,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
3,1997,1997-09-07,2,25.190,CHI,,MIN,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0
4,1997,1997-09-14,3,25.197,CHI,,DET,L 7-32,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
5,1997,1997-09-21,4,25.204,CHI,@,NWE,L 3-31,,0,0,0,,0,0.0%,,0,0,,0,1,32,32.00,0,0,0
6,1997,1997-09-28,5,25.211,CHI,@,DAL,L 3-27,,,0,0,,0,0.0%,,,,,,0,0,,0,,
7,1997,1997-10-05,6,25.218,CHI,,NOR,L 17-20,,0,0,0,,0,0.0%,,,,,,0,0,,0,,
8,1997,1997-10-12,7,25.225,CHI,,GNB,L 23-24,,,0,0,,0,0.0%,,,,,,0,0,,0,,
9,1997,1997-10-27,8,25.240,CHI,@,MIA,W 36-33,,0,0,0,,0,0.0%,,0,0,,0,2,46,23.00,0,0,0
10,1997,1997-11-02,9,25.246,CHI,,WAS,L 8-31,,6,4,54,13.50,0,66.7%,9.00,0,0,,0,4,69,17.25,0,0,0
11,1997,1997-11-09,10,25.253,CHI,@,MIN,L 22-29,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
12,1997,1997-11-16,11,25.260,CHI,,NYJ,L 15-23,,7,3,40,13.33,0,42.9%,5.71,0,0,,0,5,113,22.60,0,0,0
13,1997,1997-11-23,12,25.267,CHI,,TAM,W 13-7,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,2,54,27.00,0,0,0
14,1997,1997-11-27,13,25.271,CHI,@,DET,L 20-55,,0,0,0,,0,0.0%,,0,0,,0,4,66,16.50,0,0,0
