ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
55,1998,1998-12-13,14,30.042,NYG,,DEN,W 20-16,*,21,33,63.64,265,2,0,108.8,1,11,8.03,9.24,3,26,8.67,0,0,0,0,,0,0.0%,,0,0
56,1998,1998-12-20,15,30.049,NYG,,KAN,W 28-7,*,16,33,48.48,167,1,0,73.7,1,9,5.06,5.67,3,17,5.67,1,1,1,16,16.00,0,100.0%,16.00,1,6
57,1998,1998-12-27,16,30.056,NYG,@,PHI,W 20-10,*,15,26,57.69,133,2,0,97.1,2,3,5.12,6.65,6,27,4.50,0,0,0,0,,0,0.0%,,0,0
58,1999,1999-09-12,1,30.315,NYG,@,TAM,W 17-13,*,12,24,50.00,91,0,0,59.5,2,12,3.79,3.79,6,2,0.33,0,0,0,0,,0,0.0%,,0,0
59,1999,1999-09-19,2,30.322,NYG,,WAS,L 21-50,*,20,31,64.52,268,1,1,89.2,2,22,8.65,7.84,2,5,2.50,0,0,0,0,,0,0.0%,,0,0
60,1999,1999-09-26,3,30.329,NYG,@,NWE,L 14-16,*,23,36,63.89,216,2,0,98.8,1,15,6.00,7.11,6,12,2.00,0,0,0,0,,0,0.0%,,0,0
61,1999,1999-10-03,4,30.336,NYG,,PHI,W 16-15,*,15,29,51.72,171,1,3,41.7,1,13,5.90,1.93,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
62,1999,1999-10-18,6,30.351,NYG,,DAL,W 13-10,*,15,21,71.43,183,0,0,97.9,5,30,8.71,8.71,7,10,1.43,0,0,0,0,,0,0.0%,,0,0
63,1999,1999-10-24,7,30.357,NYG,,NOR,W 31-3,*,19,29,65.52,239,2,1,99.6,4,24,8.24,8.07,3,9,3.00,1,0,0,0,,0,0.0%,,1,6
64,1999,1999-10-31,8,30.364,NYG,@,PHI,W 23-17,*,26,41,63.41,240,1,0,87.4,5,33,5.85,6.34,5,41,8.20,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0
65,1999,1999-11-14,9,31.013,NYG,,IND,L 19-27,*,27,50,54.00,253,2,2,64.8,3,16,5.06,4.06,3,30,10.00,0,0,0,0,,0,0.0%,,0,0
66,1999,1999-11-21,10,31.020,NYG,@,WAS,L 13-23,*,3,10,30.00,36,0,2,2.5,3,19,3.60,-5.40,0,0,,0,0,0,0,,0,0.0%,,0,0
67,2000,2000-09-03,1,31.307,PIT,,BAL,L 0-16,*,17,38,44.74,199,0,0,61.2,1,6,5.24,5.24,0,0,,0,0,0,0,,0,0.0%,,0,0
68,2000,2000-09-17,2,31.321,PIT,@,CLE,L 20-23,*,13,27,48.15,172,0,0,68.7,3,15,6.37,6.37,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
69,2000,2000-09-24,3,31.328,PIT,,TEN,L 20-23,*,18,33,54.55,254,0,0,79.6,3,11,7.70,7.70,0,0,,0,0,0,0,,0,0.0%,,0,0
70,2000,2000-10-15,6,31.349,PIT,,CIN,W 15-0,*,13,33,39.39,173,1,0,66.9,1,2,5.24,5.85,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
71,2000,2000-10-22,7,31.356,PIT,,CLE,W 22-0,*,3,12,25.00,46,0,0,43.1,1,5,3.83,3.83,0,0,,0,0,0,0,,0,0.0%,,0,0
72,2000,2000-11-12,10,32.011,PIT,,PHI,L 23-26,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
73,2000,2000-11-19,11,32.018,PIT,,JAX,L 24-34,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
74,2000,2000-11-26,12,32.025,PIT,@,CIN,W 48-28,,1,2,50.00,27,0,0,95.8,1,10,13.50,13.50,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0
75,2000,2000-12-03,13,32.032,PIT,,OAK,W 21-20,,1,3,33.33,7,0,1,2.8,3,21,2.33,-12.67,0,0,,0,0,0,0,,0,0.0%,,0,0
76,2000,2000-12-10,14,32.039,PIT,@,NYG,L 10-30,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
77,2000,2000-12-16,15,32.045,PIT,,WAS,W 24-3,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
78,2000,2000-12-24,16,32.053,PIT,@,SDG,W 34-21,,0,0,,0,0,0,,0,,,,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0
79,2001,2001-10-21,6,32.354,WAS,,CAR,W 17-14,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
80,2001,2001-11-18,9,33.017,WAS,@,DEN,W 17-10,,12,18,66.67,123,2,0,123.1,2,16,6.83,9.06,4,-5,-1.25,0,0,0,0,,0,0.0%,,0,0
81,2001,2002-01-06,16,33.066,WAS,,ARI,W 20-17,,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0
