ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1986,1986-09-07,1,25.138,KAN,,CIN,W 24-14,,,,,,
2,1986,1986-09-14,2,25.145,KAN,@,SEA,L 17-23,,,,,,
3,1986,1986-09-21,3,25.152,KAN,,HOU,W 27-13,,,,,,
4,1986,1986-09-28,4,25.159,KAN,@,BUF,W 20-17,,,,,,
5,1986,1986-10-05,5,25.166,KAN,,RAI,L 17-24,,,,,,
6,1986,1986-10-19,7,25.180,KAN,,SDG,W 42-41,,,,,,
7,1986,1986-10-26,8,25.187,KAN,,TAM,W 27-20,,,,,,
8,1986,1986-11-02,9,25.194,KAN,@,SDG,W 24-23,,,,,,
9,1986,1986-11-09,10,25.201,KAN,,SEA,W 27-7,,,,,,
10,1986,1986-11-16,11,25.208,KAN,@,DEN,L 17-38,,,,,,
11,1986,1986-11-23,12,25.215,KAN,@,STL,L 14-23,,,,,,
12,1986,1986-11-30,13,25.222,KAN,,BUF,L 14-17,,,,,,
13,1986,1986-12-07,14,25.229,KAN,,DEN,W 37-10,,,,,,
14,1986,1986-12-14,15,25.236,KAN,@,RAI,W 20-17,,,,,,
15,1986,1986-12-21,16,25.243,KAN,@,PIT,W 24-19,,,,,,
16,1987,1987-09-13,1,26.144,KAN,,SDG,W 20-13,0,0,,0,,
17,1987,1987-09-20,2,26.151,KAN,@,SEA,L 14-43,0,0,,0,,
18,1987,1987-10-25,6,26.186,KAN,@,SDG,L 21-42,0,0,,0,,
19,1987,1987-11-01,7,26.193,KAN,@,CHI,L 28-31,0,0,,0,,
20,1987,1987-11-08,8,26.200,KAN,,PIT,L 16-17,0,0,,0,,
21,1987,1987-11-15,9,26.207,KAN,,NYJ,L 9-16,0,0,,0,,
22,1987,1987-11-22,10,26.214,KAN,,GNB,L 3-23,0,0,,0,,
23,1987,1987-11-26,11,26.218,KAN,@,DET,W 27-20,0,0,,0,,
24,1987,1987-12-06,12,26.228,KAN,@,CIN,L 27-30,0,0,,0,,
25,1987,1987-12-13,13,26.235,KAN,,RAI,W 16-10,0,0,,0,,
26,1987,1987-12-19,14,26.241,KAN,@,DEN,L 17-20,0,0,,0,,
27,1987,1987-12-27,15,26.249,KAN,,SEA,W 41-20,1,3,3.00,1,1,6
28,1988,1988-10-16,7,27.177,KAN,,RAI,L 17-27,,,,,,
29,1988,1988-10-23,8,27.184,KAN,,DET,L 6-7,,,,,,
30,1988,1988-10-30,9,27.191,KAN,@,RAI,L 10-17,,,,,,
31,1988,1988-11-06,10,27.198,KAN,@,DEN,L 11-17,,,,,,
32,1988,1988-11-13,11,27.205,KAN,,CIN,W 31-28,,,,,,
33,1988,1988-11-20,12,27.212,KAN,,SEA,W 27-24,,,,,,
34,1988,1988-11-27,13,27.219,KAN,@,PIT,L 10-16,,,,,,
35,1988,1988-12-04,14,27.226,KAN,,NYJ,W 38-34,,,,,,
36,1988,1988-12-11,15,27.233,KAN,@,NYG,L 12-28,,,,,,
37,1988,1988-12-18,16,27.240,KAN,@,SDG,L 13-24,,,,,,
38,1989,1989-09-10,1,28.141,KAN,@,DEN,L 20-34,,,,,,
39,1989,1989-09-17,2,28.148,KAN,,RAI,W 24-19,,,,,,
40,1989,1989-09-24,3,28.155,KAN,@,SDG,L 6-21,,,,,,
41,1989,1989-10-01,4,28.162,KAN,,CIN,L 17-21,,,,,,
42,1989,1989-10-08,5,28.169,KAN,@,SEA,W 20-16,,,,,,
43,1989,1989-10-15,6,28.176,KAN,@,RAI,L 14-20,,,,,,
44,1989,1989-10-22,7,28.183,KAN,,DAL,W 36-28,,,,,,
45,1989,1989-10-29,8,28.190,KAN,@,PIT,L 17-23,,,,,,
46,1989,1989-11-05,9,28.197,KAN,,SEA,W 20-10,,,,,,
47,1989,1989-11-12,10,28.204,KAN,,DEN,L 13-16,,,,,,
48,1989,1989-11-19,11,28.211,KAN,@,CLE,T 10-10,,,,,,
49,1989,1989-11-26,12,28.218,KAN,,HOU,W 34-0,,,,,,
50,1989,1989-12-03,13,28.225,KAN,,MIA,W 26-21,,,,,,
51,1989,1989-12-10,14,28.232,KAN,@,GNB,W 21-3,,,,,,
52,1989,1989-12-17,15,28.239,KAN,,SDG,L 13-20,,,,,,
53,1989,1989-12-24,16,28.246,KAN,@,MIA,W 27-24,,,,,,
54,1990,1990-11-12,9,29.204,WAS,@,PHI,L 14-28,,,,,,
55,1990,1990-11-18,10,29.210,WAS,,NOR,W 31-17,,,,,,
56,1990,1990-11-22,11,29.214,WAS,@,DAL,L 17-27,,,,,,
57,1990,1990-12-02,12,29.224,WAS,,MIA,W 42-20,,,,,,
58,1990,1990-12-09,13,29.231,WAS,,CHI,W 10-9,,,,,,
59,1990,1990-12-15,14,29.237,WAS,@,NWE,W 25-10,,,,,,
60,1990,1990-12-22,15,29.244,WAS,@,IND,L 28-35,,,,,,
61,1990,1990-12-30,16,29.252,WAS,,BUF,W 29-14,,,,,,
62,1991,1991-09-01,1,30.132,WAS,,DET,W 45-0,,,,,,
63,1991,1991-09-09,2,30.140,WAS,@,DAL,W 33-31,,,,,,
64,1991,1991-09-15,3,30.146,WAS,,PHO,W 34-0,,,,,,
65,1991,1991-09-22,4,30.153,WAS,@,CIN,W 34-27,,,,,,
66,1991,1991-09-30,5,30.161,WAS,,PHI,W 23-0,,,,,,
67,1991,1991-10-06,6,30.167,WAS,@,CHI,W 20-7,,,,,,
68,1991,1991-10-13,7,30.174,WAS,,CLE,W 42-17,,,,,,
