ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
32,2011,2011-09-18,2,27.118,MIN,,TAM,L 20-24,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
33,2011,2011-09-25,3,27.125,MIN,,DET,L 23-26,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
34,2011,2011-10-02,4,27.132,MIN,@,KAN,L 17-22,,2,1,34,34.00,1,50.0%,17.00,0,0,,0,1,6,0.0,0,0
35,2011,2011-10-09,5,27.139,MIN,,ARI,W 34-10,,5,2,81,40.50,0,40.0%,16.20,0,0,,0,0,0,0.0,1,0
36,2011,2011-10-16,6,27.146,MIN,@,CHI,L 10-39,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
37,2011,2011-10-23,7,27.153,MIN,,GNB,L 27-33,*,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0,0.0,0,0
38,2011,2011-10-30,8,27.160,MIN,@,CAR,W 24-21,*,6,2,20,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,0,0
39,2011,2011-11-14,9,27.175,MIN,@,GNB,L 7-45,*,6,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
40,2011,2011-11-20,10,27.181,MIN,,OAK,L 21-27,*,4,1,42,42.00,0,25.0%,10.50,0,0,,0,0,0,0.0,0,0
41,2011,2011-11-27,11,27.188,MIN,@,ATL,L 14-24,,5,1,18,18.00,0,20.0%,3.60,0,0,,0,0,0,0.0,0,0
42,2011,2011-12-04,12,27.195,MIN,,DEN,L 32-35,*,15,6,90,15.00,0,40.0%,6.00,0,0,,0,0,0,0.0,0,0
43,2011,2011-12-11,13,27.202,MIN,@,DET,L 28-34,*,10,4,47,11.75,0,40.0%,4.70,0,0,,0,0,0,0.0,1,0
44,2011,2011-12-18,14,27.209,MIN,,NOR,L 20-42,,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,0.0,0,0
45,2011,2011-12-24,15,27.215,MIN,@,WAS,W 33-26,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
46,2011,2012-01-01,16,27.223,MIN,,CHI,L 13-17,,11,3,53,17.67,0,27.3%,4.82,0,0,,0,0,0,0.0,0,0
47,2012,2012-09-09,1,28.109,MIN,,JAX,W 26-23,,3,3,61,20.33,0,100.0%,20.33,0,0,,0,0,0,0.0,0,0
48,2012,2012-09-16,2,28.116,MIN,@,IND,L 20-23,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,0.0,0,0
49,2012,2012-09-23,3,28.123,MIN,,SFO,W 24-13,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
50,2012,2012-09-30,4,28.130,MIN,@,DET,W 20-13,,,,,,,0.0%,,,,,,,,,,
51,2012,2012-10-07,5,28.137,MIN,,TEN,W 30-7,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,0.0,0,0
52,2012,2012-10-14,6,28.144,MIN,@,WAS,L 26-38,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
53,2012,2012-10-21,7,28.151,MIN,,ARI,W 21-14,,,,,,,0.0%,,,,,,,,,,
54,2012,2012-11-04,9,28.165,MIN,@,SEA,L 20-30,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
55,2012,2012-11-11,10,28.172,MIN,,DET,W 34-24,,1,1,31,31.00,0,100.0%,31.00,0,0,,0,0,0,0.0,0,0
56,2012,2012-11-25,11,28.186,MIN,@,CHI,L 10-28,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
57,2012,2012-12-02,12,28.193,MIN,@,GNB,L 14-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
58,2012,2012-12-09,13,28.200,MIN,,CHI,W 21-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
59,2012,2012-12-16,14,28.207,MIN,@,STL,W 36-22,,,,,,,0.0%,,,,,,,,,,
60,2012,2012-12-23,15,28.214,MIN,@,HOU,W 23-6,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
61,2012,2012-12-30,16,28.221,MIN,,GNB,W 37-34,,,,,,,0.0%,,,,,,,,,,
