ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
49,2013,2013-10-13,6,24.343,DAL,,WAS,W 31-16,*,8,5,36,7.20,0,62.5%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2013,2013-10-20,7,24.350,DAL,@,PHI,W 17-3,*,16,8,110,13.75,0,50.0%,6.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2013,2013-10-27,8,24.357,DAL,@,DET,L 30-31,*,6,3,72,24.00,2,50.0%,12.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
52,2013,2013-11-03,9,24.364,DAL,,MIN,W 27-23,*,11,6,64,10.67,0,54.5%,5.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2013,2013-11-10,10,25.006,DAL,@,NOR,L 17-49,*,2,1,44,44.00,0,50.0%,22.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2013,2013-11-24,11,25.020,DAL,@,NYG,W 24-21,*,16,9,86,9.56,0,56.3%,5.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
55,2013,2013-11-28,12,25.024,DAL,,OAK,W 31-24,*,9,7,61,8.71,1,77.8%,6.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
56,2013,2013-12-09,13,25.035,DAL,@,CHI,L 28-45,*,4,2,12,6.00,1,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
57,2013,2013-12-15,14,25.041,DAL,,GNB,L 36-37,*,17,11,153,13.91,1,64.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
58,2013,2013-12-22,15,25.048,DAL,@,WAS,W 24-23,*,11,4,73,18.25,1,36.4%,6.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,1
59,2013,2013-12-29,16,25.055,DAL,,PHI,L 22-24,*,13,8,99,12.38,1,61.5%,7.62,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
60,2014,2014-09-07,1,25.307,DAL,,SFO,L 17-28,*,6,4,55,13.75,0,66.7%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0
61,2014,2014-09-14,2,25.314,DAL,@,TEN,W 26-10,*,14,10,103,10.30,1,71.4%,7.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
62,2014,2014-09-21,3,25.321,DAL,@,STL,W 34-31,*,7,6,89,14.83,1,85.7%,12.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
63,2014,2014-09-28,4,25.328,DAL,,NOR,W 38-17,*,6,3,44,14.67,1,50.0%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2014,2014-10-05,5,25.335,DAL,,HOU,W 20-17,*,14,9,85,9.44,1,64.3%,6.07,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2014,2014-10-12,6,25.342,DAL,@,SEA,W 30-23,*,10,4,63,15.75,0,40.0%,6.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2014,2014-10-19,7,25.349,DAL,,NYG,W 31-21,*,12,9,151,16.78,0,75.0%,12.58,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2014,2014-10-27,8,25.357,DAL,,WAS,L 17-20,*,7,3,30,10.00,1,42.9%,4.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2014,2014-11-02,9,25.363,DAL,,ARI,L 17-28,*,10,2,15,7.50,1,20.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
69,2014,2014-11-09,10,26.005,DAL,@,JAX,W 31-17,*,8,6,158,26.33,2,75.0%,19.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
70,2014,2014-11-23,11,26.019,DAL,@,NYG,W 31-28,*,9,7,86,12.29,2,77.8%,9.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
71,2014,2014-11-27,12,26.023,DAL,,PHI,L 10-33,*,7,4,73,18.25,0,57.1%,10.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2014,2014-12-04,13,26.030,DAL,@,CHI,W 41-28,*,8,6,82,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2014,2014-12-14,14,26.040,DAL,@,PHI,W 38-27,*,7,6,114,19.00,3,85.7%,16.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
74,2014,2014-12-21,15,26.047,DAL,,IND,W 42-7,*,5,5,73,14.60,1,100.0%,14.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
75,2014,2014-12-28,16,26.054,DAL,@,WAS,W 44-17,*,6,4,99,24.75,2,66.7%,16.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
76,2015,2015-09-13,1,26.313,DAL,,NYG,W 27-26,*,7,5,48,9.60,0,71.4%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2015,2015-11-01,7,26.362,DAL,,SEA,L 12-13,*,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2015,2015-11-08,8,27.004,DAL,,PHI,L 27-33,*,8,5,104,20.80,1,62.5%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
79,2015,2015-11-15,9,27.011,DAL,@,TAM,L 6-10,*,12,5,45,9.00,0,41.7%,3.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2015,2015-11-22,10,27.018,DAL,@,MIA,W 24-14,*,9,4,45,11.25,1,44.4%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
81,2015,2015-11-26,11,27.022,DAL,,CAR,L 14-33,*,8,2,26,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2015,2015-12-07,12,27.033,DAL,@,WAS,W 19-16,*,7,3,62,20.67,0,42.9%,8.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2015,2015-12-13,13,27.039,DAL,@,GNB,L 7-28,*,6,1,9,9.00,0,16.7%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2015,2015-12-19,14,27.045,DAL,,NYJ,L 16-19,*,9,4,50,12.50,1,44.4%,5.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
85,2016,2016-09-11,1,27.312,DAL,,NYG,L 19-20,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2016,2016-09-18,2,27.319,DAL,@,WAS,W 27-23,*,12,7,102,14.57,0,58.3%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2016,2016-09-25,3,27.326,DAL,,CHI,W 31-17,*,6,3,40,13.33,1,50.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
88,2016,2016-10-30,7,27.361,DAL,,PHI,W 29-23,*,14,4,113,28.25,1,28.6%,8.07,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
89,2016,2016-11-06,8,28.002,DAL,@,CLE,W 35-10,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-11-13,9,28.009,DAL,@,PIT,W 35-30,*,9,6,116,19.33,1,66.7%,12.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2016,2016-11-20,10,28.016,DAL,,BAL,W 27-17,*,8,6,80,13.33,2,75.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
92,2016,2016-11-24,11,28.020,DAL,,WAS,W 31-26,*,7,5,72,14.40,0,71.4%,10.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2016,2016-12-01,12,28.027,DAL,@,MIN,W 17-15,*,6,4,84,21.00,1,66.7%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
94,2016,2016-12-11,13,28.037,DAL,@,NYG,L 7-10,*,9,1,10,10.00,0,11.1%,1.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2016,2016-12-18,14,28.044,DAL,,TAM,W 26-20,*,10,8,82,10.25,0,80.0%,8.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2016,2016-12-26,15,28.052,DAL,,DET,W 42-21,*,5,4,70,17.50,2,80.0%,14.00,0,0,,0,1,1,100.00,10,1,0,147.9,0,0,10.00,30.00,0,0,,0,0,0,,0,,2,12,0.0,0,0
97,2016,2017-01-01,16,28.058,DAL,@,PHI,L 13-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2017,2017-09-10,1,28.310,DAL,,NYG,W 19-3,*,9,2,43,21.50,0,22.2%,4.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2017,2017-09-17,2,28.317,DAL,@,DEN,L 17-42,*,16,7,59,8.43,1,43.8%,3.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
100,2017,2017-09-25,3,28.325,DAL,@,ARI,W 28-17,*,2,2,12,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
101,2017,2017-10-01,4,28.331,DAL,,LAR,L 30-35,*,13,5,98,19.60,0,38.5%,7.54,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2017,2017-10-08,5,28.338,DAL,,GNB,L 31-35,*,8,5,52,10.40,1,62.5%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2017,2017-10-22,6,28.352,DAL,@,SFO,W 40-10,*,10,7,63,9.00,1,70.0%,6.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
104,2017,2017-10-29,7,28.359,DAL,@,WAS,W 33-19,*,6,4,39,9.75,0,66.7%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2017,2017-11-05,8,29.001,DAL,,KAN,W 28-17,*,11,6,73,12.17,0,54.5%,6.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2017,2017-11-12,9,29.008,DAL,@,ATL,L 7-27,*,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2017,2017-11-19,10,29.015,DAL,,PHI,L 9-37,*,14,8,63,7.88,0,57.1%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2017,2017-11-23,11,29.019,DAL,,LAC,L 6-28,*,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2017,2017-11-30,12,29.026,DAL,,WAS,W 38-14,*,7,5,61,12.20,1,71.4%,8.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2017,2017-12-10,13,29.036,DAL,@,NYG,W 30-10,*,5,3,73,24.33,1,60.0%,14.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
111,2017,2017-12-17,14,29.043,DAL,@,OAK,W 20-17,*,4,2,59,29.50,0,50.0%,14.75,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2017,2017-12-24,15,29.050,DAL,,SEA,L 12-21,*,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2017,2017-12-31,16,29.057,DAL,@,PHI,W 6-0,*,8,3,24,8.00,0,37.5%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
