ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1981,1981-09-06,1,22.250,GNB,@,CHI,W 16-9,0,0,,0,,,,,,
2,1981,1981-09-13,2,22.257,GNB,,ATL,L 17-31,0,0,,0,,,,,,
3,1981,1981-09-20,3,22.264,GNB,@,RAM,L 23-35,2,24,12.00,0,0,0,,0,0,0
4,1981,1981-09-27,4,22.271,GNB,,MIN,L 13-30,0,0,,0,,,,,,
5,1981,1981-10-04,5,22.278,GNB,@,NYG,W 27-14,0,0,,0,,,,,,
6,1981,1981-10-11,6,22.285,GNB,,TAM,L 10-21,0,0,,0,,,,,,
7,1981,1981-10-18,7,22.292,GNB,,SFO,L 3-13,0,0,,0,,,,,,
8,1981,1981-10-25,8,22.299,GNB,@,DET,L 27-31,0,0,,0,,,,,,
9,1981,1981-11-01,9,22.306,GNB,,SEA,W 34-24,0,0,,0,,,,,,
10,1981,1981-11-08,10,22.313,GNB,,NYG,W 26-24,0,0,,0,,,,,,
11,1981,1981-11-15,11,22.320,GNB,,CHI,W 21-17,0,0,,0,,,,,,
12,1981,1981-11-22,12,22.327,GNB,@,TAM,L 3-37,0,0,,0,,,,,,
13,1981,1981-11-29,13,22.334,GNB,@,MIN,W 35-23,0,0,,0,,,,,,
14,1981,1981-12-06,14,22.341,GNB,,DET,W 31-17,0,0,,0,,,,,,
15,1981,1981-12-13,15,22.348,GNB,@,NOR,W 35-7,1,7,7.00,0,0,0,,0,0,0
16,1981,1981-12-20,16,22.355,GNB,@,NYJ,L 3-28,0,0,,0,,,,,,
17,1982,1982-09-12,1,23.256,GNB,,RAM,W 35-23,0,0,,0,,,,,,
18,1982,1982-09-20,2,23.264,GNB,@,NYG,W 27-19,1,0,0.00,0,0,0,,0,0,0
19,1982,1982-11-21,3,23.326,GNB,,MIN,W 26-7,2,21,10.50,0,0,0,,0,0,0
20,1982,1982-11-28,4,23.333,GNB,@,NYJ,L 13-15,0,0,,0,,,,,,
21,1982,1982-12-05,5,23.340,GNB,,BUF,W 33-21,0,0,,0,,,,,,
22,1982,1982-12-12,6,23.347,GNB,,DET,L 10-30,0,0,,0,,,,,,
23,1982,1982-12-19,7,23.354,GNB,@,BAL,T 20-20,0,0,,0,,,,,,
24,1982,1982-12-26,8,23.361,GNB,@,ATL,W 38-7,0,0,,0,,,,,,
25,1982,1983-01-02,9,24.003,GNB,@,DET,L 24-27,0,0,,0,,,,,,
26,1983,1983-09-04,1,24.248,GNB,@,HOU,W 41-38,1,4,4.00,0,0,0,,0,0,0
27,1983,1983-09-11,2,24.255,GNB,,PIT,L 21-25,1,18,18.00,0,1,11,11.00,0,0,0
28,1983,1983-09-18,3,24.262,GNB,,RAM,W 27-24,0,0,,0,0,0,,0,0,
29,1983,1983-09-26,4,24.270,GNB,@,NYG,L 3-27,1,34,34.00,0,1,0,0.00,0,0,0
30,1983,1983-10-02,5,24.276,GNB,,TAM,W 55-14,3,56,18.67,0,0,0,,0,0,0
31,1983,1983-10-09,6,24.283,GNB,@,DET,L 14-38,0,0,,0,0,0,,0,0,
32,1983,1983-10-17,7,24.291,GNB,,WAS,W 48-47,0,0,,0,1,2,2.00,1,1,6
33,1983,1983-10-23,8,24.297,GNB,,MIN,L 17-20,0,0,,0,0,0,,0,0,
34,1983,1983-10-30,9,24.304,GNB,@,CIN,L 14-34,0,0,,0,0,0,,0,0,
35,1983,1983-11-06,10,24.311,GNB,,CLE,W 35-21,1,10,10.00,1,0,0,,0,1,6
36,1983,1983-11-13,11,24.318,GNB,@,MIN,W 29-21,0,0,,0,0,0,,0,0,
37,1983,1983-11-20,12,24.325,GNB,,DET,L 20-23,0,0,,0,0,0,,0,0,
38,1983,1983-11-27,13,24.332,GNB,@,ATL,L 41-47,1,49,49.00,0,1,3,3.00,0,0,0
39,1983,1983-12-04,14,24.339,GNB,,CHI,W 31-28,0,0,,0,0,0,,0,0,
40,1983,1983-12-12,15,24.347,GNB,@,TAM,W 12-9,3,33,11.00,0,0,0,,0,0,0
41,1983,1983-12-18,16,24.353,GNB,@,CHI,L 21-23,0,0,,0,0,0,,0,0,
42,1984,1984-09-16,3,25.261,GNB,,CHI,L 7-9,4,29,7.25,0,0,0,,0,0,0
43,1984,1984-09-23,4,25.268,GNB,@,DAL,L 6-20,0,0,,0,,,,,,
44,1984,1984-09-30,5,25.275,GNB,@,TAM,L 27-30,0,0,,0,,,,,,
