ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
40,1981,1981-10-25,8,26.360,PHI,,TAM,W 20-10,0,0,,0,0,0,,0,1,25,25.00,0,1,0,0.00,0,0,0
41,1981,1981-11-01,9,27.002,PHI,,DAL,L 14-17,0,0,,0,0,0,,0,4,86,21.50,0,4,25,6.25,0,0,0
42,1981,1981-11-08,10,27.009,PHI,@,STL,W 52-10,1,20,20.00,1,0,0,,0,2,31,15.50,0,3,21,7.00,0,1,6
43,1981,1981-11-15,11,27.016,PHI,,BAL,W 38-13,3,70,23.33,1,0,0,,0,0,0,,0,2,13,6.50,0,1,6
44,1981,1981-11-22,12,27.023,PHI,,NYG,L 10-20,3,36,12.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
45,1981,1981-11-30,13,27.031,PHI,@,MIA,L 10-13,1,-3,-3.00,0,0,0,,0,2,41,20.50,0,5,24,4.80,0,0,0
46,1981,1981-12-06,14,27.037,PHI,@,WAS,L 13-15,0,0,,0,0,0,,0,0,0,,0,5,29,5.80,0,0,0
47,1981,1981-12-13,15,27.044,PHI,@,DAL,L 10-21,0,0,,0,0,0,,0,0,0,,0,1,14,14.00,0,0,0
48,1981,1981-12-20,16,27.051,PHI,,STL,W 38-0,1,22,22.00,0,1,-2,-2.00,0,0,0,,0,6,42,7.00,0,0,0
49,1982,1982-09-19,2,27.324,PHI,@,CLE,W 24-21,0,0,,0,0,0,,0,1,30,30.00,0,2,18,9.00,0,0,0
50,1982,1982-11-21,3,28.022,PHI,,CIN,L 14-18,0,0,,0,0,0,,0,4,97,24.25,0,2,6,3.00,0,0,0
51,1982,1982-11-28,4,28.029,PHI,@,WAS,L 9-13,0,0,,0,0,0,,0,3,52,17.33,0,2,10,5.00,0,0,0
52,1982,1982-12-05,5,28.036,PHI,,STL,L 20-23,0,0,,0,0,0,,0,4,98,24.50,0,2,12,6.00,0,0,0
53,1982,1982-12-11,6,28.042,PHI,@,NYG,L 7-23,0,0,,0,0,0,,0,3,53,17.67,0,3,13,4.33,0,0,0
54,1982,1982-12-19,7,28.050,PHI,,HOU,W 35-14,0,0,,0,0,0,,0,2,44,22.00,0,4,26,6.50,0,0,0
55,1982,1982-12-26,8,28.057,PHI,@,DAL,W 24-20,0,0,,0,0,0,,0,2,61,30.50,0,4,10,2.50,0,0,0
56,1982,1983-01-02,9,28.064,PHI,,NYG,L 24-26,0,0,,0,0,0,,0,5,106,21.20,0,1,8,8.00,0,0,0
