ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
27,1989,1989-12-03,13,24.349,MIN,,CHI,W 27-16,,,,,,,,,,,,,,
28,1989,1989-12-10,14,24.356,MIN,,ATL,W 43-17,,,,,,,,,,,,,,
29,1989,1989-12-17,15,24.363,MIN,@,CLE,L 17-23,,,,,,,,,,,,,,
30,1989,1989-12-25,16,25.006,MIN,,CIN,W 29-21,,,,,,,,,,,,,,
31,1990,1990-09-09,1,25.264,MIN,@,KAN,L 21-24,,,,,,,,,,,,,,
32,1990,1990-09-16,2,25.271,MIN,,NOR,W 32-3,,,,,,,,,,,,,,
33,1990,1990-09-23,3,25.278,MIN,@,CHI,L 16-19,,,,,,,,,,,,,,
34,1990,1990-09-30,4,25.285,MIN,,TAM,L 20-23,,,,,,,,,,,,,,
35,1990,1990-10-07,5,25.292,MIN,,DET,L 27-34,,,,,,,,,,,,,,
36,1990,1990-10-15,6,25.300,MIN,@,PHI,L 24-32,,,,,,,,,,,,,,
37,1990,1990-10-28,7,25.313,MIN,@,GNB,L 10-24,,,,,,,,,,,,,,
38,1990,1990-11-04,8,25.320,MIN,,DEN,W 27-22,,,,,,,,,,,,,,
39,1990,1990-11-11,9,25.327,MIN,@,DET,W 17-7,,,,,,,,,,,,,,
40,1990,1990-11-18,10,25.334,MIN,@,SEA,W 24-21,,,,,,,,,,,,,,
41,1990,1990-11-25,11,25.341,MIN,,CHI,W 41-13,,,,,,,,,,,,,,
42,1990,1990-12-02,12,25.348,MIN,,GNB,W 23-7,,,,,,,,,,,,,,
43,1990,1990-12-09,13,25.355,MIN,@,NYG,L 15-23,,,,,,,,,,,,,,
44,1990,1990-12-16,14,25.362,MIN,@,TAM,L 13-26,,,,,,,,,,,,,,
45,1990,1990-12-22,15,26.003,MIN,,RAI,L 24-28,,,,,,,,,,,,,,
46,1990,1990-12-30,16,26.011,MIN,,SFO,L 17-20,,,,,,,,,,,,,,
47,1991,1991-09-01,1,26.256,MIN,@,CHI,L 6-10,,,,,,,,,,,,,,
48,1991,1991-09-08,2,26.263,MIN,@,ATL,W 20-19,,,,,,,,,,,,,,
49,1991,1991-09-15,3,26.270,MIN,,SFO,W 17-14,,,,,,,,,,,,,,
50,1991,1991-09-22,4,26.277,MIN,@,NOR,L 0-26,,,,,,,,,,,,,,
51,1991,1991-09-29,5,26.284,MIN,,DEN,L 6-13,,,,,,,,,,,,,,
52,1991,1991-10-06,6,26.291,MIN,@,DET,L 20-24,,,,,,,,,,,,,,
53,1991,1991-10-13,7,26.298,MIN,,PHO,W 34-7,,,,,,,,,,,,,,
54,1991,1991-10-20,8,26.305,MIN,@,NWE,L 23-26,,,,,,,,,,,,,,
55,1991,1991-10-27,9,26.312,MIN,@,PHO,W 28-0,,,,,,,,,,,,,,
56,1991,1991-11-03,10,26.319,MIN,,TAM,W 28-13,,,,,,,,,,,,,,
57,1991,1991-11-11,11,26.327,MIN,,CHI,L 17-34,,,,,,,,,,,,,,
58,1991,1991-11-17,12,26.333,MIN,@,GNB,W 35-21,,,,,,,,,,,,,,
59,1991,1991-11-24,13,26.340,MIN,,DET,L 14-34,,,,,,,,,,,,,,
60,1991,1991-12-08,14,26.354,MIN,@,TAM,W 26-24,,,,,,,,,,,,,,
61,1991,1991-12-15,15,26.361,MIN,,RAM,W 20-14,,,,,,,,,,,,,,
62,1991,1991-12-21,16,27.002,MIN,,GNB,L 7-27,,,,,,,,,,,,,,
63,1992,1992-09-06,1,27.262,MIN,@,GNB,W 23-20,,,,,,,,,,,0.0%,,,
64,1992,1992-09-13,2,27.269,MIN,@,DET,L 17-31,,,,,,,,,,,0.0%,,,
65,1992,1992-09-20,3,27.276,MIN,,TAM,W 26-20,,,,,,,,,,,0.0%,,,
66,1992,1992-09-27,4,27.283,MIN,@,CIN,W 42-7,,,,,,,,,,,0.0%,,,
67,1992,1992-10-04,5,27.290,MIN,,CHI,W 21-20,,,,,,,,,,,0.0%,,,
68,1992,1992-10-15,6,27.301,MIN,,DET,W 31-14,,,,,,,,,,,0.0%,,,
69,1992,1992-10-25,7,27.311,MIN,,WAS,L 13-15,,,,,,,,,,,0.0%,,,
70,1992,1992-11-02,8,27.319,MIN,@,CHI,W 38-10,,,,,,,,,,,0.0%,,,
71,1992,1992-11-08,9,27.325,MIN,@,TAM,W 35-7,,,,,,,,,,,0.0%,,,
72,1992,1992-11-15,10,27.332,MIN,,HOU,L 13-17,,,,,,,,,,,0.0%,,,
73,1992,1992-11-22,11,27.339,MIN,,CLE,W 17-13,,,,,,,,,,,0.0%,,,
74,1992,1992-11-29,12,27.346,MIN,@,RAM,W 31-17,,,,,,,,,,,0.0%,,,
75,1992,1992-12-06,13,27.353,MIN,@,PHI,L 17-28,,,,,,,,,,,0.0%,,,
76,1992,1992-12-13,14,27.360,MIN,,SFO,L 17-20,,,,,,,,,,,0.0%,,,
77,1992,1992-12-20,15,28.001,MIN,@,PIT,W 6-3,,,,,,,,,,,0.0%,,,
78,1992,1992-12-27,16,28.008,MIN,,GNB,W 27-7,,,,,,,,,,,0.0%,,,
79,1993,1993-09-05,1,28.260,MIN,@,RAI,L 7-24,,,,,,,,,,,0.0%,,,
80,1993,1993-09-12,2,28.267,MIN,,CHI,W 10-7,,,,,,,,,,,0.0%,,,
81,1993,1993-09-26,3,28.281,MIN,,GNB,W 15-13,,,,,,,,,,,0.0%,,,
82,1993,1993-10-03,4,28.288,MIN,@,SFO,L 19-38,,,,,,,,,,,0.0%,,,
83,1993,1993-10-10,5,28.295,MIN,,TAM,W 15-0,,,,,,,,,,,0.0%,,,
84,1993,1993-10-25,6,28.310,MIN,@,CHI,W 19-12,,,,,,,,,,,0.0%,,,
85,1993,1993-10-31,7,28.316,MIN,,DET,L 27-30,,,,,,,,,,,0.0%,,,
86,1993,1993-11-07,8,28.323,MIN,,SDG,L 17-30,,,,,,,,,,,0.0%,,,
87,1993,1993-11-14,9,28.330,MIN,@,DEN,W 26-23,,,,,,,,,,,0.0%,,,
88,1993,1993-11-21,10,28.337,MIN,@,TAM,L 10-23,,,,,,,,,,,0.0%,,,
89,1993,1993-11-28,11,28.344,MIN,,NOR,L 14-17,,,,,,,,,,,0.0%,,,
90,1993,1993-12-05,12,28.351,MIN,@,DET,W 13-0,,,,,,,,,,,0.0%,,,
91,1993,1993-12-12,13,28.358,MIN,,DAL,L 20-37,,,,,,,,,,,0.0%,,,
92,1993,1993-12-19,14,29.000,MIN,@,GNB,W 21-17,,,,,,,,,,,0.0%,,,
93,1993,1993-12-26,15,29.007,MIN,,KAN,W 30-10,,,,,,,,,,,0.0%,,,
94,1993,1993-12-31,16,29.012,MIN,@,WAS,W 14-9,,,,,,,,,,,0.0%,,,
95,1994,1994-09-04,1,29.259,MIN,@,GNB,L 10-16,,,,,,,,,,,0.0%,,,
96,1994,1994-09-11,2,29.266,MIN,,DET,W 10-3,,,,,,,,,,,0.0%,,,
97,1994,1994-09-18,3,29.273,MIN,@,CHI,W 42-14,,,,,,1,,,,,0.0%,,,
98,1994,1994-09-25,4,29.280,MIN,,MIA,W 38-35,,,,,,,,,,,0.0%,,,
99,1994,1994-10-02,5,29.287,MIN,@,ARI,L 7-17,,,,,,,,,,,0.0%,,,
100,1994,1994-10-10,6,29.295,MIN,@,NYG,W 27-10,,,,,,,,,,,0.0%,,,
101,1994,1994-10-20,7,29.305,MIN,,GNB,W 13-10,,,,,,,,,,,0.0%,,,
102,1994,1994-10-30,8,29.315,MIN,@,TAM,W 36-13,,,,,,,,,,,0.0%,,,
103,1994,1994-11-06,9,29.322,MIN,,NOR,W 21-20,,,,,,,,,,,0.0%,,,
104,1994,1994-11-13,10,29.329,MIN,@,NWE,L 20-26,,,,,,,,,,,0.0%,,,
105,1994,1994-11-20,11,29.336,MIN,,NYJ,L 21-31,,,,,,,,,,,0.0%,,,
106,1994,1994-11-27,12,29.343,MIN,,TAM,L 17-20,,,,,,,,,,,0.0%,,,
107,1994,1994-12-01,13,29.347,MIN,,CHI,W 33-27,,,,,,,,,,,0.0%,,,
108,1994,1994-12-11,14,29.357,MIN,@,BUF,W 21-17,,,,,,,,,,,0.0%,,,
109,1994,1994-12-17,15,29.363,MIN,@,DET,L 19-41,,,,,,,,,,,0.0%,,,
110,1994,1994-12-26,16,30.007,MIN,,SFO,W 21-14,,,,,,,,,,,0.0%,,,
111,1995,1995-09-03,1,30.258,MIN,@,CHI,L 14-31,,,,,,,,,,,0.0%,,,
112,1995,1995-09-10,2,30.265,MIN,,DET,W 20-10,,,,,,,,,,,0.0%,,,
113,1995,1995-09-17,3,30.272,MIN,,DAL,L 17-23,,,,,,,,,,,0.0%,,,
114,1995,1995-09-24,4,30.279,MIN,@,PIT,W 44-24,,,,,,,,,,,0.0%,,,
115,1995,1995-10-08,5,30.293,MIN,,HOU,W 23-17,,,,,,,,,,,0.0%,,,
116,1995,1995-10-15,6,30.300,MIN,@,TAM,L 17-20,,,,,,,,,,,0.0%,,,
117,1995,1995-10-22,7,30.307,MIN,@,GNB,L 21-38,,,,,,,,,,,0.0%,,,
118,1995,1995-10-30,8,30.315,MIN,,CHI,L 6-14,,,,,,,,,,,0.0%,,,
119,1995,1995-11-05,9,30.321,MIN,,GNB,W 27-24,,,,,,,,,,,0.0%,,,
120,1995,1995-11-12,10,30.328,MIN,@,ARI,W 30-24,,,,,,,,,,,0.0%,,,
121,1995,1995-11-19,11,30.335,MIN,,NOR,W 43-24,,,,,,,,,,,0.0%,,,
122,1995,1995-11-23,12,30.339,MIN,@,DET,L 38-44,,,,,,,,,,,0.0%,,,
123,1995,1995-12-03,13,30.349,MIN,,TAM,W 31-17,,,,,,,,,,,0.0%,,,
124,1995,1995-12-09,14,30.355,MIN,,CLE,W 27-11,,,,,,,,,,,0.0%,,,
125,1995,1995-12-18,15,30.364,MIN,@,SFO,L 30-37,,,,,,,,,,,0.0%,,,
126,1995,1995-12-24,16,31.005,MIN,@,CIN,L 24-27,,,,,,,,,,,0.0%,,,
127,1996,1996-09-01,1,31.257,MIN,,DET,W 17-13,,0,0,,0,0,,,,,0.0%,,,
128,1996,1996-09-08,2,31.264,MIN,@,ATL,W 23-17,,0,0,,0,,,,,,0.0%,,,
129,1996,1996-09-15,3,31.271,MIN,@,CHI,W 20-14,,0,0,,0,,,,,,0.0%,,,
130,1996,1996-09-22,4,31.278,MIN,,GNB,W 30-21,,0,0,,0,,,,,,0.0%,,,
131,1996,1996-09-29,5,31.285,MIN,@,NYG,L 10-15,,0,0,,0,0,,,,,0.0%,,,
132,1996,1996-10-06,6,31.292,MIN,,CAR,W 14-12,,0,0,,0,,,,,,0.0%,,,
133,1996,1996-10-13,7,31.299,MIN,@,TAM,L 13-24,,0,0,,0,,,,,,0.0%,,,
134,1996,1996-10-28,8,31.314,MIN,,CHI,L 13-15,,0,0,,0,0,,,,,0.0%,,,
135,1996,1996-11-03,9,31.320,MIN,,KAN,L 6-21,,0,0,,0,,,,,,0.0%,,,
136,1996,1996-11-10,10,31.327,MIN,@,SEA,L 23-42,,0,0,,0,,,,,,0.0%,,,
137,1996,1996-11-17,11,31.334,MIN,@,OAK,W 16-13,,0,0,,0,,,,,,0.0%,,,
138,1996,1996-11-24,12,31.341,MIN,,DEN,L 17-21,,0,0,,0,,,,,,0.0%,,,
139,1996,1996-12-01,13,31.348,MIN,,ARI,W 41-17,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
140,1996,1996-12-08,14,31.355,MIN,@,DET,W 24-22,,0,0,,0,,,,,,0.0%,,,
141,1996,1996-12-15,15,31.362,MIN,,TAM,W 21-10,,0,0,,0,,,,,,0.0%,,,
142,1996,1996-12-22,16,32.003,MIN,@,GNB,L 10-38,,0,0,,0,,,,,,0.0%,,,
143,1997,1997-08-31,1,32.255,MIN,@,BUF,W 34-13,,,,,,,,,,,0.0%,,,
144,1997,1997-09-07,2,32.262,MIN,@,CHI,W 27-24,,,,,,,,,,,0.0%,,,
145,1997,1997-09-14,3,32.269,MIN,,TAM,L 14-28,,,,,,,,,,,0.0%,,,
146,1997,1997-09-21,4,32.276,MIN,@,GNB,L 32-38,,,,,,,,,,,0.0%,,,
147,1997,1997-09-28,5,32.283,MIN,,PHI,W 28-19,,,,,,,,,,,0.0%,,,
148,1997,1997-10-05,6,32.290,MIN,@,ARI,W 20-19,,,,,,,,,,,0.0%,,,
149,1997,1997-10-12,7,32.297,MIN,,CAR,W 21-14,,,,,,,,,,,0.0%,,,
150,1997,1997-10-26,8,32.311,MIN,@,TAM,W 10-6,,,,,,,,,,,0.0%,,,
151,1997,1997-11-02,9,32.318,MIN,,NWE,W 23-18,,,,,,,,,,,0.0%,,,
152,1997,1997-11-09,10,32.325,MIN,,CHI,W 29-22,,,,,,,,,,,0.0%,,,
153,1997,1997-11-16,11,32.332,MIN,@,DET,L 15-38,,,,,,,,,,,0.0%,,,
154,1997,1997-11-23,12,32.339,MIN,@,NYJ,L 21-23,,,,,,,,,,,0.0%,,,
155,1997,1997-12-01,13,32.347,MIN,,GNB,L 11-27,,,,,,,,,,,0.0%,,,
156,1997,1997-12-07,14,32.353,MIN,@,SFO,L 17-28,,,,,,,,,,,0.0%,,,
157,1997,1997-12-14,15,32.360,MIN,,DET,L 13-14,,,,,,,,,,,0.0%,,,
158,1997,1997-12-21,16,33.002,MIN,,IND,W 39-28,,,,,,,,,,,0.0%,,,
159,1998,1998-09-06,1,33.261,MIN,,TAM,W 31-7,,,,,,,,,,,0.0%,,,
160,1998,1998-09-13,2,33.268,MIN,@,STL,W 38-31,,,,,,,,,,,0.0%,,,
161,1998,1998-09-20,3,33.275,MIN,,DET,W 29-6,,,,,,,,,,,0.0%,,,
162,1998,1998-09-27,4,33.282,MIN,@,CHI,W 31-28,,,,,,,,,,,0.0%,,,
163,1998,1998-10-05,5,33.290,MIN,@,GNB,W 37-24,,,,,,,,,,,0.0%,,,
164,1998,1998-10-18,6,33.303,MIN,,WAS,W 41-7,,,,,,,,,,,0.0%,,,
165,1998,1998-10-25,7,33.310,MIN,@,DET,W 34-13,,,,,,,,,,,0.0%,,,
166,1998,1998-11-01,8,33.317,MIN,@,TAM,L 24-27,,,,,,,,,,,0.0%,,,
167,1998,1998-11-08,9,33.324,MIN,,NOR,W 31-24,,,,,,,,,,,0.0%,,,
168,1998,1998-11-15,10,33.331,MIN,,CIN,W 24-3,,,,,,,,,,,0.0%,,,
169,1998,1998-11-22,11,33.338,MIN,,GNB,W 28-14,,,,,,,,,,,0.0%,,,
170,1998,1998-11-26,12,33.342,MIN,@,DAL,W 46-36,,,,,,,,,,,0.0%,,,
171,1998,1998-12-06,13,33.352,MIN,,CHI,W 48-22,,,,,,,,,,,0.0%,,,
172,1998,1998-12-20,15,34.001,MIN,,JAX,W 50-10,,,,,,,,,,,0.0%,,,
173,1998,1998-12-26,16,34.007,MIN,@,TEN,W 26-16,,,,,,,,,,,0.0%,,,
174,1999,1999-09-12,1,34.267,MIN,@,ATL,W 17-14,*,,,,,,,,,,0.0%,,,
175,1999,1999-09-19,2,34.274,MIN,,OAK,L 17-22,*,,,,,,,,,,0.0%,,,
176,1999,1999-09-26,3,34.281,MIN,@,GNB,L 20-23,*,,,,,0,,,,,0.0%,,,
177,1999,1999-10-03,4,34.288,MIN,,TAM,W 21-14,*,,,,,,,,,,0.0%,,,
178,1999,1999-10-10,5,34.295,MIN,,CHI,L 22-24,*,,,,,,,,,,0.0%,,,
179,1999,1999-10-17,6,34.302,MIN,@,DET,L 23-25,*,,,,,,,,,,0.0%,,,
180,1999,1999-10-24,7,34.309,MIN,,SFO,W 40-16,*,,,,,,,,,,0.0%,,,
181,1999,1999-10-31,8,34.316,MIN,@,DEN,W 23-20,*,,,,,0,,,,,0.0%,,,
182,1999,1999-11-08,9,34.324,MIN,,DAL,W 27-17,*,,,,,,,,,,0.0%,,,
183,1999,1999-11-14,10,34.330,MIN,@,CHI,W 27-24,*,,,,,,,,,,0.0%,,,
184,1999,1999-11-28,11,34.344,MIN,,SDG,W 35-27,*,,,,,,,,,,0.0%,,,
185,1999,1999-12-06,12,34.352,MIN,@,TAM,L 17-24,*,,,,,0,,,,,0.0%,,,
186,1999,1999-12-12,13,34.358,MIN,@,KAN,L 28-31,*,,,,,,,,,,0.0%,,,
187,1999,1999-12-20,14,35.001,MIN,,GNB,W 24-20,*,,,,,,,,,,0.0%,,,
188,1999,1999-12-26,15,35.007,MIN,@,NYG,W 34-17,*,,,,,,,,,,0.0%,,,
189,1999,2000-01-02,16,35.014,MIN,,DET,W 24-17,*,,,,,,,,,,0.0%,,,
190,2000,2000-09-03,1,35.259,TAM,@,NWE,W 21-16,*,,,,,,,,,,0.0%,,,
191,2000,2000-09-10,2,35.266,TAM,,CHI,W 41-0,,,,,,,,,,,0.0%,,,
192,2000,2000-09-17,3,35.273,TAM,@,DET,W 31-10,,0,0,,0,2,1,2,2.00,1,50.0%,1.00,1,6
193,2000,2000-09-24,4,35.280,TAM,,NYJ,L 17-21,*,,,,,,,,,,0.0%,,,
194,2000,2000-10-01,5,35.287,TAM,@,WAS,L 17-20,*,,,,,,,,,,0.0%,,,
195,2000,2000-10-09,6,35.295,TAM,@,MIN,L 23-30,,,,,,0,,,,,0.0%,,,
196,2000,2000-10-19,7,35.305,TAM,,DET,L 14-28,*,,,,,,,,,,0.0%,,,
197,2000,2000-10-29,8,35.315,TAM,,MIN,W 41-13,,,,,,0,,,,,0.0%,,,
198,2000,2000-11-05,9,35.322,TAM,@,ATL,W 27-14,*,,,,,,,,,,0.0%,,,
199,2000,2000-11-12,10,35.329,TAM,,GNB,W 20-15,,,,,,0,,,,,0.0%,,,
200,2000,2000-11-19,11,35.336,TAM,@,CHI,L 10-13,,,,,,,,,,,0.0%,,,
201,2000,2000-11-26,12,35.343,TAM,,BUF,W 31-17,*,,,,,,,,,,0.0%,,,
202,2000,2000-12-03,13,35.350,TAM,,DAL,W 27-7,*,,,,,0,,,,,0.0%,,,
203,2000,2000-12-10,14,35.357,TAM,@,MIA,W 16-13,,,,,,0,,,,,0.0%,,,
204,2000,2000-12-18,15,35.365,TAM,,STL,W 38-35,,,,,,,,,,,0.0%,,,
205,2000,2000-12-24,16,36.005,TAM,@,GNB,L 14-17,,,,,,,,,,,0.0%,,,
206,2001,2001-09-09,1,36.264,TAM,@,DAL,W 10-6,*,,,,,,,,,,0.0%,,,
207,2001,2001-09-30,2,36.285,TAM,@,MIN,L 16-20,*,,,,,,,,,,0.0%,,,
208,2001,2001-10-07,3,36.292,TAM,,GNB,W 14-10,*,,,,,,,,,,0.0%,,,
209,2001,2001-10-14,4,36.299,TAM,@,TEN,L 28-31,*,,,,,0,,,,,0.0%,,,
210,2001,2001-10-21,5,36.306,TAM,,PIT,L 10-17,*,,,,,,,,,,0.0%,,,
211,2001,2001-10-28,6,36.313,TAM,,MIN,W 41-14,*,,,,,0,,,,,0.0%,,,
212,2001,2001-11-04,7,36.320,TAM,@,GNB,L 20-21,*,,,,,0,,,,,0.0%,,,
213,2001,2001-11-11,8,36.327,TAM,@,DET,W 20-17,*,,,,,,,,,,0.0%,,,
214,2001,2001-11-18,9,36.334,TAM,,CHI,L 24-27,*,,,,,,,,,,0.0%,,,
215,2001,2001-11-26,10,36.342,TAM,@,STL,W 24-17,*,,,,,,,,,,0.0%,,,
216,2001,2001-12-02,11,36.348,TAM,@,CIN,W 16-13,*,,,,,,,,,,0.0%,,,
217,2001,2001-12-09,12,36.355,TAM,,DET,W 15-12,*,,,,,,,,,,0.0%,,,
218,2001,2001-12-16,13,36.362,TAM,@,CHI,L 3-27,*,,,,,,,,,,0.0%,,,
219,2001,2001-12-23,14,37.004,TAM,,NOR,W 48-21,*,,,,,,,,,,0.0%,,,
220,2001,2001-12-29,15,37.010,TAM,,BAL,W 22-10,*,,,,,,,,,,0.0%,,,
221,2001,2002-01-06,16,37.018,TAM,,PHI,L 13-17,*,,,,,,,,,,0.0%,,,
