ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
28,2005,2006-01-01,16,27.234,KAN,,CIN,W 37-3,,1,2,2.00,0,2,2,14,7.00,1,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
29,2006,2006-09-17,2,28.128,KAN,@,DEN,L 6-9,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,2006,2006-10-01,3,28.142,KAN,,SFO,W 41-0,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,2006,2006-10-08,4,28.149,KAN,@,ARI,W 23-20,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,2006,2006-10-15,5,28.156,KAN,@,PIT,L 7-45,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,2006,2006-10-22,6,28.163,KAN,,SDG,W 30-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,2006,2006-10-29,7,28.170,KAN,,SEA,W 35-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,2006,2006-11-05,8,28.177,KAN,@,STL,W 31-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,2006,2006-11-12,9,28.184,KAN,@,MIA,L 10-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,2006,2006-11-19,10,28.191,KAN,,OAK,W 17-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,2006,2006-11-23,11,28.195,KAN,,DEN,W 19-10,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,2006,2006-12-03,12,28.205,KAN,@,CLE,L 28-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,2006,2006-12-10,13,28.212,KAN,,BAL,L 10-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,2006,2006-12-17,14,28.219,KAN,@,SDG,L 9-20,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,2006,2006-12-23,15,28.225,KAN,@,OAK,W 20-9,,4,11,2.75,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,2006,2006-12-31,16,28.233,KAN,,JAX,W 35-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0
