ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,24.206,CLE,,CIN,L 17-27,,,,,,,,
2,2011,2011-09-18,2,24.213,CLE,@,IND,W 27-19,,,,,,,,
3,2011,2011-09-25,3,24.220,CLE,,MIA,W 17-16,,0,0,,0,0.0,2,0
4,2011,2011-10-02,4,24.227,CLE,,TEN,L 13-31,,0,0,,0,0.0,0,1
5,2011,2011-10-16,5,24.241,CLE,@,OAK,L 17-24,,0,0,,0,0.0,0,0
6,2011,2011-10-23,6,24.248,CLE,,SEA,W 6-3,,,,,,,,
7,2011,2011-10-30,7,24.255,CLE,@,SFO,L 10-20,,,,,,,,
8,2011,2011-11-06,8,24.262,CLE,@,HOU,L 12-30,,0,0,,0,0.0,3,1
9,2011,2011-11-13,9,24.269,CLE,,STL,L 12-13,*,0,0,,0,0.0,1,3
10,2011,2011-11-20,10,24.276,CLE,,JAX,W 14-10,*,0,0,,0,0.0,2,2
11,2011,2011-11-27,11,24.283,CLE,@,CIN,L 20-23,*,0,0,,0,0.0,0,1
12,2012,2012-09-09,1,25.205,CLE,,PHI,L 16-17,,1,7,7.00,0,0.0,2,0
13,2012,2012-09-16,2,25.212,CLE,@,CIN,L 27-34,,,,,,,,
14,2012,2012-09-23,3,25.219,CLE,,BUF,L 14-24,,,,,,,,
15,2012,2012-09-27,4,25.223,CLE,@,BAL,L 16-23,,0,0,,0,0.0,0,1
16,2012,2012-10-07,5,25.233,CLE,@,NYG,L 27-41,,0,0,,0,0.0,2,0
17,2012,2012-10-14,6,25.240,CLE,,CIN,W 34-24,,0,0,,0,1.0,2,0
18,2012,2012-10-21,7,25.247,CLE,@,IND,L 13-17,,0,0,,0,0.0,1,0
19,2012,2012-10-28,8,25.254,CLE,,SDG,W 7-6,,0,0,,0,0.0,1,0
