ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,23.026,NYJ,@,GNB,W 20-16,,,,,,,0.0%,,,,,,,,,,
2,2000,2000-09-11,2,23.034,NYJ,,NWE,W 20-19,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,,
3,2000,2000-09-17,3,23.040,NYJ,,BUF,W 27-14,,2,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,0.0,,
4,2000,2000-09-24,4,23.047,NYJ,@,TAM,W 21-17,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,,
5,2000,2000-10-08,5,23.061,NYJ,,PIT,L 3-20,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,,
6,2000,2000-10-15,6,23.068,NYJ,@,NWE,W 34-17,*,,,,,,0.0%,,,,,,,,,,
7,2000,2000-11-05,9,23.089,NYJ,,DEN,L 23-30,*,5,3,41,13.67,1,60.0%,8.20,0,0,,0,1,6,0.0,,
8,2000,2000-11-12,10,23.096,NYJ,@,IND,L 15-23,*,0,,,,,0.0%,,,,,,,,,,
9,2000,2000-11-19,11,23.103,NYJ,@,MIA,W 20-3,*,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
10,2000,2000-11-26,12,23.110,NYJ,,CHI,W 17-10,,3,1,2,2.00,1,33.3%,0.67,0,0,,0,1,6,0.0,,
11,2000,2000-12-03,13,23.117,NYJ,,IND,W 27-17,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,,
12,2000,2000-12-10,14,23.124,NYJ,@,OAK,L 7-31,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,,
13,2000,2000-12-17,15,23.131,NYJ,,DET,L 7-10,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
14,2000,2000-12-24,16,23.138,NYJ,@,BAL,L 20-34,,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,0.0,,
15,2001,2001-09-09,1,24.032,NYJ,,IND,L 24-45,*,5,4,58,14.50,0,80.0%,11.60,0,0,,0,0,0,0.0,,
16,2001,2001-09-23,2,24.046,NYJ,@,NWE,W 10-3,*,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
17,2001,2001-10-01,3,24.054,NYJ,,SFO,L 17-19,*,7,3,24,8.00,0,42.9%,3.43,0,0,,0,0,0,0.0,,
18,2001,2001-10-07,4,24.060,NYJ,@,BUF,W 42-36,*,4,3,21,7.00,1,75.0%,5.25,0,0,,0,1,6,0.0,,
19,2001,2001-10-14,5,24.067,NYJ,,MIA,W 21-17,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,0.0,,
20,2001,2001-10-21,6,24.074,NYJ,,STL,L 14-34,*,6,5,35,7.00,2,83.3%,5.83,0,0,,0,2,12,0.0,,
21,2001,2001-10-28,7,24.081,NYJ,@,CAR,W 13-12,*,1,,,,,0.0%,,,,,,,,,,
22,2001,2001-11-04,8,24.088,NYJ,@,NOR,W 16-9,*,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,,
23,2001,2001-11-11,9,24.095,NYJ,,KAN,W 27-7,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,,
24,2001,2001-11-18,10,24.102,NYJ,@,MIA,W 24-0,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
25,2001,2001-12-02,11,24.116,NYJ,,NWE,L 16-17,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
26,2001,2001-12-09,12,24.123,NYJ,@,PIT,L 7-18,,1,,,,,0.0%,,,,,,,,,,
27,2001,2001-12-16,13,24.130,NYJ,,CIN,W 15-14,*,3,2,8,4.00,1,66.7%,2.67,0,0,,0,1,6,0.0,,
28,2001,2001-12-23,14,24.137,NYJ,@,IND,W 29-28,*,4,4,22,5.50,1,100.0%,5.50,0,0,,0,1,6,0.0,,
29,2001,2001-12-30,15,24.144,NYJ,,BUF,L 9-14,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,,
30,2001,2002-01-06,16,24.151,NYJ,@,OAK,W 24-22,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
31,2002,2002-09-08,1,25.031,NYJ,@,BUF,W 37-31,,4,4,36,9.00,1,100.0%,9.00,0,0,,0,1,6,0.0,,
32,2002,2002-09-15,2,25.038,NYJ,,NWE,L 7-44,*,4,4,33,8.25,1,100.0%,8.25,0,0,,0,1,6,0.0,,
33,2002,2002-09-22,3,25.045,NYJ,@,MIA,L 3-30,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,,
34,2002,2002-09-29,4,25.052,NYJ,@,JAX,L 3-28,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,0.0,,
35,2002,2002-10-06,5,25.059,NYJ,,KAN,L 25-29,*,2,1,2,2.00,1,50.0%,1.00,0,0,,0,1,6,0.0,,
36,2002,2002-10-20,6,25.073,NYJ,,MIN,W 20-7,*,,,,,,0.0%,,,,,,,,,,
37,2002,2002-10-27,7,25.080,NYJ,,CLE,L 21-24,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,0.0,,
38,2002,2002-11-03,8,25.087,NYJ,@,SDG,W 44-13,*,6,4,26,6.50,1,66.7%,4.33,0,0,,0,1,6,0.0,,
39,2002,2002-11-10,9,25.094,NYJ,,MIA,W 13-10,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
40,2002,2002-11-17,10,25.101,NYJ,@,DET,W 31-14,*,3,2,8,4.00,1,66.7%,2.67,0,0,,0,1,6,0.0,,
41,2002,2002-11-24,11,25.108,NYJ,,BUF,W 31-13,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,0.0,,
42,2002,2002-12-02,12,25.116,NYJ,@,OAK,L 20-26,*,,,,,,0.0%,,,,,,,,,,
43,2002,2002-12-08,13,25.122,NYJ,,DEN,W 19-13,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,0.0,,
44,2002,2002-12-15,14,25.129,NYJ,@,CHI,L 13-20,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
45,2002,2002-12-22,15,25.136,NYJ,@,NWE,W 30-17,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,,
46,2002,2002-12-29,16,25.143,NYJ,,GNB,W 42-17,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,,
47,2003,2003-09-04,1,26.027,NYJ,@,WAS,L 13-16,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,,
48,2003,2003-09-14,2,26.037,NYJ,,MIA,L 10-21,*,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
49,2003,2003-09-21,3,26.044,NYJ,@,NWE,L 16-23,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
50,2003,2003-09-28,4,26.051,NYJ,,DAL,L 6-17,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
51,2003,2003-10-12,5,26.065,NYJ,,BUF,W 30-3,*,4,3,41,13.67,2,75.0%,10.25,0,0,,0,2,12,0.0,,
52,2003,2003-10-19,6,26.072,NYJ,@,HOU,W 19-14,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,0.0,,
53,2003,2003-10-26,7,26.079,NYJ,@,PHI,L 17-24,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,0.0,,
54,2003,2003-11-02,8,26.086,NYJ,,NYG,L 28-31,*,4,4,44,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,,
55,2003,2003-11-09,9,26.093,NYJ,@,OAK,W 27-24,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
56,2003,2003-11-16,10,26.100,NYJ,@,IND,L 31-38,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,,
57,2003,2003-11-23,11,26.107,NYJ,,JAX,W 13-10,*,6,5,63,12.60,0,83.3%,10.50,0,0,,0,0,0,0.0,,
58,2003,2003-12-01,12,26.115,NYJ,,TEN,W 24-17,*,1,,,,,0.0%,,,,,,,,,,
59,2003,2003-12-07,13,26.121,NYJ,@,BUF,L 6-17,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,,
60,2003,2003-12-14,14,26.128,NYJ,,PIT,W 6-0,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,0.0,,
