ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2008,2008-12-20,15,24.030,DAL,,BAL,L 24-33,*,17,90,5.29,1,10,7,25,3.57,0,70.0%,2.50,0,0,,0,,1,6,0.0,1,0
16,2008,2008-12-28,16,24.038,DAL,@,PHI,L 6-44,*,13,56,4.31,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
17,2009,2009-09-13,1,24.297,DAL,@,TAM,W 34-21,,2,10,5.00,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
18,2009,2009-09-20,2,24.304,DAL,,NYG,L 31-33,,2,8,4.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
19,2009,2009-09-28,3,24.312,DAL,,CAR,W 21-7,,18,82,4.56,1,7,4,36,9.00,0,57.1%,5.14,0,0,,0,1,1,8,0.0,0,0
20,2009,2009-10-04,4,24.318,DAL,@,DEN,L 10-17,,14,33,2.36,0,6,5,47,9.40,0,83.3%,7.83,0,0,,0,,0,0,0.0,0,0
21,2009,2009-10-11,5,24.325,DAL,@,KAN,W 26-20,,8,92,11.50,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,1,0
22,2009,2009-10-25,6,24.339,DAL,,ATL,W 37-21,,0,0,,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,,0,0,0.0,0,0
23,2009,2009-11-01,7,24.346,DAL,,SEA,W 38-17,,4,11,2.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
24,2009,2009-11-08,8,24.353,DAL,@,PHI,W 20-16,,3,13,4.33,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,1,6,0.0,0,0
25,2009,2009-11-15,9,24.360,DAL,@,GNB,L 7-17,,3,13,4.33,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0
26,2009,2009-11-22,10,25.002,DAL,,WAS,W 7-6,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
27,2009,2009-11-26,11,25.006,DAL,,OAK,W 24-7,,3,67,22.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
28,2009,2009-12-06,12,25.016,DAL,@,NYG,L 24-31,,2,3,1.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
29,2009,2009-12-13,13,25.023,DAL,,SDG,L 17-20,,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
30,2009,2009-12-19,14,25.029,DAL,@,NOR,W 24-17,,1,4,4.00,0,,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
31,2009,2009-12-27,15,25.037,DAL,@,WAS,W 17-0,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
32,2009,2010-01-03,16,25.044,DAL,,PHI,W 24-0,,,,,,,,,,,0.0%,,,,,,,,,,,
33,2010,2010-09-12,1,25.296,DAL,@,WAS,L 7-13,,5,18,3.60,0,2,2,-2,-1.00,0,100.0%,-1.00,0,0,,0,,0,0,0.0,0,0
34,2010,2010-09-19,2,25.303,DAL,,CHI,L 20-27,,1,-1,-1.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0
35,2010,2010-09-26,3,25.310,DAL,@,HOU,W 27-13,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
36,2010,2010-10-10,4,25.324,DAL,,TEN,L 27-34,,,,,,,,,,,0.0%,,,,,,,,,,,
37,2010,2010-10-17,5,25.331,DAL,@,MIN,L 21-24,,,,,,,,,,,0.0%,,,,,,,,,,,
38,2010,2010-10-25,6,25.339,DAL,,NYG,L 35-41,,,,,,,,,,,0.0%,,,,,,,,,,,
39,2010,2010-10-31,7,25.345,DAL,,JAX,L 17-35,,0,0,,0,4,4,27,6.75,0,100.0%,6.75,1,27,27.00,0,,0,0,0.0,0,0
40,2010,2010-11-07,8,25.352,DAL,@,GNB,L 7-45,,3,9,3.00,0,1,0,0,,0,0.0%,0.00,1,22,22.00,0,,0,0,0.0,0,0
41,2010,2010-11-14,9,25.359,DAL,@,NYG,W 33-20,,,,,,,,,,,0.0%,,,,,,,,,,,
42,2010,2010-11-21,10,26.001,DAL,,DET,W 35-19,,2,7,3.50,0,2,2,14,7.00,0,100.0%,7.00,1,12,12.00,0,,0,0,0.0,0,0
43,2010,2010-11-25,11,26.005,DAL,,NOR,L 27-30,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
44,2010,2010-12-05,12,26.015,DAL,@,IND,W 38-35,,19,100,5.26,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
45,2010,2010-12-12,13,26.022,DAL,,PHI,L 27-30,,7,16,2.29,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,0,0,0.0,0,0
46,2010,2010-12-19,14,26.029,DAL,,WAS,W 33-30,,15,53,3.53,1,5,4,31,7.75,0,80.0%,6.20,0,0,,0,,1,6,0.0,0,0
47,2010,2010-12-25,15,26.035,DAL,@,ARI,L 26-27,,4,16,4.00,0,3,3,16,5.33,0,100.0%,5.33,0,0,,0,,0,0,0.0,0,0
48,2010,2011-01-02,16,26.043,DAL,@,PHI,W 14-13,,7,20,2.86,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
49,2011,2011-09-11,1,26.295,DAL,@,NYJ,L 24-27,,3,4,1.33,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
50,2011,2011-09-18,2,26.302,DAL,@,SFO,W 27-24,,5,5,1.00,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0
51,2011,2011-09-26,3,26.310,DAL,,WAS,W 18-16,,7,5,0.71,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
52,2011,2011-10-02,4,26.316,DAL,,DET,L 30-34,,6,39,6.50,0,5,4,23,5.75,0,80.0%,4.60,0,0,,0,,0,0,0.0,0,0
53,2011,2011-10-16,5,26.330,DAL,@,NWE,L 16-20,,5,14,2.80,0,5,3,16,5.33,0,60.0%,3.20,0,0,,0,,0,0,0.0,0,0
54,2011,2011-10-23,6,26.337,DAL,,STL,W 34-7,*,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
55,2011,2011-11-20,10,27.000,WAS,,DAL,L 24-27,,6,7,1.17,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
56,2011,2011-11-27,11,27.007,BUF,@,NYJ,L 24-28,,2,-8,-4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
57,2011,2011-12-04,12,27.014,BUF,,TEN,L 17-23,,5,20,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
58,2011,2011-12-11,13,27.021,BUF,@,SDG,L 10-37,,1,12,12.00,0,4,1,2,2.00,0,25.0%,0.50,0,0,,0,,0,0,0.0,0,0
59,2011,2011-12-18,14,27.028,BUF,,MIA,L 23-30,,5,15,3.00,0,3,3,41,13.67,0,100.0%,13.67,0,0,,0,,0,0,0.0,0,0
60,2011,2011-12-24,15,27.034,BUF,,DEN,W 40-14,,9,27,3.00,0,5,1,-8,-8.00,0,20.0%,-1.60,0,0,,0,,0,0,0.0,0,0
61,2011,2012-01-01,16,27.042,BUF,@,NWE,L 21-49,,1,4,4.00,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,1,6,0.0,0,0
62,2012,2012-09-09,1,27.294,BUF,@,NYJ,L 28-48,,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
63,2012,2012-09-16,2,27.301,BUF,,KAN,W 35-17,,8,37,4.63,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
64,2012,2012-09-23,3,27.308,BUF,@,CLE,W 24-14,,20,91,4.55,0,5,2,8,4.00,0,40.0%,1.60,0,0,,0,,0,0,0.0,0,0
65,2012,2012-09-30,4,27.315,BUF,,NWE,L 28-52,,2,14,7.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
66,2012,2012-10-14,6,27.329,BUF,@,ARI,W 19-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
67,2012,2012-11-11,9,27.357,BUF,@,NWE,L 31-37,,,,,,0,,,,,0.0%,,,,,,,,,,,
68,2012,2012-11-15,10,27.361,BUF,,MIA,W 19-14,,6,14,2.33,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,,0,0,0.0,0,0
69,2012,2012-12-02,12,28.012,BUF,,JAX,W 34-18,,,,,,,,,,,0.0%,,,,,,,,,,,
70,2012,2012-12-09,13,28.019,BUF,,STL,L 12-15,,,,,,,,,,,0.0%,,,,,,,,,,,
71,2012,2012-12-16,14,28.026,BUF,,SEA,L 17-50,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
72,2012,2012-12-23,15,28.033,BUF,@,MIA,L 10-24,,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
73,2012,2012-12-30,16,28.040,BUF,,NYJ,W 28-9,,5,30,6.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
74,2013,2013-09-08,1,28.292,BUF,,NWE,L 21-23,,,,,,,,,,,0.0%,,,,,,,,,,,
75,2013,2013-09-15,2,28.299,BUF,,CAR,W 24-23,,0,0,,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
76,2013,2013-09-22,3,28.306,BUF,@,NYJ,L 20-27,,2,-1,-0.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0
77,2013,2013-09-29,4,28.313,BUF,,BAL,W 23-20,,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
78,2013,2013-10-03,5,28.317,BUF,@,CLE,L 24-37,,5,22,4.40,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,1
79,2013,2013-10-13,6,28.327,BUF,,CIN,L 24-27,,4,24,6.00,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,,0,0,0.0,0,0
80,2013,2013-10-20,7,28.334,BUF,@,MIA,W 23-21,,6,16,2.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
81,2013,2013-10-27,8,28.341,BUF,@,NOR,L 17-35,,7,35,5.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
82,2013,2013-11-03,9,28.348,BUF,,KAN,L 13-23,,5,17,3.40,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
83,2013,2013-11-10,10,28.355,BUF,@,PIT,L 10-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0
84,2013,2013-11-17,11,28.362,BUF,,NYJ,W 37-14,,2,1,0.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0.0,1,0
85,2013,2013-12-01,12,29.011,BUF,,ATL,L 31-34,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
86,2013,2013-12-15,14,29.025,IND,,HOU,W 25-3,,5,18,3.60,0,0,0,0,,0,0.0%,,1,28,28.00,0,,0,0,0.0,1,0
87,2013,2013-12-22,15,29.032,IND,@,KAN,W 23-7,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
88,2013,2013-12-29,16,29.039,IND,,JAX,W 30-10,,5,18,3.60,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
