ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-04,1,21.289,MIN,@,CLE,W 27-21,,,,,,,,,,,,,,
2,1983,1983-09-08,2,21.293,MIN,,SFO,L 17-48,,,,,,,,,,,,,,
3,1983,1983-09-18,3,21.303,MIN,@,TAM,W 19-16,,,,,,,,,,,,,,
4,1984,1984-09-02,1,22.288,MIN,,SDG,L 13-42,0,0,,0,,,,,,,,,,
5,1984,1984-09-09,2,22.295,MIN,@,PHI,L 17-19,0,0,,0,,,,,,,,,,
6,1984,1984-09-16,3,22.302,MIN,,ATL,W 27-20,1,14,14.00,0,0,0,,0,0,0,,0,0,0
7,1984,1984-09-23,4,22.309,MIN,@,DET,W 29-28,0,0,,0,,,,,,,,,,
8,1984,1984-09-30,5,22.316,MIN,,SEA,L 12-20,0,0,,0,,,,,,,,,,
9,1984,1984-10-07,6,22.323,MIN,@,TAM,L 31-35,1,1,1.00,1,0,0,,0,0,0,,0,1,6
10,1984,1984-10-14,7,22.330,MIN,@,RAI,L 20-23,1,2,2.00,1,0,0,,0,0,0,,0,1,6
11,1984,1984-10-21,8,22.337,MIN,,DET,L 14-16,0,0,,0,,,,,,,,,,
12,1984,1984-10-28,9,22.344,MIN,@,CHI,L 7-16,0,0,,0,,,,,,,,,,
13,1984,1984-11-04,10,22.351,MIN,,TAM,W 27-24,0,0,,0,,,,,,,,,,
14,1984,1984-11-11,11,22.358,MIN,@,GNB,L 17-45,0,0,,0,,,,,,,,,,
15,1984,1984-11-18,12,22.365,MIN,@,DEN,L 21-42,0,0,,0,,,,,,,,,,
16,1984,1984-11-25,13,23.006,MIN,,CHI,L 3-34,0,0,,0,,,,,,,,,,
17,1984,1984-11-29,14,23.010,MIN,,WAS,L 17-31,1,9,9.00,0,0,0,,0,0,0,,0,0,0
18,1984,1984-12-08,15,23.019,MIN,@,SFO,L 7-51,3,50,16.67,0,0,0,,0,0,0,,0,0,0
19,1984,1984-12-16,16,23.027,MIN,,GNB,L 14-38,7,58,8.29,0,0,0,,0,0,0,,0,0,0
20,1985,1985-09-08,1,23.293,MIN,,SFO,W 28-21,0,0,,0,,,,,0,0,,0,,
21,1985,1985-09-15,2,23.300,MIN,@,TAM,W 31-16,0,0,,0,,,,,0,0,,0,,
22,1985,1985-09-19,3,23.304,MIN,,CHI,L 24-33,2,26,13.00,0,0,0,,0,0,0,,0,0,0
23,1985,1985-10-06,5,23.321,MIN,@,RAM,L 10-13,4,39,9.75,0,0,0,,0,0,0,,0,0,0
24,1985,1985-10-13,6,23.328,MIN,@,GNB,L 17-20,,,,,,,,,0,9,,0,,
