ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-04,1,22.251,NYG,,DAL,L 0-35,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
2,1995,1995-09-10,2,22.257,NYG,@,KAN,L 17-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
3,1995,1995-09-17,3,22.264,NYG,@,GNB,L 6-14,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
4,1995,1995-09-24,4,22.271,NYG,,NOR,W 45-29,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
5,1995,1995-10-01,5,22.278,NYG,@,SFO,L 6-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
6,1995,1995-10-08,6,22.285,NYG,,ARI,W 27-21,,0,0,,0,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
7,1995,1995-10-15,7,22.292,NYG,,PHI,L 14-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
8,1995,1995-10-29,8,22.306,NYG,@,WAS,W 24-15,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
9,1995,1995-11-05,9,22.313,NYG,@,SEA,L 28-30,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
10,1995,1995-11-12,10,22.320,NYG,,OAK,L 13-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
11,1995,1995-11-19,11,22.327,NYG,@,PHI,L 19-28,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
12,1995,1995-11-26,12,22.334,NYG,,CHI,L 24-27,,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
13,1995,1995-11-30,13,22.338,NYG,@,ARI,W 10-6,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
14,1995,1995-12-10,14,22.348,NYG,,WAS,W 20-13,,1,6,6.00,0,1,1,1,1.00,0,100.0%,1.00,1,8,8.00,0,0,0
15,1995,1995-12-17,15,22.355,NYG,@,DAL,L 20-21,,0,0,,0,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0
16,1995,1995-12-23,16,22.361,NYG,,SDG,L 17-27,,1,0,0.00,0,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0
17,1996,1996-09-01,1,23.249,NYG,,BUF,L 20-23,,2,4,2.00,0,5,4,78,19.50,1,80.0%,15.60,0,0,,0,1,6
18,1996,1996-09-08,2,23.256,NYG,@,DAL,L 0-27,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1996,1996-09-15,3,23.263,NYG,,WAS,L 10-31,,1,2,2.00,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0
20,1996,1996-09-22,4,23.270,NYG,@,NYJ,W 13-6,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
