ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,21.249,PHI,,TAM,L 6-21,,,,,,,,,,,
2,1995,1995-09-10,2,21.256,PHI,@,ARI,W 31-19,,,,,,,,,,,
3,1995,1995-09-17,3,21.263,PHI,,SDG,L 21-27,,,,,,,,,,,
4,1995,1995-09-24,4,21.270,PHI,@,OAK,L 17-48,,,,,,,,,,,
5,1995,1995-10-01,5,21.277,PHI,@,NOR,W 15-10,,,,,,,,,,,
6,1995,1995-10-08,6,21.284,PHI,,WAS,W 37-34,,,,,,,,,,,
7,1995,1995-10-15,7,21.291,PHI,@,NYG,W 17-14,,,,,,,,,,,
8,1995,1995-10-29,8,21.305,PHI,,STL,W 20-9,,,,,,,,,,,
9,1995,1995-11-06,9,21.313,PHI,@,DAL,L 12-34,,0,0,,0,0,0,0.0,1,35,0
10,1995,1995-11-12,10,21.319,PHI,,DEN,W 31-13,,,,,,,,,,,
11,1995,1995-11-19,11,21.326,PHI,,NYG,W 28-19,,,,,,,,,,,
12,1995,1995-11-26,12,21.333,PHI,@,WAS,W 14-7,,0,0,,0,0,0,0.0,1,17,0
13,1995,1995-12-03,13,21.340,PHI,@,SEA,L 14-26,,,,,,,,,,,
14,1995,1995-12-10,14,21.347,PHI,,DAL,W 20-17,,,,,,,,,,,
15,1995,1995-12-17,15,21.354,PHI,,ARI,W 21-20,,,,,,,,,,,
16,1995,1995-12-24,16,21.361,PHI,@,CHI,L 14-20,,,,,,,,,,,
17,1996,1996-09-01,1,22.248,PHI,@,WAS,W 17-14,,,,,,,,,,,
18,1996,1996-09-09,2,22.256,PHI,@,GNB,L 13-39,,0,0,,0,0,0,1.0,0,0,0
19,1996,1996-09-15,3,22.262,PHI,,DET,W 24-17,,0,0,,0,0,0,0.0,1,0,0
20,1996,1996-09-22,4,22.269,PHI,@,ATL,W 33-18,,,,,,,,,,,
21,1996,1996-09-30,5,22.277,PHI,,DAL,L 19-23,,,,,,,,,,,
22,1996,1996-10-13,6,22.290,PHI,@,NYG,W 19-10,,0,0,,0,0,0,0.0,1,0,0
23,1996,1996-10-20,7,22.297,PHI,,MIA,W 35-28,,,,,,,,,,,
24,1996,1996-10-27,8,22.304,PHI,,CAR,W 20-9,,,,,,,,,,,
25,1996,1996-11-03,9,22.311,PHI,@,DAL,W 31-21,,,,,,,,,,,
26,1996,1996-11-10,10,22.318,PHI,,BUF,L 17-24,,,,,,,,,,,
27,1996,1996-11-17,11,22.325,PHI,,WAS,L 21-26,,,,,,,,,,,
28,1996,1996-11-24,12,22.332,PHI,@,ARI,L 30-36,,,,,,,,,,,
29,1996,1996-12-01,13,22.339,PHI,,NYG,W 24-0,,,,,,,,,,,
30,1996,1996-12-05,14,22.343,PHI,@,IND,L 10-37,,,,,,,,,,,
31,1996,1996-12-14,15,22.352,PHI,@,NYJ,W 21-20,,0,0,,0,0,0,0.0,1,-1,0
32,1996,1996-12-22,16,22.360,PHI,,ARI,W 29-19,,,,,,,,,,,
33,1997,1997-08-31,1,23.246,PHI,@,NYG,L 17-31,,,,,,,,,,,
34,1997,1997-09-07,2,23.253,PHI,,GNB,W 10-9,,,,,,,,,,,
35,1997,1997-09-15,3,23.261,PHI,@,DAL,L 20-21,,0,0,,0,0,0,2.0,0,0,0
36,1997,1997-09-28,4,23.274,PHI,@,MIN,L 19-28,,,,,,,,,,,
