ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-12-29,16,23.312,CHI,,TAM,L 0-15,
2,2003,2003-09-07,1,24.199,CHI,@,SFO,L 7-49,*
3,2003,2003-09-14,2,24.206,CHI,@,MIN,L 13-24,*
4,2003,2003-09-29,3,24.221,CHI,,GNB,L 23-38,*
5,2003,2003-10-05,4,24.227,CHI,,OAK,W 24-21,*
6,2003,2003-10-12,5,24.234,CHI,@,NOR,L 13-20,*
7,2003,2003-10-19,6,24.241,CHI,@,SEA,L 17-24,*
8,2003,2003-10-26,7,24.248,CHI,,DET,W 24-16,*
9,2003,2003-11-02,8,24.255,CHI,,SDG,W 20-7,*
10,2003,2003-11-09,9,24.262,CHI,@,DET,L 10-12,*
11,2003,2003-11-16,10,24.269,CHI,,STL,L 21-23,*
12,2003,2003-11-23,11,24.276,CHI,@,DEN,W 19-10,*
13,2003,2003-11-30,12,24.283,CHI,,ARI,W 28-3,*
14,2003,2003-12-07,13,24.290,CHI,@,GNB,L 21-34,*
15,2003,2003-12-14,14,24.297,CHI,,MIN,W 13-10,*
16,2003,2003-12-21,15,24.304,CHI,,WAS,W 27-24,*
17,2003,2003-12-28,16,24.311,CHI,@,KAN,L 3-31,*
18,2004,2004-09-12,1,25.205,CHI,,DET,L 16-20,
19,2004,2004-09-19,2,25.212,CHI,@,GNB,W 21-10,
20,2004,2004-09-26,3,25.219,CHI,@,MIN,L 22-27,*
21,2004,2004-10-17,5,25.240,CHI,,WAS,L 10-13,*
22,2004,2004-10-24,6,25.247,CHI,@,TAM,L 7-19,
23,2004,2004-10-31,7,25.254,CHI,,SFO,W 23-13,
24,2004,2004-11-07,8,25.261,CHI,@,NYG,W 28-21,
25,2004,2004-11-14,9,25.268,CHI,@,TEN,W 19-17,
26,2004,2004-11-21,10,25.275,CHI,,IND,L 10-41,
27,2004,2004-11-25,11,25.279,CHI,@,DAL,L 7-21,*
28,2004,2004-12-05,12,25.289,CHI,,MIN,W 24-14,*
29,2004,2004-12-12,13,25.296,CHI,@,JAX,L 3-22,*
30,2004,2004-12-19,14,25.303,CHI,,HOU,L 5-24,*
31,2004,2004-12-26,15,25.310,CHI,@,DET,L 13-19,*
32,2004,2005-01-02,16,25.317,CHI,,GNB,L 14-31,*
33,2005,2005-10-16,5,26.238,CHI,,MIN,W 28-3,
34,2005,2005-11-13,9,26.266,CHI,,SFO,W 17-9,
35,2005,2005-12-11,13,26.294,CHI,@,PIT,L 9-21,
36,2005,2005-12-18,14,26.301,CHI,,ATL,W 16-3,
37,2005,2005-12-25,15,26.308,CHI,@,GNB,W 24-17,
38,2005,2006-01-01,16,26.315,CHI,@,MIN,L 10-34,
39,2006,2006-12-24,15,27.307,NYG,,NOR,L 7-30,
40,2006,2006-12-30,16,27.313,NYG,@,WAS,W 34-28,
