ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1970,1970-09-20,1,23.271,PIT,,HOU,L 7-19,,,,
2,1970,1970-09-27,2,23.278,PIT,@,DEN,L 13-16,,,,
3,1970,1970-10-03,3,23.284,PIT,@,CLE,L 7-15,,,,
4,1970,1970-10-11,4,23.292,PIT,,BUF,W 23-10,,,,
5,1970,1970-10-18,5,23.299,PIT,@,HOU,W 7-3,,,,
6,1970,1970-10-25,6,23.306,PIT,@,OAK,L 14-31,,,,
7,1970,1970-11-02,7,23.314,PIT,,CIN,W 21-10,,,,
8,1970,1970-11-08,8,23.320,PIT,,NYJ,W 21-17,,,,
9,1970,1970-11-15,9,23.327,PIT,,KAN,L 14-31,,,,
10,1970,1970-11-22,10,23.334,PIT,@,CIN,L 7-34,,,,
11,1970,1970-11-29,11,23.341,PIT,,CLE,W 28-9,,,,
12,1970,1970-12-06,12,23.348,PIT,,GNB,L 12-20,,,,
13,1970,1970-12-13,13,23.355,PIT,@,ATL,L 16-27,1,0,0.00,0
14,1970,1970-12-20,14,23.362,PIT,@,PHI,L 20-30,,,,
