ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1994,1994-09-05,1,22.221,SFO,,RAI,W 44-14,,1.0
2,1994,1994-09-11,2,22.227,SFO,@,KAN,L 17-24,,
3,1994,1994-09-18,3,22.234,SFO,@,RAM,W 34-19,,
4,1994,1994-09-25,4,22.241,SFO,,NOR,W 24-13,,
5,1994,1994-10-02,5,22.248,SFO,,PHI,L 8-40,,
6,1994,1994-10-09,6,22.255,SFO,@,DET,W 27-21,,
7,1994,1994-10-16,7,22.262,SFO,@,ATL,W 42-3,,1.0
8,1994,1994-10-23,8,22.269,SFO,,TAM,W 41-16,,
9,1994,1994-11-06,9,22.283,SFO,@,WAS,W 37-22,,1.0
10,1994,1994-11-13,10,22.290,SFO,,DAL,W 21-14,,1.0
11,1994,1994-11-20,11,22.297,SFO,,RAM,W 31-27,,1.0
12,1994,1994-11-28,12,22.305,SFO,@,NOR,W 35-14,,
13,1994,1994-12-04,13,22.311,SFO,,ATL,W 50-14,,
14,1994,1994-12-11,14,22.318,SFO,@,SDG,W 38-15,,1.0
15,1994,1994-12-17,15,22.324,SFO,,DEN,W 42-19,,
16,1994,1994-12-26,16,22.333,SFO,@,MIN,L 14-21,,
17,1995,1995-09-03,1,23.219,SFO,@,NOR,W 24-22,,
18,1995,1995-09-10,2,23.226,SFO,,ATL,W 41-10,,
19,1995,1995-09-17,3,23.233,SFO,,NWE,W 28-3,,1.0
20,1995,1995-09-25,4,23.241,SFO,@,DET,L 24-27,,1.0
21,1995,1995-11-05,9,23.282,SFO,,CAR,L 7-13,,
22,1995,1995-11-12,10,23.289,SFO,@,DAL,W 38-20,,
23,1995,1995-11-20,11,23.297,SFO,@,MIA,W 44-20,,2.0
24,1995,1995-11-26,12,23.303,SFO,,STL,W 41-13,,
25,1995,1995-12-03,13,23.310,SFO,,BUF,W 27-17,,
26,1995,1995-12-10,14,23.317,SFO,@,CAR,W 31-10,,
27,1995,1995-12-18,15,23.325,SFO,,MIN,W 37-30,,2.0
28,1995,1995-12-24,16,23.331,SFO,@,ATL,L 27-28,,
29,1996,1996-09-01,1,24.218,SFO,,NOR,W 27-11,,
30,1996,1996-09-08,2,24.225,SFO,,STL,W 34-0,,2.0
31,1996,1996-09-22,3,24.239,SFO,@,CAR,L 7-23,,
32,1996,1996-09-29,4,24.246,SFO,,ATL,W 39-17,,
33,1996,1996-10-06,5,24.253,SFO,@,STL,W 28-11,,3.0
34,1996,1996-10-14,6,24.261,SFO,@,GNB,L 20-23,,
35,1996,1996-10-20,7,24.267,SFO,,CIN,W 28-21,,
36,1996,1996-10-27,8,24.274,SFO,@,HOU,W 10-9,,1.0
37,1996,1996-11-03,9,24.281,SFO,@,NOR,W 24-17,,1.0
38,1996,1996-11-10,10,24.288,SFO,,DAL,L 17-20,,1.0
39,1996,1996-11-17,11,24.295,NYJ,@,IND,L 29-34,,
40,1996,1996-11-24,12,24.302,SFO,@,WAS,W 19-16,,
41,1996,1996-12-02,13,24.310,SFO,@,ATL,W 34-10,,2.0
42,1996,1996-12-08,14,24.316,SFO,,CAR,L 24-30,,
