ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,22.134,GNB,,SFO,L 22-30,,,,
2,2012,2012-09-13,2,22.138,GNB,,CHI,W 23-10,*,1.0,3,0
3,2012,2012-09-24,3,22.149,GNB,@,SEA,L 12-14,,,,
4,2012,2012-09-30,4,22.155,GNB,,NOR,W 28-27,,0.0,1,1
5,2012,2012-10-07,5,22.162,GNB,@,IND,L 27-30,,0.0,1,0
6,2012,2012-10-14,6,22.169,GNB,@,HOU,W 42-24,*,1.0,3,0
7,2012,2012-10-21,7,22.176,GNB,@,STL,W 30-20,,0.0,0,0
8,2012,2012-10-28,8,22.183,GNB,,JAX,W 24-15,,,,
9,2012,2012-11-18,10,22.204,GNB,@,DET,W 24-20,,,,
10,2012,2012-11-25,11,22.211,GNB,@,NYG,L 10-38,,0.0,1,0
11,2012,2012-12-02,12,22.218,GNB,,MIN,W 23-14,*,,,
12,2012,2012-12-09,13,22.225,GNB,,DET,W 27-20,,0.0,0,0
13,2012,2012-12-16,14,22.232,GNB,@,CHI,W 21-13,*,0.5,1,2
14,2012,2012-12-30,16,22.246,GNB,@,MIN,L 34-37,,0.0,1,0
15,2013,2013-11-24,11,23.210,GNB,,MIN,T 26-26,,,,
16,2013,2013-12-29,16,23.245,GNB,@,CHI,W 33-28,,,,
17,2015,2015-12-27,15,25.243,BUF,,DAL,W 16-6,,0.0,0,0
18,2015,2016-01-03,16,25.250,BUF,,NYJ,W 22-17,,0.0,0,0
19,2016,2016-09-11,1,26.136,BUF,@,BAL,L 7-13,,0.0,0,2
20,2016,2016-09-15,2,26.140,BUF,,NYJ,L 31-37,,0.0,0,1
21,2016,2016-09-25,3,26.150,BUF,,ARI,W 33-18,,0.0,0,1
22,2016,2016-10-02,4,26.157,BUF,@,NWE,W 16-0,,0.0,0,0
23,2016,2016-10-09,5,26.164,BUF,@,LAR,W 30-19,,0.0,2,0
24,2016,2016-10-16,6,26.171,BUF,,SFO,W 45-16,,0.0,1,0
25,2016,2016-10-23,7,26.178,BUF,@,MIA,L 25-28,,0.0,0,0
26,2016,2016-11-07,9,26.193,BUF,@,SEA,L 25-31,,0.0,0,1
27,2016,2016-11-20,10,26.206,BUF,@,CIN,W 16-12,,0.0,1,1
28,2016,2016-11-27,11,26.213,BUF,,JAX,W 28-21,,0.0,0,0
29,2016,2016-12-11,13,26.227,BUF,,PIT,L 20-27,,0.0,1,0
30,2016,2016-12-18,14,26.234,BUF,,CLE,W 33-13,,0.0,0,0
31,2016,2017-01-01,16,26.248,BUF,@,NYJ,L 10-30,,0.0,0,1
32,2017,2017-10-01,4,27.156,BUF,@,ATL,W 23-17,,0.0,0,1
33,2017,2017-10-22,6,27.177,BUF,,TAM,W 30-27,,0.0,1,0
34,2017,2017-10-29,7,27.184,BUF,,OAK,W 34-14,,0.0,0,0
35,2017,2017-11-02,8,27.188,BUF,@,NYJ,L 21-34,,0.0,0,0
36,2017,2017-11-12,9,27.198,BUF,,NOR,L 10-47,,0.0,0,3
37,2018,2018-09-09,1,28.134,TAM,@,NOR,W 48-40,,0.0,0,0
38,2018,2018-09-16,2,28.141,TAM,,PHI,W 27-21,,0.0,2,0
39,2018,2018-09-24,3,28.149,TAM,,PIT,L 27-30,,0.0,0,1
