ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
35,2000,2000-09-17,3,26.346,BAL,@,MIA,L 6-19,,6,25,4.17,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,2000,2000-09-24,4,26.353,BAL,,CIN,W 37-0,,8,51,6.38,0,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,2000,2000-10-01,5,26.360,BAL,@,CLE,W 12-0,,20,82,4.10,0,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,2000,2000-10-08,6,27.001,BAL,@,JAX,W 15-10,,2,-6,-3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,2000,2000-10-15,7,27.008,BAL,@,WAS,L 3-10,,4,25,6.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,2000,2000-10-22,8,27.015,BAL,,TEN,L 6-14,,6,30,5.00,0,3,3,5,1.67,0,100.0%,1.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,2000,2000-10-29,9,27.022,BAL,,PIT,L 6-9,,5,19,3.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,2000,2000-11-05,10,27.029,BAL,@,CIN,W 27-7,,3,8,2.67,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,2000,2000-11-12,11,27.036,BAL,@,TEN,W 24-23,,3,2,0.67,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,2000,2000-11-19,12,27.043,BAL,,DAL,W 27-0,,13,64,4.92,1,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,2000,2000-11-26,13,27.050,BAL,,CLE,W 44-7,,17,64,3.76,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
46,2000,2000-12-10,14,27.064,BAL,,SDG,W 24-3,,7,16,2.29,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,2000,2000-12-17,15,27.071,BAL,@,ARI,W 13-7,,4,28,7.00,0,1,1,-7,-7.00,0,100.0%,-7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,2000,2000-12-24,16,27.078,BAL,,NYJ,W 34-20,,2,7,3.50,0,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,2001,2001-09-09,1,27.337,KAN,,OAK,L 24-27,*,7,21,3.00,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,2001,2001-09-23,2,27.351,KAN,,NYG,L 3-13,*,8,30,3.75,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,2001,2001-09-30,3,27.358,KAN,@,WAS,W 45-13,*,23,147,6.39,2,5,5,78,15.60,1,100.0%,15.60,0,0,,0,0,0,,,,,,0,0,,0,3,18
52,2001,2001-10-07,4,28.000,KAN,@,DEN,L 6-20,*,17,42,2.47,0,7,7,58,8.29,0,100.0%,8.29,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,2001,2001-10-14,5,28.007,KAN,,PIT,L 17-20,*,20,150,7.50,2,3,3,-1,-0.33,0,100.0%,-0.33,0,0,,0,0,0,,,,,,0,0,,0,2,12
54,2001,2001-10-21,6,28.014,KAN,@,ARI,L 16-24,*,15,85,5.67,0,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,2001,2001-10-25,7,28.018,KAN,,IND,L 28-35,*,15,55,3.67,0,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,2001,2001-11-04,8,28.028,KAN,@,SDG,W 25-20,*,30,181,6.03,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
57,2001,2001-11-11,9,28.035,KAN,@,NYJ,L 7-27,*,18,71,3.94,0,3,3,1,0.33,0,100.0%,0.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,2001,2001-11-25,10,28.049,KAN,,SEA,W 19-7,*,26,120,4.62,0,4,3,70,23.33,0,75.0%,17.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,2001,2001-11-29,11,28.053,KAN,,PHI,L 10-23,*,18,76,4.22,0,9,8,100,12.50,0,88.9%,11.11,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,2001,2001-12-09,12,28.063,KAN,@,OAK,L 26-28,*,28,168,6.00,1,7,5,109,21.80,1,71.4%,15.57,0,0,,0,0,0,,,,,,0,0,,0,2,12
61,2001,2001-12-16,13,28.070,KAN,,DEN,W 26-23,*,29,121,4.17,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
62,2001,2001-12-23,14,28.077,KAN,,SDG,W 20-17,*,23,80,3.48,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,2001,2001-12-30,15,28.084,KAN,@,JAX,W 30-26,*,27,91,3.37,1,8,7,53,7.57,0,87.5%,6.63,0,0,,0,0,0,,,,,,0,0,,0,1,6
64,2001,2002-01-06,16,28.091,KAN,@,SEA,L 18-21,*,23,117,5.09,0,7,6,52,8.67,0,85.7%,7.43,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,2002,2002-09-08,1,28.336,KAN,@,CLE,W 40-39,*,22,122,5.55,4,6,6,19,3.17,0,100.0%,3.17,0,0,,0,0,0,,0,,,,0,0,,0,4,24
66,2002,2002-09-15,2,28.343,KAN,,JAX,L 16-23,*,22,84,3.82,0,7,5,32,6.40,0,71.4%,4.57,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
67,2002,2002-09-22,3,28.350,KAN,@,NWE,L 38-41,*,30,180,6.00,2,5,5,18,3.60,1,100.0%,3.60,0,0,,0,0,0,,0,,,,0,0,,0,3,18
68,2002,2002-09-29,4,28.357,KAN,,MIA,W 48-30,*,23,52,2.26,1,8,6,63,10.50,0,75.0%,7.88,0,0,,0,0,0,,0,,,,0,0,,0,1,6
69,2002,2002-10-06,5,28.364,KAN,@,NYJ,W 29-25,*,23,152,6.61,1,10,9,81,9.00,1,90.0%,8.10,0,0,,0,0,0,,0,,,,0,0,,0,2,12
70,2002,2002-10-13,6,29.006,KAN,@,SDG,L 34-35,*,23,63,2.74,1,8,7,96,13.71,0,87.5%,12.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
71,2002,2002-10-20,7,29.013,KAN,,DEN,L 34-37,*,24,113,4.71,3,9,7,38,5.43,0,77.8%,4.22,0,0,,0,0,0,,0,,,,0,0,,0,3,18
72,2002,2002-10-27,8,29.020,KAN,,OAK,W 20-10,*,23,91,3.96,1,6,6,93,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6
73,2002,2002-11-10,9,29.034,KAN,@,SFO,L 13-17,*,11,51,4.64,1,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
74,2002,2002-11-17,10,29.041,KAN,,BUF,W 17-16,*,31,104,3.35,1,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
75,2002,2002-11-24,11,29.048,KAN,@,SEA,L 32-39,*,23,197,8.57,2,7,7,110,15.71,1,100.0%,15.71,0,0,,0,0,0,,0,,,,0,0,,0,3,18
76,2002,2002-12-01,12,29.055,KAN,,ARI,W 49-0,*,16,113,7.06,2,4,3,56,18.67,0,75.0%,14.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
77,2002,2002-12-08,13,29.062,KAN,,STL,W 49-10,*,24,132,5.50,2,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
78,2002,2002-12-15,14,29.069,KAN,@,DEN,L 24-31,*,18,161,8.94,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
79,2003,2003-09-07,1,29.335,KAN,,SDG,W 27-14,*,18,85,4.72,2,8,7,98,14.00,0,87.5%,12.25,0,0,,0,0,0,,0,,,,0,0,,0,2,12
80,2003,2003-09-14,2,29.342,KAN,,PIT,W 41-20,*,26,122,4.69,3,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,3,18
81,2003,2003-09-21,3,29.349,KAN,@,HOU,W 42-14,*,18,89,4.94,2,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,,,,0,0,,0,2,12
82,2003,2003-09-28,4,29.356,KAN,@,BAL,W 17-10,*,22,90,4.09,0,4,4,13,3.25,0,100.0%,3.25,0,0,,0,0,0,,0,,,,0,0,,0,0,0
83,2003,2003-10-05,5,29.363,KAN,,DEN,W 24-23,*,17,97,5.71,0,4,4,14,3.50,0,100.0%,3.50,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
84,2003,2003-10-12,6,30.005,KAN,@,GNB,W 40-34,*,22,81,3.68,1,6,6,59,9.83,0,100.0%,9.83,0,0,,0,0,0,,0,,,,0,0,,0,1,6
85,2003,2003-10-20,7,30.013,KAN,@,OAK,W 17-10,*,27,123,4.56,1,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
86,2003,2003-10-26,8,30.019,KAN,,BUF,W 38-5,*,15,83,5.53,3,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,,,,0,0,,0,3,18
87,2003,2003-11-09,9,30.033,KAN,,CLE,W 41-20,*,19,92,4.84,2,9,7,66,9.43,0,77.8%,7.33,0,0,,0,0,0,,0,,,,0,0,,0,2,12
88,2003,2003-11-16,10,30.040,KAN,@,CIN,L 19-24,*,16,62,3.88,0,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
89,2003,2003-11-23,11,30.047,KAN,,OAK,W 27-24,*,21,91,4.33,1,9,6,100,16.67,0,66.7%,11.11,0,0,,0,0,0,,0,,,,0,0,,0,1,6
90,2003,2003-11-30,12,30.054,KAN,@,SDG,W 28-24,*,31,162,5.23,2,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,,,,0,0,,0,2,12
91,2003,2003-12-07,13,30.061,KAN,@,DEN,L 27-45,*,12,44,3.67,2,8,7,33,4.71,0,87.5%,4.13,0,0,,0,0,0,,0,,,,0,0,,0,2,12
92,2003,2003-12-14,14,30.068,KAN,,DET,W 45-17,*,18,94,5.22,3,5,5,42,8.40,0,100.0%,8.40,0,0,,0,0,0,,0,,,,0,0,,0,3,18
93,2003,2003-12-20,15,30.074,KAN,@,MIN,L 20-45,*,18,55,3.06,3,9,5,50,10.00,0,55.6%,5.56,0,0,,0,0,0,,0,,,,0,0,,0,3,18
94,2003,2003-12-28,16,30.082,KAN,,CHI,W 31-3,*,20,50,2.50,2,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
95,2004,2004-09-12,1,30.341,KAN,@,DEN,L 24-34,*,26,151,5.81,3,3,2,-2,-1.00,0,66.7%,-0.67,0,0,,0,0,0,,,,,,0,0,,0,3,18
96,2004,2004-09-19,2,30.348,KAN,,CAR,L 17-28,*,16,66,4.13,1,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
97,2004,2004-09-26,3,30.355,KAN,,HOU,L 21-24,*,32,134,4.19,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2004,2004-10-04,4,30.363,KAN,@,BAL,W 27-24,*,33,125,3.79,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,12
99,2004,2004-10-17,5,31.010,KAN,@,JAX,L 16-22,*,19,75,3.95,0,5,4,47,11.75,1,80.0%,9.40,0,0,,0,0,0,,,,,,0,0,,0,1,6
100,2004,2004-10-24,6,31.017,KAN,,ATL,W 56-10,*,22,139,6.32,4,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,,,,,,0,0,,0,4,24
101,2004,2004-10-31,7,31.024,KAN,,IND,W 45-35,*,32,143,4.47,3,4,3,82,27.33,0,75.0%,20.50,0,0,,0,0,0,,,,,,0,0,,0,3,18
102,2004,2004-11-07,8,31.031,KAN,@,TAM,L 31-34,*,16,59,3.69,1,4,4,3,0.75,0,100.0%,0.75,0,0,,0,0,0,,,,,,0,0,,0,1,6
103,2005,2005-09-11,1,31.339,KAN,,NYJ,W 27-7,*,22,85,3.86,1,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
104,2005,2005-09-18,2,31.346,KAN,@,OAK,W 23-17,*,19,75,3.95,1,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
105,2005,2005-09-26,3,31.354,KAN,@,DEN,L 10-30,*,14,61,4.36,0,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,2005,2005-10-02,4,31.360,KAN,,PHI,L 31-37,*,18,84,4.67,1,8,5,24,4.80,0,62.5%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
107,2005,2005-10-16,5,32.009,KAN,,WAS,W 28-21,*,14,18,1.29,1,6,5,100,20.00,1,83.3%,16.67,0,0,,0,0,0,,,,,,0,0,,0,2,12
108,2005,2005-10-21,6,32.014,KAN,@,MIA,W 30-20,*,18,90,5.00,2,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
109,2005,2005-10-30,7,32.023,KAN,@,SDG,L 20-28,*,14,38,2.71,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,2007,2007-10-21,7,34.014,KAN,@,OAK,W 12-10,,4,9,2.25,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
111,2007,2007-11-04,8,34.028,KAN,,GNB,L 22-33,,3,8,2.67,0,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,2007,2007-11-11,9,34.035,KAN,,DEN,L 11-27,*,20,65,3.25,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,2007,2007-11-18,10,34.042,KAN,@,IND,L 10-13,*,19,55,2.89,0,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
