ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,23.267,TAM,@,CHI,L 9-21,,11,49,4.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,1994,1994-09-11,2,23.274,TAM,,IND,W 24-10,,13,36,2.77,0,3,3,4,1.33,0,100.0%,1.33,0,0,,0,0,0
3,1994,1994-09-18,3,23.281,TAM,,NOR,L 7-9,,15,34,2.27,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
4,1994,1994-09-25,4,23.288,TAM,@,GNB,L 3-30,,7,21,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
5,1994,1994-10-02,5,23.295,TAM,,DET,W 24-14,,20,62,3.10,1,3,1,5,5.00,0,33.3%,1.67,0,0,,0,1,6
6,1994,1994-10-09,6,23.302,TAM,@,ATL,L 13-34,,6,14,2.33,0,6,5,40,8.00,0,83.3%,6.67,0,0,,0,0,0
7,1994,1994-10-23,7,23.316,TAM,@,SFO,L 16-41,,9,46,5.11,1,3,2,3,1.50,0,66.7%,1.00,0,0,,0,1,6
8,1994,1994-10-30,8,23.323,TAM,,MIN,L 13-36,,9,22,2.44,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0
9,1994,1994-11-06,9,23.330,TAM,,CHI,L 6-20,,12,20,1.67,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
10,1994,1994-11-13,10,23.337,TAM,@,DET,L 9-14,,25,112,4.48,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
11,1994,1994-11-20,11,23.344,TAM,@,SEA,L 21-22,,24,111,4.63,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
12,1994,1994-11-27,12,23.351,TAM,@,MIN,W 20-17,,24,55,2.29,1,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,6
13,1994,1994-12-04,13,23.358,TAM,,WAS,W 26-21,,40,192,4.80,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
14,1994,1994-12-11,14,24.000,TAM,,RAM,W 24-14,,31,119,3.84,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6
15,1994,1994-12-18,15,24.007,TAM,@,WAS,W 17-14,,23,64,2.78,2,3,3,26,8.67,0,100.0%,8.67,0,0,,0,2,12
16,1994,1994-12-24,16,24.013,TAM,,GNB,L 19-34,,15,54,3.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,1995,1995-09-03,1,24.266,TAM,@,PHI,W 21-6,,26,85,3.27,1,2,2,22,11.00,0,100.0%,11.00,0,0,,0,1,6
18,1995,1995-09-10,2,24.273,TAM,@,CLE,L 6-22,,23,89,3.87,1,2,2,6,3.00,0,100.0%,3.00,0,0,,0,1,6
19,1995,1995-09-17,3,24.280,TAM,,CHI,L 6-25,,19,66,3.47,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
20,1995,1995-09-24,4,24.287,TAM,,WAS,W 14-6,,27,104,3.85,1,0,0,0,,0,0.0%,,0,0,,0,1,6
21,1995,1995-10-01,5,24.294,TAM,@,CAR,W 20-13,,22,50,2.27,1,1,1,13,13.00,0,100.0%,13.00,0,0,,0,1,6
22,1995,1995-10-08,6,24.301,TAM,,CIN,W 19-16,,29,91,3.14,1,6,3,30,10.00,0,50.0%,5.00,0,0,,0,1,6
23,1995,1995-10-15,7,24.308,TAM,,MIN,W 20-17,,22,42,1.91,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6
24,1995,1995-10-22,8,24.315,TAM,,ATL,L 21-24,,23,88,3.83,2,5,1,9,9.00,0,20.0%,1.80,0,0,,0,2,12
25,1995,1995-10-29,9,24.322,TAM,@,HOU,L 7-19,,13,37,2.85,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,1995,1995-11-12,10,24.336,TAM,@,DET,L 24-27,,25,144,5.76,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,1995,1995-11-19,11,24.343,TAM,,JAX,W 17-16,,24,100,4.17,2,0,0,0,,0,0.0%,,0,0,,0,2,12
28,1995,1995-11-26,12,24.350,TAM,@,GNB,L 13-35,,14,11,0.79,1,1,1,17,17.00,0,100.0%,17.00,0,0,,0,1,6
29,1995,1995-12-03,13,24.357,TAM,@,MIN,L 17-31,,20,96,4.80,0,3,1,-3,-3.00,0,33.3%,-1.00,0,0,,0,0,0
30,1995,1995-12-10,14,24.364,TAM,,GNB,W 13-10,,22,118,5.36,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
31,1995,1995-12-17,15,25.006,TAM,@,CHI,L 10-31,,11,33,3.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
32,1995,1995-12-23,16,25.012,TAM,,DET,L 10-37,,12,53,4.42,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
33,1996,1996-10-27,8,25.321,TAM,@,GNB,L 7-13,,12,29,2.42,0,0,0,0,,0,0.0%,,0,0,,0,0,0
34,1996,1996-11-03,9,25.328,TAM,@,CHI,L 10-13,,20,67,3.35,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,1996,1996-11-10,10,25.335,TAM,,OAK,W 20-17,,33,95,2.88,0,2,2,6,3.00,1,100.0%,3.00,0,0,,0,1,6
36,1996,1996-11-17,11,25.342,TAM,@,SDG,W 25-17,,20,24,1.20,1,2,2,5,2.50,0,100.0%,2.50,0,0,,0,1,6
37,1996,1996-11-24,12,25.349,TAM,,NOR,W 13-7,,21,87,4.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0
38,1996,1996-12-01,13,25.356,TAM,@,CAR,L 0-24,,18,68,3.78,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,1996,1996-12-08,14,25.363,TAM,,WAS,W 24-10,,28,97,3.46,0,0,0,0,,0,0.0%,,0,0,,0,0,0
40,1996,1996-12-15,15,26.004,TAM,@,MIN,L 10-21,,10,28,2.80,1,0,0,0,,0,0.0%,,0,0,,0,1,6
41,1996,1996-12-22,16,26.011,TAM,,CHI,W 34-19,,14,44,3.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6
42,1997,1997-09-14,3,26.277,TAM,@,MIN,W 28-14,,8,28,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,1997,1997-10-05,6,26.298,TAM,@,GNB,L 16-21,,0,0,,0,,,,,,0.0%,,0,0,,0,,
44,1997,1997-10-12,7,26.305,TAM,,DET,L 9-27,,0,0,,0,,,,,,0.0%,,0,0,,0,,
45,1997,1997-10-26,8,26.319,TAM,,MIN,L 6-10,,0,0,,0,,,,,,0.0%,,0,0,,0,,
46,1997,1997-11-02,9,26.326,TAM,@,IND,W 31-28,,0,0,,0,,,,,,0.0%,,0,0,,0,,
47,1997,1997-11-09,10,26.333,TAM,@,ATL,W 31-10,,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
48,1997,1997-11-16,11,26.340,TAM,,NWE,W 27-7,,8,15,1.88,1,0,0,0,,0,0.0%,,0,0,,0,1,6
49,1997,1997-11-30,13,26.354,TAM,@,NYG,W 20-8,,2,1,0.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6
50,1997,1997-12-07,14,26.361,TAM,,GNB,L 6-17,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
51,1997,1997-12-14,15,27.003,TAM,@,NYJ,L 0-31,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
52,1997,1997-12-21,16,27.010,TAM,,CHI,W 31-15,,6,20,3.33,1,0,0,0,,0,0.0%,,0,0,,0,1,6
53,1998,1998-09-06,1,27.269,BAL,,PIT,L 13-20,,16,72,4.50,0,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0
54,1998,1998-09-13,2,27.276,BAL,@,NYJ,W 24-10,,8,64,8.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
55,1998,1998-09-27,4,27.290,BAL,,CIN,W 31-24,,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
56,1998,1998-10-18,6,27.311,BAL,@,PIT,L 6-16,,,,,,,,,,,0.0%,,,,,,,
57,1998,1998-10-25,7,27.318,BAL,@,GNB,L 10-28,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
58,1998,1998-11-01,8,27.325,BAL,,JAX,L 19-45,,2,4,2.00,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0
59,1998,1998-11-08,9,27.332,BAL,,OAK,W 13-10,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
60,1998,1998-11-15,10,27.339,BAL,@,SDG,L 13-14,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
61,1998,1998-11-29,12,27.353,BAL,,IND,W 38-31,,,,,,,,,,,0.0%,,,,,,,
62,1998,1998-12-06,13,27.360,BAL,@,TEN,L 14-16,,,,,,,,,,,0.0%,,,,,,,
63,1998,1998-12-13,14,28.002,BAL,,MIN,L 28-38,,7,16,2.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0
64,1998,1998-12-20,15,28.009,BAL,@,CHI,L 3-24,,0,0,,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
65,1998,1998-12-27,16,28.016,BAL,,DET,W 19-10,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
66,1999,1999-09-12,1,28.275,BAL,@,STL,L 10-27,,,,,,,,,,,0.0%,,,,,,,
67,1999,1999-09-19,2,28.282,BAL,,PIT,L 20-23,*,22,101,4.59,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
68,1999,1999-09-26,3,28.289,BAL,,CLE,W 17-10,*,22,113,5.14,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
69,1999,1999-10-03,4,28.296,BAL,@,ATL,W 19-13,*,27,136,5.04,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
70,1999,1999-10-10,5,28.303,BAL,@,TEN,L 11-14,*,21,59,2.81,0,0,0,0,,0,0.0%,,0,0,,0,0,0
71,1999,1999-10-21,6,28.314,BAL,,KAN,L 8-35,*,19,59,3.11,1,2,2,7,3.50,0,100.0%,3.50,0,0,,0,1,6
72,1999,1999-10-31,7,28.324,BAL,,BUF,L 10-13,*,24,73,3.04,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
73,1999,1999-11-07,8,28.331,BAL,@,CLE,W 41-9,*,17,117,6.88,2,4,4,21,5.25,0,100.0%,5.25,0,0,,0,2,12
74,1999,1999-11-14,9,28.338,BAL,@,JAX,L 3-6,*,19,50,2.63,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0
75,1999,1999-11-21,10,28.345,BAL,@,CIN,W 34-31,*,23,36,1.57,1,5,3,22,7.33,0,60.0%,4.40,0,0,,0,1,6
76,1999,1999-11-28,11,28.352,BAL,,JAX,L 23-30,,13,30,2.31,0,4,3,32,10.67,1,75.0%,8.00,0,0,,0,1,6
77,1999,1999-12-05,12,28.359,BAL,,TEN,W 41-14,*,4,7,1.75,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
78,1999,1999-12-12,13,29.001,BAL,@,PIT,W 31-24,,,,,,,,,,,0.0%,,,,,,,
79,1999,1999-12-19,14,29.008,BAL,,NOR,W 31-8,,11,21,1.91,0,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0
80,1999,1999-12-26,15,29.015,BAL,,CIN,W 22-0,,12,50,4.17,0,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
81,1999,2000-01-02,16,29.022,BAL,@,NWE,L 3-20,,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
82,2000,2000-09-03,1,29.267,CLE,,JAX,L 7-27,*,14,64,4.57,0,7,5,13,2.60,0,71.4%,1.86,0,0,,0,0,0
83,2000,2000-09-10,2,29.274,CLE,@,CIN,W 24-7,*,20,53,2.65,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
84,2000,2000-09-17,3,29.281,CLE,,PIT,W 23-20,*,18,55,3.06,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
85,2000,2000-09-24,4,29.288,CLE,@,OAK,L 10-36,,15,85,5.67,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
86,2000,2000-10-01,5,29.295,CLE,,BAL,L 0-12,*,4,1,0.25,0,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0
