ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1965,1965-10-17,5,23.055,DAL,@,CLE,L 17-23,2,38,19.00,1,0,0,,0,1,6
2,1965,1965-10-31,7,23.069,DAL,@,PIT,L 13-22,2,17,8.50,1,0,0,,0,1,6
3,1965,1965-11-07,8,23.076,DAL,,SFO,W 39-31,2,32,16.00,0,0,0,,0,0,0
4,1965,1965-11-14,9,23.083,DAL,,PIT,W 24-17,1,16,16.00,0,0,0,,0,0,0
5,1965,1965-11-21,10,23.090,DAL,,CLE,L 17-24,2,16,8.00,0,0,0,,0,0,0
6,1965,1965-11-28,11,23.097,DAL,@,WAS,L 31-34,3,48,16.00,0,0,0,,0,0,0
7,1965,1965-12-11,13,23.110,DAL,,STL,W 27-13,3,46,15.33,0,0,0,,0,0,0
8,1965,1965-12-19,14,23.118,DAL,@,NYG,W 38-20,1,20,20.00,0,0,0,,0,0,0
9,1966,1966-09-18,1,24.026,DAL,,NYG,W 52-7,2,21,10.50,0,0,0,,0,0,0
10,1966,1966-10-02,3,24.040,DAL,@,ATL,W 47-14,2,24,12.00,0,0,0,,0,0,0
11,1966,1966-10-09,4,24.047,DAL,,PHI,W 56-7,3,31,10.33,0,0,0,,0,0,0
12,1966,1966-10-16,5,24.054,DAL,@,STL,T 10-10,2,59,29.50,0,0,0,,0,0,0
13,1966,1966-10-23,6,24.061,DAL,@,CLE,L 21-30,3,39,13.00,0,0,0,,0,0,0
14,1966,1966-10-30,7,24.068,DAL,,PIT,W 52-21,1,84,84.00,1,0,0,,0,1,6
15,1966,1966-11-06,8,24.075,DAL,@,PHI,L 23-24,2,25,12.50,0,0,0,,0,0,0
16,1966,1966-11-13,9,24.082,DAL,@,WAS,W 31-30,6,93,15.50,0,0,0,,0,0,0
17,1966,1966-11-24,11,24.093,DAL,,CLE,W 26-14,1,12,12.00,0,0,0,,0,0,0
18,1966,1966-12-04,12,24.103,DAL,,STL,W 31-17,1,9,9.00,0,0,0,,0,0,0
19,1966,1966-12-11,13,24.110,DAL,,WAS,L 31-34,3,59,19.67,0,0,0,,0,0,0
20,1966,1966-12-18,14,24.117,DAL,@,NYG,W 17-7,1,18,18.00,0,0,0,,0,0,0
21,1967,1967-09-24,2,25.032,DAL,,NYG,W 38-24,4,41,10.25,1,0,0,,0,1,6
22,1967,1967-10-29,7,25.067,DAL,@,PHI,L 14-21,1,7,7.00,0,0,0,,0,0,0
23,1967,1967-12-10,13,25.109,DAL,,PHI,W 38-17,4,40,10.00,0,0,0,,0,0,0
24,1968,1968-09-15,1,26.023,DAL,,DET,W 59-13,4,44,11.00,0,0,0,,0,0,0
25,1968,1968-10-13,5,26.051,DAL,,PHI,W 34-14,1,12,12.00,0,1,-5,-5.00,0,0,0
26,1968,1968-10-28,7,26.066,DAL,,GNB,L 17-28,1,6,6.00,0,0,0,,0,0,0
27,1968,1968-11-10,9,26.079,DAL,,NYG,L 21-27,5,66,13.20,0,1,0,0.00,0,0,0
28,1968,1968-11-24,11,26.093,DAL,@,CHI,W 34-3,4,58,14.50,0,0,0,,0,0,0
29,1968,1968-11-28,12,26.097,DAL,,WAS,W 29-20,1,8,8.00,0,0,0,,0,0,0
