ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,23.231,NYJ,,NWE,L 14-38,,,,,,,,,
2,2007,2007-09-16,2,23.238,NYJ,@,BAL,L 13-20,,,,,,,,,
3,2007,2007-09-23,3,23.245,NYJ,,MIA,W 31-28,,,,,,,,,
4,2007,2007-09-30,4,23.252,NYJ,@,BUF,L 14-17,,,,,,,,,
5,2007,2007-10-07,5,23.259,NYJ,@,NYG,L 24-35,,,,,,,,,
6,2007,2007-10-14,6,23.266,NYJ,,PHI,L 9-16,,,,,,,,,
7,2007,2007-10-21,7,23.273,NYJ,@,CIN,L 31-38,,,,,,,,,
8,2007,2007-10-28,8,23.280,NYJ,,BUF,L 3-13,*,0,0,1.0,,,0,0,0
9,2007,2007-11-04,9,23.287,NYJ,,WAS,L 20-23,*,,,,,,,,
10,2007,2007-11-18,10,23.301,NYJ,,PIT,W 19-16,*,0,0,1.0,,,0,0,0
11,2007,2007-11-22,11,23.305,NYJ,@,DAL,L 3-34,*,,,,,,,,
12,2007,2007-12-02,12,23.315,NYJ,@,MIA,W 40-13,*,0,0,1.0,,,0,0,0
13,2007,2007-12-09,13,23.322,NYJ,,CLE,L 18-24,*,,,,,,,,
14,2007,2007-12-16,14,23.329,NYJ,@,NWE,L 10-20,*,,,,,,,,
15,2007,2007-12-23,15,23.336,NYJ,@,TEN,L 6-10,*,0,0,1.0,,,0,0,0
16,2007,2007-12-30,16,23.343,NYJ,,KAN,W 13-10,*,0,0,1.0,,,0,0,0
17,2008,2008-09-07,1,24.230,NYJ,@,MIA,W 20-14,*,0,0,0.0,5,0,0,0,0
18,2008,2008-09-14,2,24.237,NYJ,,NWE,L 10-19,*,0,0,0.0,4,4,0,0,0
19,2008,2008-09-22,3,24.245,NYJ,@,SDG,L 29-48,*,0,0,0.0,9,1,0,0,0
20,2008,2008-09-28,4,24.251,NYJ,,ARI,W 56-35,*,0,0,0.0,6,2,0,0,0
21,2008,2008-10-12,5,24.265,NYJ,,CIN,W 26-14,*,0,0,0.5,2,4,0,0,0
22,2008,2008-10-19,6,24.272,NYJ,@,OAK,L 13-16,*,0,0,0.0,3,4,0,0,0
23,2008,2008-10-26,7,24.279,NYJ,,KAN,W 28-24,*,0,0,0.0,0,1,0,0,0
24,2008,2008-12-07,13,24.321,NYJ,@,SFO,L 14-24,*,0,0,0.5,8,5,0,0,0
25,2008,2008-12-14,14,24.328,NYJ,,BUF,W 31-27,*,0,0,0.0,9,2,0,0,0
26,2008,2008-12-21,15,24.335,NYJ,@,SEA,L 3-13,*,0,0,0.0,4,0,0,0,0
27,2008,2008-12-28,16,24.342,NYJ,,MIA,L 17-24,*,0,0,0.0,2,0,0,0,0
28,2009,2009-09-13,1,25.235,NYJ,@,HOU,W 24-7,*,0,0,1.0,6,5,0,0,0
29,2009,2009-09-20,2,25.242,NYJ,,NWE,W 16-9,*,0,0,0.0,3,2,0,0,0
30,2009,2009-09-27,3,25.249,NYJ,,TEN,W 24-17,*,0,0,1.0,3,2,1,14,0
31,2009,2009-10-04,4,25.256,NYJ,@,NOR,L 10-24,*,0,0,0.0,10,2,0,0,0
32,2009,2009-10-12,5,25.264,NYJ,@,MIA,L 27-31,*,0,0,0.0,6,1,0,0,0
33,2009,2009-10-18,6,25.270,NYJ,,BUF,L 13-16,*,0,0,0.5,7,10,0,0,0
34,2009,2009-10-25,7,25.277,NYJ,@,OAK,W 38-0,*,0,0,0.0,3,0,0,0,0
35,2009,2009-11-01,8,25.284,NYJ,,MIA,L 25-30,*,0,0,1.0,5,0,0,0,0
36,2009,2009-11-15,9,25.298,NYJ,,JAX,L 22-24,*,0,0,0.0,6,3,0,0,0
37,2009,2009-11-22,10,25.305,NYJ,@,NWE,L 14-31,*,0,0,0.0,11,3,0,0,0
38,2009,2009-11-29,11,25.312,NYJ,,CAR,W 17-6,*,0,0,1.0,4,3,0,0,0
39,2009,2009-12-03,12,25.316,NYJ,@,BUF,W 19-13,*,0,0,1.0,8,3,0,0,0
40,2009,2009-12-13,13,25.326,NYJ,@,TAM,W 26-3,*,0,0,0.0,1,0,1,10,0
41,2009,2009-12-20,14,25.333,NYJ,,ATL,L 7-10,*,0,0,0.0,3,7,0,0,0
42,2009,2009-12-27,15,25.340,NYJ,@,IND,W 29-15,*,0,0,0.0,4,5,0,0,0
43,2009,2010-01-03,16,25.347,NYJ,,CIN,W 37-0,*,0,0,0.0,1,0,0,0,0
44,2010,2010-09-13,1,26.235,NYJ,,BAL,L 9-10,*,0,0,0.0,2,2,0,0,0
45,2010,2010-09-19,2,26.241,NYJ,,NWE,W 28-14,*,0,0,0.0,4,2,0,0,0
46,2010,2010-09-26,3,26.248,NYJ,@,MIA,W 31-23,*,0,0,0.0,7,0,0,0,0
47,2010,2010-10-03,4,26.255,NYJ,@,BUF,W 38-14,*,0,0,0.0,4,2,0,0,0
48,2010,2010-10-11,5,26.263,NYJ,,MIN,W 29-20,*,0,0,0.0,3,6,0,0,0
49,2010,2010-10-17,6,26.269,NYJ,@,DEN,W 24-20,*,0,0,0.0,7,1,0,0,0
50,2010,2010-10-31,7,26.283,NYJ,,GNB,L 0-9,*,0,0,1.0,8,1,0,0,0
51,2010,2010-11-07,8,26.290,NYJ,@,DET,W 23-20,*,0,0,0.0,4,4,0,0,0
52,2010,2010-11-14,9,26.297,NYJ,@,CLE,W 26-20,*,0,0,0.0,5,1,0,0,0
53,2010,2010-11-21,10,26.304,NYJ,,HOU,W 30-27,*,0,0,0.0,4,2,0,0,0
54,2010,2010-11-25,11,26.308,NYJ,,CIN,W 26-10,*,0,0,1.0,4,1,0,0,0
55,2010,2010-12-06,12,26.319,NYJ,@,NWE,L 3-45,*,0,0,1.0,4,2,0,0,0
56,2010,2010-12-12,13,26.325,NYJ,,MIA,L 6-10,*,0,0,0.0,3,3,0,0,0
57,2010,2010-12-19,14,26.332,NYJ,@,PIT,W 22-17,*,0,0,0.0,4,3,0,0,0
58,2010,2010-12-26,15,26.339,NYJ,@,CHI,L 34-38,*,0,0,0.0,4,0,0,0,0
59,2010,2011-01-02,16,26.346,NYJ,,BUF,W 38-7,*,0,0,0.0,2,0,0,0,0
60,2011,2011-09-11,1,27.233,NYJ,,DAL,W 27-24,*,0,0,0.0,6,1,0,0,0
61,2011,2011-09-18,2,27.240,NYJ,,JAX,W 32-3,*,0,0,0.0,3,1,0,0,0
62,2011,2011-09-25,3,27.247,NYJ,@,OAK,L 24-34,*,0,0,1.0,2,2,0,0,0
63,2011,2011-10-02,4,27.254,NYJ,@,BAL,L 17-34,*,0,6,0.0,4,3,1,35,1
64,2011,2011-10-09,5,27.261,NYJ,@,NWE,L 21-30,*,0,0,1.0,7,2,0,0,0
