ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2011,2011-12-18,14,25.034,HOU,,CAR,L 13-28,
2,2011,2011-12-22,15,25.038,HOU,@,IND,L 16-19,
3,2011,2012-01-01,16,25.048,HOU,,TEN,L 22-23,
4,2012,2012-12-09,13,26.025,CAR,,ATL,W 30-20,
5,2012,2012-12-16,14,26.032,CAR,@,SDG,W 31-7,
6,2012,2012-12-23,15,26.039,CAR,,OAK,W 17-6,
7,2012,2012-12-30,16,26.046,CAR,@,NOR,W 44-38,*
8,2013,2013-12-22,15,27.038,IND,@,KAN,W 23-7,
