ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2015,2015-09-13,1,23.163,DET,@,SDG,L 28-33,,0.0,1,0
2,2015,2015-09-20,2,23.170,DET,@,MIN,L 16-26,,0.0,2,0
3,2015,2015-09-27,3,23.177,DET,,DEN,L 12-24,,0.0,0,1
4,2015,2015-10-05,4,23.185,DET,@,SEA,L 10-13,,0.0,0,0
5,2015,2015-10-11,5,23.191,DET,,ARI,L 17-42,*,0.0,1,0
6,2015,2015-10-18,6,23.198,DET,,CHI,W 37-34,,0.0,0,0
7,2015,2015-11-15,9,23.226,DET,@,GNB,W 18-16,,0.0,1,0
8,2016,2016-09-25,3,24.175,CLE,@,MIA,L 24-30,,0.0,0,0
9,2016,2016-10-02,4,24.182,CLE,@,WAS,L 20-31,,0.0,1,0
10,2016,2016-10-16,6,24.196,CLE,@,TEN,L 26-28,,0.0,1,1
11,2016,2016-12-18,14,24.259,CLE,@,BUF,L 13-33,,0.0,1,0
12,2016,2017-01-01,16,24.273,CLE,@,PIT,L 24-27,,0.0,0,0
13,2017,2017-12-31,16,25.272,MIA,,BUF,L 16-22,,0.0,1,0
