ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2003,2003-12-20,15,23.215,NYJ,,NWE,L 16-21,,,,,,,
2,2004,2004-10-17,5,24.151,NYJ,,SFO,W 22-14,,,,,,,
3,2004,2004-10-24,6,24.158,NYJ,@,NWE,L 7-13,,,,,,,
4,2004,2004-11-01,7,24.166,NYJ,,MIA,W 41-14,,,,,,,
5,2004,2004-11-07,8,24.172,NYJ,@,BUF,L 17-22,,,,,,,
6,2004,2004-11-14,9,24.179,NYJ,,BAL,L 17-20,,,,,,,
7,2004,2004-11-21,10,24.186,NYJ,@,CLE,W 10-7,,,,,,,
8,2004,2004-11-28,11,24.193,NYJ,@,ARI,W 13-3,*,,,,,,
9,2004,2004-12-05,12,24.200,NYJ,,HOU,W 29-7,*,,,,,,
10,2004,2004-12-12,13,24.207,NYJ,@,PIT,L 6-17,*,,,,,,
11,2004,2004-12-19,14,24.214,NYJ,,SEA,W 37-14,*,,,,,,
12,2004,2004-12-26,15,24.221,NYJ,,NWE,L 7-23,*,,,,,,
13,2004,2005-01-02,16,24.228,NYJ,@,STL,L 29-32,*,,,,,,
14,2005,2005-09-11,1,25.115,NYJ,@,KAN,L 7-27,,,,,,,
15,2005,2005-09-18,2,25.122,NYJ,,MIA,W 17-7,,,,,,,
16,2005,2005-09-25,3,25.129,NYJ,,JAX,L 20-26,,,,,,,
17,2005,2005-10-02,4,25.136,NYJ,@,BAL,L 3-13,*,,,,,,
18,2005,2005-10-09,5,25.143,NYJ,,TAM,W 14-12,*,0,0,0.5,0,0,0
19,2005,2005-10-16,6,25.150,NYJ,@,BUF,L 17-27,*,0,0,0.0,1,18,0
20,2005,2005-10-24,7,25.158,NYJ,@,ATL,L 14-27,*,,,,,,
21,2005,2005-11-06,8,25.171,NYJ,,SDG,L 26-31,*,,,,,,
22,2005,2005-11-13,9,25.178,NYJ,@,CAR,L 3-30,*,,,,,,
23,2005,2005-11-20,10,25.185,NYJ,@,DEN,L 0-27,*,,,,,,
24,2005,2005-11-27,11,25.192,NYJ,,NOR,L 19-21,*,,,,,,
25,2005,2005-12-04,12,25.199,NYJ,@,NWE,L 3-16,*,,,,,,
26,2005,2005-12-11,13,25.206,NYJ,,OAK,W 26-10,*,0,0,1.0,0,0,0
27,2005,2005-12-26,15,25.221,NYJ,,NWE,L 21-31,*,,,,,,
28,2005,2006-01-01,16,25.227,NYJ,,BUF,W 30-26,,1,6,0.0,1,33,1
