ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.290,SDG,@,SEA,W 33-16,,,,,,,
2,1979,1979-09-09,2,22.297,SDG,,OAK,W 30-10,,,,,,,
3,1979,1979-09-16,3,22.304,SDG,,BUF,W 27-19,,,,,,,
4,1979,1979-09-23,4,22.311,SDG,@,NWE,L 21-27,,,,,,,
5,1980,1980-09-07,1,23.296,SDG,@,SEA,W 34-13,,,,,,,
6,1980,1980-09-14,2,23.303,SDG,,OAK,W 30-24,4,65,16.25,0,0,0,0
7,1980,1980-09-21,3,23.310,SDG,@,DEN,W 30-13,,,,,,,
8,1980,1980-09-28,4,23.317,SDG,@,KAN,W 24-7,,,,,,,
9,1980,1980-10-05,5,23.324,SDG,,BUF,L 24-26,1,20,20.00,0,0,0,0
10,1980,1980-10-12,6,23.331,SDG,@,OAK,L 24-38,,,,,,,
11,1980,1980-10-19,7,23.338,SDG,,NYG,W 44-7,,,,,,,
12,1980,1980-10-26,8,23.345,SDG,@,DAL,L 31-42,,,,,,,
13,1980,1980-11-02,9,23.352,SDG,@,CIN,W 31-14,,,,,,,
14,1980,1980-11-09,10,23.359,SDG,,DEN,L 13-20,,,,,,,
15,1980,1980-11-20,12,24.004,SDG,@,MIA,W 27-24,,,,,,,
16,1980,1980-11-30,13,24.014,SDG,,PHI,W 22-21,,,,,,,
17,1980,1980-12-07,14,24.021,SDG,@,WAS,L 17-40,,,,,,,
18,1980,1980-12-13,15,24.027,SDG,,SEA,W 21-14,,,,,,,
19,1980,1980-12-22,16,24.036,SDG,,PIT,W 26-17,,,,,,,
20,1981,1981-09-07,1,24.295,SDG,@,CLE,W 44-14,,,,,,,
21,1981,1981-09-13,2,24.301,SDG,,DET,W 28-23,0,0,,0,1,0,0
22,1981,1981-09-20,3,24.308,SDG,@,KAN,W 42-31,,,,,,,
23,1981,1981-09-27,4,24.315,SDG,@,DEN,L 24-42,,,,,,,
24,1981,1981-10-04,5,24.322,SDG,,SEA,W 24-10,,,,,,,
25,1981,1981-10-11,6,24.329,SDG,,MIN,L 31-33,,,,,,,
26,1981,1981-10-18,7,24.336,SDG,@,BAL,W 43-14,,,,,,,
