ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-09-08,1,23.108,DEN,,CAR,W 21-20,,1,28,28.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
2,2016,2016-09-18,2,23.118,DEN,,IND,W 34-20,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
3,2016,2016-09-25,3,23.125,DEN,@,CIN,W 29-17,*,1,2,2.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
4,2016,2016-10-02,4,23.132,DEN,@,TAM,W 27-7,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2016,2016-10-09,5,23.139,DEN,,ATL,L 16-23,*,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
6,2016,2016-10-13,6,23.143,DEN,@,SDG,L 13-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2016,2016-10-24,7,23.154,DEN,,HOU,W 27-9,*,1,1,1.00,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
8,2016,2016-10-30,8,23.160,DEN,,SDG,W 27-19,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2016,2016-11-06,9,23.167,DEN,@,OAK,L 20-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2016,2016-11-13,10,23.174,DEN,@,NOR,W 25-23,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
11,2016,2016-11-27,11,23.188,DEN,,KAN,L 27-30,*,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
12,2017,2017-09-11,1,24.111,DEN,,LAC,W 24-21,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2017,2017-09-17,2,24.117,DEN,,DAL,W 42-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2017,2017-09-24,3,24.124,DEN,@,BUF,L 16-26,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2017,2017-10-01,4,24.131,DEN,,OAK,W 16-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2017,2017-10-15,5,24.145,DEN,,NYG,L 10-23,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
17,2017,2017-10-22,6,24.152,DEN,@,LAC,L 0-21,,1,3,3.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
18,2017,2017-10-30,7,24.160,DEN,@,KAN,L 19-29,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
19,2017,2017-11-05,8,24.166,DEN,@,PHI,L 23-51,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2017,2017-11-12,9,24.173,DEN,,NWE,L 16-41,,1,3,3.00,0,0,0,0,,0,0.0%,,1,10,10.00,0,0,0
21,2017,2017-11-19,10,24.180,DEN,,CIN,L 17-20,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2017,2017-11-26,11,24.187,DEN,@,OAK,L 14-21,*,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2017,2017-12-03,12,24.194,DEN,@,MIA,L 9-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,2017,2017-12-10,13,24.201,DEN,,NYJ,W 23-0,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
25,2017,2017-12-14,14,24.205,DEN,@,IND,W 25-13,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2017,2017-12-24,15,24.215,DEN,@,WAS,L 11-27,,0,0,,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
27,2017,2017-12-31,16,24.222,DEN,,KAN,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
28,2018,2018-09-09,1,25.109,DEN,,SEA,W 27-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
29,2018,2018-09-16,2,25.116,DEN,,OAK,W 20-19,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
30,2018,2018-09-23,3,25.123,DEN,@,BAL,L 14-27,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
