ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.130,MIA,,IND,W 16-10,,,,,,,,,,,,,
2,1997,1997-09-14,3,23.144,MIA,@,GNB,L 18-23,,,,,,,,,,,,,
3,1997,1997-09-21,4,23.151,MIA,@,TAM,L 21-31,,,,,,,,,,,,,
4,1997,1997-10-05,5,23.165,MIA,,KAN,W 17-14,,,,,,,,,,,,,
5,1997,1997-10-12,6,23.172,MIA,@,NYJ,W 31-20,,,,,,,,,,,,,
6,1997,1997-10-27,8,23.187,MIA,,CHI,L 33-36,,,,,,,,,,,,,
7,1997,1997-11-02,9,23.193,MIA,@,BUF,L 6-9,,,,,,,,,,,,,
8,1997,1997-11-09,10,23.200,MIA,,NYJ,W 24-17,,,,,,,,,,,,,
9,1997,1997-11-17,11,23.208,MIA,,BUF,W 30-13,,,,,,,,,,,,,
10,1997,1997-11-23,12,23.214,MIA,@,NWE,L 24-27,,,,,,,,,,,,,
11,1997,1997-11-30,13,23.221,MIA,@,OAK,W 34-16,,0,0,,0,0,0,0.0,,,1,21,0
12,1997,1997-12-07,14,23.228,MIA,,DET,W 33-30,,,,,,,,,,,,,
13,1997,1997-12-22,16,23.243,MIA,,NWE,L 12-14,,,,,,,,,,,,,
14,1998,1998-09-06,1,24.136,MIA,@,IND,W 24-15,,,,,,,,,,,,,
15,1998,1998-09-13,2,24.143,MIA,,BUF,W 13-7,,,,,,,,,,,,,
16,1998,1998-09-20,3,24.150,MIA,,PIT,W 21-0,,0,0,,0,0,0,0.0,,,2,21,0
17,1998,1998-10-04,4,24.164,MIA,@,NYJ,L 9-20,,,,,,,,,,,,,
18,1998,1998-10-12,5,24.172,MIA,@,JAX,L 21-28,,,,,,,,,,,,,
19,1998,1998-10-18,6,24.178,MIA,,STL,W 14-0,,,,,,,,,,,,,
20,1998,1998-10-25,7,24.185,MIA,,NWE,W 12-9,,,,,,,,,,,,,
21,1998,1998-11-01,8,24.192,MIA,@,BUF,L 24-30,,,,,,,,,,,,,
22,1998,1998-11-08,9,24.199,MIA,,IND,W 27-14,,0,0,,0,0,0,0.0,,,1,0,0
23,1998,1998-11-15,10,24.206,MIA,@,CAR,W 13-9,,,,,,,,,,,,,
24,1998,1998-11-23,11,24.214,MIA,@,NWE,L 23-26,,0,0,,0,0,0,0.0,,,2,58,0
25,1998,1998-11-29,12,24.220,MIA,,NOR,W 30-10,,0,0,,0,0,0,0.0,,,1,0,0
26,1998,1998-12-06,13,24.227,MIA,@,OAK,W 27-17,,0,0,,0,0,0,1.0,,,1,0,0
27,1998,1998-12-13,14,24.234,MIA,,NYJ,L 16-21,,,,,,,,,,,,,
28,1998,1998-12-21,15,24.242,MIA,,DEN,W 31-21,,0,0,,0,0,0,0.0,,,1,35,0
29,1998,1998-12-27,16,24.248,MIA,@,ATL,L 16-38,,,,,,,,,,,,,
30,1999,1999-09-13,1,25.143,MIA,@,DEN,W 38-21,*,,,,,,,,,,,,
31,1999,1999-09-19,2,25.149,MIA,,ARI,W 19-16,*,0,0,,0,0,0,0.0,,,2,29,0
32,1999,1999-10-04,3,25.164,MIA,,BUF,L 18-23,*,,,,,,,,,,,,
33,1999,1999-10-10,4,25.170,MIA,@,IND,W 34-31,*,,,,,,,,,,,,
34,1999,1999-10-17,5,25.177,MIA,@,NWE,W 31-30,*,,,,,,,,,,,,
35,1999,1999-10-24,6,25.184,MIA,,PHI,W 16-13,*,,,,,,,,,,,,
36,1999,1999-10-31,7,25.191,MIA,@,OAK,W 16-9,*,,,,,,,,,,,,
37,1999,1999-11-07,8,25.198,MIA,,TEN,W 17-0,*,0,0,,0,0,0,0.0,,,3,101,0
38,1999,1999-11-14,9,25.205,MIA,@,BUF,L 3-23,*,,,,,,,,,,,,
39,1999,1999-11-21,10,25.212,MIA,,NWE,W 27-17,*,0,0,,0,0,0,0.0,,,1,13,0
40,1999,1999-11-25,11,25.216,MIA,@,DAL,L 0-20,*,,,,,,,,,,,,
41,1999,1999-12-05,12,25.226,MIA,,IND,L 34-37,*,0,0,,0,1,6,0.0,,,1,21,1
42,1999,1999-12-12,13,25.233,MIA,@,NYJ,L 20-28,*,,,,,,,,,,,,
43,1999,1999-12-19,14,25.240,MIA,,SDG,W 12-9,*,,,,,,,,,,,,
44,1999,1999-12-27,15,25.248,MIA,,NYJ,L 31-38,*,,,,,,,,,,,,
45,1999,2000-01-02,16,25.254,MIA,@,WAS,L 10-21,*,,,,,,,,,,,,
46,2000,2000-09-03,1,26.133,MIA,,SEA,W 23-0,,0,0,,0,0,0,0.0,,,2,38,0
47,2000,2000-09-10,2,26.140,MIA,@,MIN,L 7-13,,,,,,,,,,,,,
48,2000,2000-09-17,3,26.147,MIA,,BAL,W 19-6,*,,,,,,,,,,,,
49,2000,2000-09-24,4,26.154,MIA,,NWE,W 10-3,,,,,,,,,,,,,
50,2000,2000-10-01,5,26.161,MIA,@,CIN,W 31-16,*,,,,,,,,,,,,
51,2000,2000-10-08,6,26.168,MIA,,BUF,W 22-13,,,,,,,,,,,,,
52,2000,2000-10-23,7,26.183,MIA,@,NYJ,L 37-40,*,0,0,,0,0,0,0.0,,,1,0,0
53,2000,2000-10-29,8,26.189,MIA,,GNB,W 28-20,*,,,,,,,,,,,,
54,2000,2000-11-05,9,26.196,MIA,@,DET,W 23-8,*,,,,,,,,,,,,
55,2000,2000-11-12,10,26.203,MIA,@,SDG,W 17-7,*,0,0,,0,0,0,0.0,,,1,22,0
56,2000,2000-11-19,11,26.210,MIA,,NYJ,L 3-20,*,,,,,,,,,,,,
57,2000,2000-11-26,12,26.217,MIA,@,IND,W 17-14,,,,,,,,,,,,,
58,2000,2000-12-03,13,26.224,MIA,@,BUF,W 33-6,,0,0,,0,0,0,0.0,,,1,20,0
59,2000,2000-12-10,14,26.231,MIA,,TAM,L 13-16,,,,,,,,,,,,,
60,2000,2000-12-17,15,26.238,MIA,,IND,L 13-20,*,,,,,,,,,,,,
61,2000,2000-12-24,16,26.245,MIA,@,NWE,W 27-24,,,,,,,,,,,,,
62,2001,2001-09-09,1,27.139,MIA,@,TEN,W 31-23,*,1,6,6.00,0,0,0,0.0,,,1,0,0
63,2001,2001-09-23,2,27.153,MIA,,OAK,W 18-15,*,,,,,,,,,,,,
64,2001,2001-09-30,3,27.160,MIA,@,STL,L 10-42,*,,,,,,,,,,,,
65,2001,2001-10-07,4,27.167,MIA,,NWE,W 30-10,*,,,,,,,,,,,,
66,2001,2001-10-14,5,27.174,MIA,@,NYJ,L 17-21,*,,,,,,,,,,,,
67,2001,2001-10-28,6,27.188,MIA,@,SEA,W 24-20,*,,,,,,,,,,,,
68,2001,2001-11-04,7,27.195,MIA,,CAR,W 23-6,*,,,,,,,,,,,,
69,2001,2001-11-11,8,27.202,MIA,@,IND,W 27-24,*,0,0,,0,0,0,0.0,,,1,0,0
70,2001,2001-12-10,12,27.231,MIA,,IND,W 41-6,*,,,,,,,,,,,,
71,2001,2001-12-16,13,27.237,MIA,@,SFO,L 0-21,*,,,,,,,,,,,,
72,2001,2001-12-22,14,27.243,MIA,@,NWE,L 13-20,*,,,,,,,,,,,,
73,2001,2001-12-30,15,27.251,MIA,,ATL,W 21-14,*,,,,,,,,,,,,
74,2001,2002-01-06,16,27.258,MIA,,BUF,W 34-7,*,,,,,,,,,,,,
75,2002,2002-09-08,1,28.138,MIA,,DET,W 49-21,*,,,,,,,,,,,,
76,2002,2002-09-15,2,28.145,MIA,@,IND,W 21-13,*,,,,,,,,,,,,
77,2002,2002-09-22,3,28.152,MIA,,NYJ,W 30-3,*,,,,,,,,,,,,
78,2002,2002-09-29,4,28.159,MIA,@,KAN,L 30-48,*,,,,,,,,,,,,
79,2002,2002-10-06,5,28.166,MIA,,NWE,W 26-13,*,0,0,,0,0,0,0.0,,,1,0,0
80,2002,2002-10-13,6,28.173,MIA,@,DEN,W 24-22,*,0,0,,0,0,0,0.0,,,1,15,0
81,2002,2002-10-20,7,28.180,MIA,,BUF,L 10-23,*,,,,,,,,,,,,
82,2002,2002-11-04,8,28.195,MIA,@,GNB,L 10-24,*,,,,,,,,,,,,
83,2002,2002-11-10,9,28.201,MIA,@,NYJ,L 10-13,*,,,,,,,,,,,,
84,2002,2002-11-17,10,28.208,MIA,,BAL,W 26-7,*,,,,,,,,,,,,
85,2002,2002-11-24,11,28.215,MIA,,SDG,W 30-3,*,,,,,,,,,,,,
86,2002,2002-12-01,12,28.222,MIA,@,BUF,L 21-38,*,,,,,,,,,,,,
87,2002,2002-12-09,13,28.230,MIA,,CHI,W 27-9,*,,,,,,,,,,,,
88,2002,2002-12-15,14,28.236,MIA,,OAK,W 23-17,*,,,,,,,,,,,,
89,2002,2002-12-21,15,28.242,MIA,@,MIN,L 17-20,*,0,0,,0,0,0,0.0,,,1,0,0
90,2002,2002-12-29,16,28.250,MIA,@,NWE,L 24-27,*,,,,,,,,,,,,
91,2003,2003-09-07,1,29.137,MIA,,HOU,L 20-21,*,,,,,,,,,,,,
92,2003,2003-09-14,2,29.144,MIA,@,NYJ,W 21-10,*,,,,,,,,,,,,
93,2003,2003-09-21,3,29.151,MIA,,BUF,W 17-7,*,,,,,,,,,,,,
94,2003,2003-10-05,4,29.165,MIA,@,NYG,W 23-10,*,,,,,,,,,,,,
