ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.238,MIA,@,ATL,L 7-19,,,,,,,,
2,2009,2009-09-21,2,24.246,MIA,,IND,L 23-27,,,,,,,,
3,2009,2009-09-27,3,24.252,MIA,@,SDG,L 13-23,,,,,,,,
4,2009,2009-10-04,4,24.259,MIA,,BUF,W 38-10,,,,,,,,
5,2009,2009-10-12,5,24.267,MIA,,NYJ,W 31-27,,,,,,,,
6,2009,2009-10-25,6,24.280,MIA,,NOR,L 34-46,,,,,,,,
7,2009,2009-11-01,7,24.287,MIA,@,NYJ,W 30-25,,,,,,,,
8,2009,2009-11-08,8,24.294,MIA,@,NWE,L 17-27,,,,,,,,
9,2009,2009-11-15,9,24.301,MIA,,TAM,W 25-23,*,,,,,,,
10,2009,2009-11-19,10,24.305,MIA,@,CAR,W 24-17,*,0,0,,0,0.0,0,0
11,2009,2009-11-29,11,24.315,MIA,@,BUF,L 14-31,*,,,,,,,
12,2009,2009-12-06,12,24.322,MIA,,NWE,W 22-21,*,0,0,,0,0.0,0,0
13,2009,2009-12-13,13,24.329,MIA,@,JAX,W 14-10,*,,,,,,,
14,2009,2009-12-20,14,24.336,MIA,@,TEN,L 24-27,*,,,,,,,
15,2009,2009-12-27,15,24.343,MIA,,HOU,L 20-27,*,,,,,,,
16,2009,2010-01-03,16,24.350,MIA,,PIT,L 24-30,*,0,0,,0,0.0,1,0
17,2011,2011-09-12,1,26.237,MIA,,NWE,L 24-38,,,,,,,,
18,2011,2011-09-18,2,26.243,MIA,,HOU,L 13-23,,,,,,,,
19,2011,2011-09-25,3,26.250,MIA,@,CLE,L 16-17,,,,,,,,
20,2011,2011-10-02,4,26.257,MIA,@,SDG,L 16-26,,,,,,,,
21,2011,2011-10-17,5,26.272,MIA,@,NYJ,L 6-24,,,,,,,,
22,2011,2011-10-23,6,26.278,MIA,,DEN,L 15-18,,,,,,,,
23,2011,2011-10-30,7,26.285,MIA,@,NYG,L 17-20,*,,,,,,,
24,2011,2011-11-06,8,26.292,MIA,@,KAN,W 31-3,,,,,,,,
25,2011,2011-11-13,9,26.299,MIA,,WAS,W 20-9,,,,,,,,
26,2011,2011-11-20,10,26.306,MIA,,BUF,W 35-8,,,,,,,,
27,2011,2011-11-24,11,26.310,MIA,@,DAL,L 19-20,,,,,,,,
28,2011,2011-12-04,12,26.320,MIA,,OAK,W 34-14,,,,,,,,
29,2011,2011-12-11,13,26.327,MIA,,PHI,L 10-26,,,,,,,,
30,2011,2011-12-18,14,26.334,MIA,@,BUF,W 30-23,,,,,,,,
31,2011,2011-12-24,15,26.340,MIA,@,NWE,L 24-27,,,,,,,,
32,2011,2012-01-01,16,26.348,MIA,,NYJ,W 19-17,,,,,,,,
33,2012,2012-09-09,1,27.235,MIA,@,HOU,L 10-30,,,,,,,,
34,2012,2012-09-16,2,27.242,MIA,,OAK,W 35-13,,,,,,,,
35,2012,2012-09-23,3,27.249,MIA,,NYJ,L 20-23,,,,,,,,
36,2012,2012-09-30,4,27.256,MIA,@,ARI,L 21-24,,,,,,,,
37,2012,2012-10-07,5,27.263,MIA,@,CIN,W 17-13,,,,,,,,
38,2012,2012-10-14,6,27.270,MIA,,STL,W 17-14,,,,,,,,
39,2012,2012-10-28,7,27.284,MIA,@,NYJ,W 30-9,,,,,,,,
40,2012,2012-11-04,8,27.291,MIA,@,IND,L 20-23,,,,,,,,
41,2012,2012-11-11,9,27.298,MIA,,TEN,L 3-37,,,,,,,,
42,2012,2012-11-15,10,27.302,MIA,@,BUF,L 14-19,,,,,,,,
43,2012,2012-11-25,11,27.312,MIA,,SEA,W 24-21,,,,,,,,
44,2012,2012-12-02,12,27.319,MIA,,NWE,L 16-23,,,,,,,,
45,2012,2012-12-09,13,27.326,MIA,@,SFO,L 13-27,*,,,,,,,
