ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,23.164,TEN,@,JAX,L 14-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
2,2011,2011-09-18,2,23.171,TEN,,BAL,W 26-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,1.0,2,0
3,2011,2011-09-25,3,23.178,TEN,,DEN,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
4,2011,2011-10-02,4,23.185,TEN,@,CLE,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,1.0,2,0
5,2011,2011-10-09,5,23.192,TEN,@,PIT,L 17-38,,,,,,,0.0%,,,,,,,,,,
6,2011,2011-10-23,6,23.206,TEN,,HOU,L 7-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,3,1
7,2011,2011-10-30,7,23.213,TEN,,IND,W 27-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,1.0,2,0
8,2011,2011-11-06,8,23.220,TEN,,CIN,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
9,2011,2011-11-13,9,23.227,TEN,@,CAR,W 30-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
10,2011,2011-11-20,10,23.234,TEN,@,ATL,L 17-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
11,2011,2011-11-27,11,23.241,TEN,,TAM,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2011,2011-12-04,12,23.248,TEN,@,BUF,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,1.0,1,0
13,2011,2011-12-11,13,23.255,TEN,,NOR,L 17-22,,,0,0,,0,0.0%,,0,0,,0,0,0,2.0,2,0
14,2011,2011-12-18,14,23.262,TEN,@,IND,L 13-27,,,,,,,0.0%,,,,,,,,,,
15,2011,2011-12-24,15,23.268,TEN,,JAX,W 23-17,,,0,0,,0,0.0%,,0,0,,0,0,0,1.0,1,0
16,2011,2012-01-01,16,23.276,TEN,@,HOU,W 23-22,,,,,,,0.0%,,,,,,,,,,
17,2012,2012-09-09,1,24.162,TEN,,NWE,L 13-34,*,,,,,,0.0%,,,,,,,,,,
18,2012,2012-09-16,2,24.169,TEN,@,SDG,L 10-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
19,2012,2012-09-23,3,24.176,TEN,,DET,W 44-41,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2012,2012-09-30,4,24.183,TEN,@,HOU,L 14-38,,,,,,,0.0%,,,,,,,,,,
21,2012,2012-10-07,5,24.190,TEN,@,MIN,L 7-30,,0,,,,,0.0%,,,,,,,,,,
22,2012,2012-10-11,6,24.194,TEN,,PIT,W 26-23,,,,,,,0.0%,,,,,,,,,,
23,2012,2012-10-21,7,24.204,TEN,@,BUF,W 35-34,,,,,,,0.0%,,,,,,,,,,
24,2012,2012-10-28,8,24.211,TEN,,IND,L 13-19,,,,,,,0.0%,,,,,,,,,,
25,2012,2012-11-04,9,24.218,TEN,,CHI,L 20-51,,,,,,,0.0%,,,,,,,,,,
26,2012,2012-11-11,10,24.225,TEN,@,MIA,W 37-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
27,2012,2012-11-25,11,24.239,TEN,@,JAX,L 19-24,,,0,0,,0,0.0%,,0,0,,0,0,0,1.0,1,0
28,2012,2012-12-02,12,24.246,TEN,,HOU,L 10-24,,,,,,,0.0%,,,,,,,,,,
29,2012,2012-12-09,13,24.253,TEN,@,IND,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,2.0,2,0
