ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
21,1979,1979-09-30,5,25.339,CIN,@,DAL,L 13-38,,,,,,,,,,,,,,
22,1979,1979-10-07,6,25.346,CIN,,KAN,L 7-10,,,,,,,,,,,,,,
23,1979,1979-10-14,7,25.353,CIN,,PIT,W 34-10,,,,,,,,,,,,,,
24,1979,1979-10-21,8,25.360,CIN,@,CLE,L 27-28,,,,,,,,,,,,,,
25,1979,1979-10-28,9,26.002,CIN,,PHI,W 37-13,,,,,,,,,,,,,,
26,1979,1979-11-04,10,26.009,CIN,@,BAL,L 28-38,,,,,,,,,,,,,,
27,1980,1980-09-07,1,26.317,CIN,,TAM,L 12-17,,,,,,,,,,,,,,
28,1980,1980-09-14,2,26.324,CIN,@,MIA,L 16-17,,,,,,,,,,,,,,
29,1980,1980-09-21,3,26.331,CIN,,PIT,W 30-28,0,0,,0,0,0,,0,0,0,0.0,1,0,0
30,1980,1980-09-28,4,26.338,CIN,,HOU,L 10-13,,,,,,,,,,,,,,
31,1980,1980-10-05,5,26.345,CIN,@,GNB,L 9-14,,,,,,,,,,,,,,
32,1980,1980-10-12,6,26.352,CIN,@,PIT,W 17-16,,,,,,,,,,,,,,
33,1980,1980-10-19,7,26.359,CIN,,MIN,W 14-0,0,0,,0,0,0,,0,0,0,0.0,1,0,0
34,1980,1980-10-26,8,27.000,CIN,@,HOU,L 3-23,,,,,,,,,,,,,,
35,1980,1980-11-02,9,27.007,CIN,,SDG,L 14-31,,,,,,,,,,,,,,
36,1980,1980-11-09,10,27.014,CIN,@,OAK,L 17-28,,,,,,,,,,,,,,
37,1980,1980-11-16,11,27.021,CIN,,BUF,L 0-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
38,1980,1980-11-23,12,27.028,CIN,@,CLE,L 7-31,,,,,,,,,,,,,,
39,1980,1980-11-30,13,27.035,CIN,@,KAN,W 20-6,,,,,,,,,,,,,,
40,1980,1980-12-07,14,27.042,CIN,,BAL,W 34-33,0,0,,0,0,0,,0,0,0,0.0,1,21,0
41,1980,1980-12-14,15,27.049,CIN,@,CHI,W 17-14,0,0,,0,0,0,,0,0,0,0.0,3,70,0
42,1980,1980-12-21,16,27.056,CIN,,CLE,L 24-27,,,,,,,,,,,,,,
43,1981,1981-09-06,1,27.315,CIN,,SEA,W 27-21,,,,,,,,,,,,,,
44,1981,1981-09-13,2,27.322,CIN,@,NYJ,W 31-30,,,,,,,,,,,,,,
45,1981,1981-09-20,3,27.329,CIN,,CLE,L 17-20,,,,,,,,,,,,,,
46,1981,1981-09-27,4,27.336,CIN,,BUF,W 27-24,,,,,,,,,,,,,,
47,1981,1981-10-04,5,27.343,CIN,@,HOU,L 10-17,,,,,,,,,,,,,,
48,1981,1981-10-11,6,27.350,CIN,@,BAL,W 41-19,,,,,,,,,,,,,,
49,1981,1981-10-18,7,27.357,CIN,,PIT,W 34-7,,,,,,,,,,,,,,
50,1981,1981-10-25,8,27.364,CIN,@,NOR,L 7-17,,,,,,,,,,,,,,
51,1981,1981-11-01,9,28.006,CIN,,HOU,W 34-21,,,,,,,,,,,,,,
52,1981,1981-11-08,10,28.013,CIN,@,SDG,W 40-17,0,0,,0,0,0,,0,1,6,0.0,2,102,1
53,1981,1981-11-15,11,28.020,CIN,,RAM,W 24-10,0,0,,0,0,0,,0,0,0,0.0,2,43,0
54,1981,1981-11-22,12,28.027,CIN,,DEN,W 38-21,,,,,,,,,,,,,,
55,1981,1981-11-29,13,28.034,CIN,@,CLE,W 41-21,,,,,,,,,,,,,,
56,1981,1981-12-06,14,28.041,CIN,,SFO,L 3-21,,,,,,,,,,,,,,
57,1981,1981-12-13,15,28.048,CIN,@,PIT,W 17-10,,,,,,,,,,,,,,
58,1981,1981-12-20,16,28.055,CIN,@,ATL,W 30-28,,,,,,,,,,,,,,
59,1982,1982-09-19,2,28.328,CIN,@,PIT,L 20-26,,,,,,,,,,,,,,
60,1982,1982-11-21,3,29.026,CIN,@,PHI,W 18-14,0,0,,0,0,0,,0,0,0,0.0,1,9,0
61,1982,1982-11-28,4,29.033,CIN,,RAI,W 31-17,,,,,,,,,,,,,,
62,1982,1982-12-05,5,29.040,CIN,@,BAL,W 20-17,,,,,,,,,,,,,,
63,1982,1982-12-12,6,29.047,CIN,,CLE,W 23-10,0,0,,0,0,0,,0,0,0,1.0,0,0,0
64,1982,1982-12-20,7,29.055,CIN,@,SDG,L 34-50,0,0,,0,0,0,,0,0,0,0.0,1,0,0
65,1983,1983-09-04,1,29.313,CIN,,RAI,L 10-20,0,0,,0,0,0,,0,0,0,0.0,1,39,0
66,1983,1983-09-11,2,29.320,CIN,,BUF,L 6-10,,,,,,,,,,,,,,
67,1983,1983-10-02,5,29.341,CIN,,BAL,L 31-34,,,,,,,,,,,,,,
68,1983,1983-10-10,6,29.349,CIN,,PIT,L 14-24,,,,,,,,,,,,,,
69,1983,1983-10-16,7,29.355,CIN,@,DEN,L 17-24,,,,,,,,,,,,,,
70,1983,1983-10-23,8,29.362,CIN,,CLE,W 28-21,,,,,,,,,,,,,,
71,1983,1983-10-30,9,30.004,CIN,,GNB,W 34-14,0,0,,0,0,0,,0,0,0,1.0,0,0,0
72,1983,1983-11-06,10,30.011,CIN,@,HOU,W 55-14,,,,,,,,,,,,,,
73,1983,1983-11-13,11,30.018,CIN,@,KAN,L 15-20,,,,,,,,,,,,,,
74,1983,1983-11-20,12,30.025,CIN,,HOU,W 38-10,,,,,,,,,,,,,,
75,1983,1983-11-28,13,30.033,CIN,@,MIA,L 14-38,,,,,,,,,,,,,,
76,1983,1983-12-04,14,30.039,CIN,@,PIT,W 23-10,,,,,,,,,,,,,,
77,1983,1983-12-11,15,30.046,CIN,,DET,W 17-9,0,0,,0,0,0,,0,0,0,0.0,1,8,0
78,1983,1983-12-17,16,30.052,CIN,@,MIN,L 14-20,,,,,,,,,,,,,,
79,1984,1984-09-02,1,30.312,CIN,@,DEN,L 17-20,,,,,,,,,,,,,,
80,1984,1984-09-09,2,30.319,CIN,,KAN,L 22-27,,,,,,,,,,,,,,
81,1984,1984-09-16,3,30.326,CIN,@,NYJ,L 23-43,,,,,,,,,,,,,,
82,1984,1984-09-23,4,30.333,CIN,,RAM,L 14-24,,,,,,,,,,,,,,
83,1984,1984-10-01,5,30.341,CIN,@,PIT,L 17-38,0,0,,0,0,0,,0,0,0,0.0,1,0,0
84,1984,1984-10-07,6,30.347,CIN,,HOU,W 13-3,,,,,,,,,,,,,,
85,1984,1984-10-14,7,30.354,CIN,@,NWE,L 14-20,,,,,,,,,,,,,,
86,1984,1984-10-21,8,30.361,CIN,,CLE,W 12-9,0,0,,0,0,0,,0,0,0,0.0,1,26,0
87,1984,1984-10-28,9,31.002,CIN,@,HOU,W 31-13,,,,,,,,,,,,,,
88,1984,1984-11-04,10,31.009,CIN,@,SFO,L 17-23,,,,,,,,,,,,,,
89,1984,1984-11-11,11,31.016,CIN,,PIT,W 22-20,0,0,,0,0,0,,0,0,0,0.0,2,70,0
90,1984,1984-11-18,12,31.023,CIN,,SEA,L 6-26,,,,,,,,,,,,,,
91,1984,1984-11-25,13,31.030,CIN,,ATL,W 35-14,,,,,,,,,,,,,,
92,1984,1984-12-02,14,31.037,CIN,@,CLE,W 20-17,,,,,,,,,,,,,,
93,1984,1984-12-09,15,31.044,CIN,@,NOR,W 24-21,,,,,,,,,,,,,,
94,1984,1984-12-16,16,31.051,CIN,,BUF,W 52-21,,,,,,,,,,,,,,
95,1985,1985-09-08,1,31.317,CIN,,SEA,L 24-28,,,,,,,,,,,,,,
96,1985,1985-09-15,2,31.324,CIN,@,STL,L 27-41,,,,,,,,,,,,,,
97,1985,1985-09-22,3,31.331,CIN,,SDG,L 41-44,,,,,,,,,,,,,,
98,1985,1985-09-30,4,31.339,CIN,@,PIT,W 37-24,,,,,,,,,,,,,,
99,1985,1985-10-06,5,31.345,CIN,,NYJ,L 20-29,0,0,,0,0,0,,0,0,0,0.0,1,-6,0
100,1985,1985-10-13,6,31.352,CIN,,NYG,W 35-30,,,,,,,,,,,,,,
101,1985,1985-10-20,7,31.359,CIN,@,HOU,L 27-44,,,,,,,,,,,,,,
102,1985,1985-10-27,8,32.001,CIN,,PIT,W 26-21,,,,,,,,,,,,,,
103,1985,1985-11-03,9,32.008,CIN,@,BUF,W 23-17,,,,,,,,,,,,,,
104,1985,1985-11-10,10,32.015,CIN,,CLE,W 27-10,0,0,,0,0,0,,0,0,0,0.0,1,30,0
105,1985,1985-11-17,11,32.022,CIN,@,RAI,L 6-13,,,,,,,,,,,,,,
106,1985,1985-11-24,12,32.029,CIN,@,CLE,L 6-24,,,,,,,,,,,,,,
107,1985,1985-12-01,13,32.036,CIN,,HOU,W 45-27,,,,,,,,,,,,,,
108,1985,1985-12-08,14,32.043,CIN,,DAL,W 50-24,,,,,,,,,,,,,,
109,1985,1985-12-15,15,32.050,CIN,@,WAS,L 24-27,0,0,,0,0,0,,0,0,0,1.0,0,0,0
110,1985,1985-12-22,16,32.057,CIN,@,NWE,L 23-34,,,,,,,,,,,,,,
111,1986,1986-09-07,1,32.316,CIN,@,KAN,L 14-24,0,0,,0,0,0,,0,0,0,0.0,1,0,0
112,1986,1986-09-14,2,32.323,CIN,,BUF,W 36-33,,,,,,,,,,,,,,
113,1986,1986-09-18,3,32.327,CIN,@,CLE,W 30-13,,,,,,,,,,,,,,
114,1986,1986-09-28,4,32.337,CIN,,CHI,L 7-44,,,,,,,,,,,,,,
115,1986,1986-10-05,5,32.344,CIN,@,GNB,W 34-28,,,,,,,,,,,,,,
116,1986,1986-10-13,6,32.352,CIN,,PIT,W 24-22,,,,,,,,,,,,,,
117,1986,1986-10-19,7,32.358,CIN,,HOU,W 31-28,,,,,,,,,,,,,,
118,1986,1986-10-26,8,33.000,CIN,@,PIT,L 9-30,,,,,,,,,,,,,,
119,1986,1986-11-02,9,33.007,CIN,@,DET,W 24-17,0,0,,0,0,0,,0,0,0,0.0,1,0,0
120,1986,1986-11-09,10,33.014,CIN,@,HOU,L 28-32,,,,,,,,,,,,,,
121,1986,1986-11-16,11,33.021,CIN,,SEA,W 34-7,0,0,,0,0,0,,0,1,6,0.0,2,36,1
122,1986,1986-11-23,12,33.028,CIN,,MIN,W 24-20,,,,,,,,,,,,,,
123,1986,1986-11-30,13,33.035,CIN,@,DEN,L 28-34,,,,,,,,,,,,,,
124,1986,1986-12-07,14,33.042,CIN,@,NWE,W 31-7,0,0,,0,0,0,,0,0,0,0.0,1,14,0
125,1986,1986-12-14,15,33.049,CIN,,CLE,L 3-34,,,,,,,,,,,,,,
126,1986,1986-12-21,16,33.056,CIN,,NYJ,W 52-21,0,0,,0,0,0,,0,0,0,0.0,2,22,0
127,1987,1987-11-01,7,34.006,CIN,,HOU,L 29-31,,,,,,,,,,,,,,
128,1987,1987-11-08,8,34.013,CIN,,MIA,L 14-20,,,,,,,,,,,,,,
129,1987,1987-11-22,10,34.027,CIN,,PIT,L 16-30,,,,,,,,,,,,,,
130,1987,1987-11-29,11,34.034,CIN,@,NYJ,L 20-27,0,0,,0,0,0,,0,0,0,0.0,1,44,0
131,1987,1987-12-06,12,34.041,CIN,,KAN,W 30-27,,,,,,,,,,,,,,
132,1987,1987-12-13,13,34.048,CIN,@,CLE,L 24-38,,,,,,,,,,,,,,
133,1987,1987-12-20,14,34.055,CIN,,NOR,L 24-41,,,,,,,,,,,,,,
134,1987,1987-12-27,15,34.062,CIN,@,HOU,L 17-21,0,0,,0,0,0,,0,0,0,0.0,1,5,0
