ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,22.074,NYJ,,BAL,L 14-17,0,0,1,0,0
2,1980,1980-09-14,2,22.081,NYJ,@,BUF,L 10-20,,,,,
3,1980,1980-09-21,3,22.088,NYJ,,SFO,L 27-37,,,,,
4,1980,1980-09-28,4,22.095,NYJ,@,BAL,L 21-35,0,0,1,0,0
5,1980,1980-10-05,5,22.102,NYJ,,NWE,L 11-21,,,,,
6,1980,1980-10-12,6,22.109,NYJ,@,ATL,W 14-7,0,0,1,29,0
7,1980,1980-10-19,7,22.116,NYJ,,SEA,L 17-27,,,,,
8,1980,1980-10-27,8,22.124,NYJ,,MIA,W 17-14,,,,,
9,1980,1980-11-02,9,22.130,NYJ,@,NWE,L 21-34,,,,,
10,1980,1980-11-09,10,22.137,NYJ,,BUF,L 24-31,,,,,
11,1980,1980-11-16,11,22.144,NYJ,@,DEN,L 24-31,,,,,
12,1980,1980-11-23,12,22.151,NYJ,,HOU,W 31-28,0,0,2,32,0
13,1980,1980-11-30,13,22.158,NYJ,@,RAM,L 13-38,,,,,
14,1980,1980-12-07,14,22.165,NYJ,@,CLE,L 14-17,,,,,
15,1980,1980-12-14,15,22.172,NYJ,,NOR,L 20-21,,,,,
16,1980,1980-12-20,16,22.178,NYJ,@,MIA,W 24-17,1,6,1,71,1
17,1981,1981-09-06,1,23.073,NYJ,@,BUF,L 0-31,0,0,1,24,0
18,1981,1981-09-13,2,23.080,NYJ,,CIN,L 30-31,0,0,1,16,0
19,1981,1981-09-20,3,23.087,NYJ,@,PIT,L 10-38,,,,,
20,1981,1981-09-27,4,23.094,NYJ,,HOU,W 33-17,0,0,1,2,0
21,1981,1981-10-04,5,23.101,NYJ,@,MIA,T 28-28,,,,,
22,1981,1981-10-11,6,23.108,NYJ,,NWE,W 28-24,1,6,2,77,1
23,1981,1981-10-18,7,23.115,NYJ,,BUF,W 33-14,,,,,
24,1981,1981-10-25,8,23.122,NYJ,,SEA,L 3-19,,,,,
25,1981,1981-11-01,9,23.129,NYJ,@,NYG,W 26-7,1,6,1,64,1
26,1981,1981-11-08,10,23.136,NYJ,@,BAL,W 41-14,0,0,1,44,0
27,1981,1981-11-15,11,23.143,NYJ,@,NWE,W 17-6,,,,,
28,1981,1981-11-22,12,23.150,NYJ,,MIA,W 16-15,,,,,
29,1981,1981-11-29,13,23.157,NYJ,,BAL,W 25-0,,,,,
30,1981,1981-12-06,14,23.164,NYJ,@,SEA,L 23-27,,,,,
31,1981,1981-12-12,15,23.170,NYJ,@,CLE,W 14-13,,,,,
32,1981,1981-12-20,16,23.178,NYJ,,GNB,W 28-3,,,,,
33,1982,1982-09-12,1,24.079,NYJ,,MIA,L 28-45,,,,,
34,1982,1982-09-19,2,24.086,NYJ,@,NWE,W 31-7,0,0,1,44,0
35,1982,1982-11-21,3,24.149,NYJ,,BAL,W 37-0,0,0,1,23,0
36,1982,1982-11-28,4,24.156,NYJ,,GNB,W 15-13,,,,,
37,1982,1982-12-06,5,24.164,NYJ,@,DET,W 28-13,0,0,1,24,0
38,1982,1982-12-12,6,24.170,NYJ,,TAM,W 32-17,,,,,
39,1982,1982-12-18,7,24.176,NYJ,@,MIA,L 19-20,,,,,
40,1982,1982-12-26,8,24.184,NYJ,@,MIN,W 42-14,,,,,
41,1982,1983-01-02,9,24.191,NYJ,@,KAN,L 13-37,,,,,
42,1983,1983-09-04,1,25.071,NYJ,@,SDG,W 41-29,,,,,
43,1983,1983-09-11,2,25.078,NYJ,,SEA,L 10-17,,,,,
44,1983,1983-09-18,3,25.085,NYJ,@,NWE,L 13-23,,,,,
45,1983,1983-09-25,4,25.092,NYJ,,RAM,W 27-24,0,0,2,35,0
46,1983,1983-10-03,5,25.100,NYJ,@,BUF,W 34-10,,,,,
47,1983,1983-10-09,6,25.106,NYJ,@,CLE,L 7-10,,,,,
48,1983,1983-10-16,7,25.113,NYJ,,MIA,L 14-32,,,,,
49,1983,1983-10-23,8,25.120,NYJ,,ATL,L 21-27,,,,,
50,1983,1983-10-30,9,25.127,NYJ,@,SFO,W 27-13,,,,,
51,1983,1983-11-06,10,25.134,NYJ,,BAL,L 14-17,,,,,
52,1983,1983-11-13,11,25.141,NYJ,,BUF,L 17-24,,,,,
53,1983,1983-11-21,12,25.149,NYJ,@,NOR,W 31-28,,,,,
54,1983,1983-11-27,13,25.155,NYJ,,NWE,W 26-3,,,,,
