ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
53,2003,2003-11-23,11,26.299,MIN,,DET,W 24-14,*,20,30,66.67,196,0,1,71.0,3,10,6.53,5.03,7,41,5.86,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,2003,2003-11-30,12,26.306,MIN,@,STL,L 17-48,*,33,47,70.21,330,1,1,88.1,8,54,7.02,6.49,4,70,17.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
55,2003,2003-12-07,13,26.313,MIN,,SEA,W 34-7,*,21,33,63.64,274,3,0,120.0,1,2,8.30,10.12,6,7,1.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
56,2003,2003-12-14,14,26.320,MIN,@,CHI,L 10-13,*,24,34,70.59,222,1,1,85.7,2,7,6.53,5.79,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
57,2003,2003-12-20,15,26.326,MIN,,KAN,W 45-20,*,20,29,68.97,260,3,1,117.0,2,14,8.97,9.48,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
58,2003,2003-12-28,16,26.334,MIN,@,ARI,L 17-18,*,18,28,64.29,197,1,1,82.0,1,5,7.04,6.14,7,40,5.71,0,0,0,0,,0,0.0%,,0,0,0.0,,
59,2004,2004-09-12,1,27.228,MIN,,DAL,W 35-17,*,17,23,73.91,242,5,0,147.1,2,0,10.52,14.87,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,2004,2004-09-20,2,27.236,MIN,@,PHI,L 16-27,*,37,47,78.72,343,1,1,95.3,4,11,7.30,6.77,8,41,5.13,0,0,0,0,,0,0.0%,,0,0,0.0,,
61,2004,2004-09-26,3,27.242,MIN,,CHI,W 27-22,*,19,30,63.33,360,2,0,127.1,4,10,12.00,13.33,5,13,2.60,1,0,0,0,,0,0.0%,,1,6,0.0,,
62,2004,2004-10-10,4,27.256,MIN,@,HOU,W 34-28,*,36,50,72.00,396,5,0,128.4,3,8,7.92,9.92,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
63,2004,2004-10-17,5,27.263,MIN,@,NOR,W 38-31,*,26,37,70.27,425,5,2,125.6,2,8,11.49,11.76,7,13,1.86,0,0,0,0,,0,0.0%,,0,0,0.0,,
64,2004,2004-10-24,6,27.270,MIN,,TEN,W 20-3,*,24,30,80.00,183,1,0,103.2,3,22,6.10,6.77,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
65,2004,2004-10-31,7,27.277,MIN,,NYG,L 13-34,*,24,41,58.54,231,1,2,62.1,0,0,5.63,3.93,5,32,6.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
66,2004,2004-11-08,8,27.285,MIN,@,IND,L 28-31,*,16,19,84.21,169,1,0,121.3,2,15,8.89,9.95,5,27,5.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,2004,2004-11-14,9,27.291,MIN,@,GNB,L 31-34,*,27,44,61.36,363,4,0,117.9,4,18,8.25,10.07,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
68,2004,2004-11-21,10,27.298,MIN,,DET,W 22-19,*,22,32,68.75,233,2,1,97.5,3,21,7.28,7.13,11,35,3.18,0,0,0,0,,0,0.0%,,0,0,0.0,,
69,2004,2004-11-28,11,27.305,MIN,,JAX,W 27-16,*,19,27,70.37,235,1,1,93.9,4,17,8.70,7.78,8,18,2.25,1,0,0,0,,0,0.0%,,1,6,0.0,,
70,2004,2004-12-05,12,27.312,MIN,@,CHI,L 14-24,*,23,33,69.70,279,2,3,77.7,5,34,8.45,5.58,6,50,8.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
71,2004,2004-12-12,13,27.319,MIN,,SEA,L 23-27,*,21,33,63.64,270,1,0,99.3,1,9,8.18,8.79,6,32,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
72,2004,2004-12-19,14,27.326,MIN,@,DET,W 28-27,*,25,35,71.43,404,3,1,126.4,5,34,11.54,11.97,4,22,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
73,2004,2004-12-24,15,27.331,MIN,,GNB,L 31-34,*,16,23,69.57,285,3,0,151.3,0,0,12.39,15.00,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
74,2004,2005-01-02,16,27.340,MIN,@,WAS,L 18-21,*,27,44,61.36,299,2,0,96.7,4,31,6.80,7.70,2,24,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,2005,2005-09-11,1,28.226,MIN,,TAM,L 13-24,*,22,33,66.67,233,0,3,49.2,3,18,7.06,2.97,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,2005,2005-09-18,2,28.233,MIN,@,CIN,L 8-37,*,21,37,56.76,236,0,5,36.4,2,9,6.38,0.30,2,10,5.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
77,2005,2005-09-25,3,28.240,MIN,,NOR,W 33-16,*,21,29,72.41,300,3,0,140.0,6,26,10.34,12.41,9,35,3.89,0,0,0,0,,0,0.0%,,0,0,0.0,,
78,2005,2005-10-02,4,28.247,MIN,@,ATL,L 10-30,*,23,34,67.65,250,1,2,74.4,9,52,7.35,5.29,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
79,2005,2005-10-16,5,28.261,MIN,@,CHI,L 3-28,*,26,48,54.17,237,0,2,50.4,4,34,4.94,3.06,1,14,14.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
80,2005,2005-10-23,6,28.268,MIN,,GNB,W 23-20,*,23,31,74.19,280,2,0,123.1,5,25,9.03,10.32,7,41,5.86,0,0,0,0,,0,0.0%,,0,0,0.0,,
81,2005,2005-10-30,7,28.275,MIN,@,CAR,L 13-38,*,3,4,75.00,28,0,0,93.7,2,5,7.00,7.00,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
82,2006,2006-09-07,1,29.222,MIA,@,PIT,L 17-28,*,18,37,48.65,262,0,2,49.6,3,22,7.08,4.65,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,2006,2006-09-17,2,29.232,MIA,,BUF,L 6-16,*,23,32,71.88,250,1,1,91.9,7,60,7.81,7.03,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
84,2006,2006-09-24,3,29.239,MIA,,TEN,W 13-10,*,17,26,65.38,168,0,0,83.5,6,38,6.46,6.46,6,5,0.83,1,0,0,0,,0,0.0%,,1,6,0.0,,
85,2006,2006-10-01,4,29.246,MIA,@,HOU,L 15-17,*,23,39,58.97,249,1,0,86.4,5,30,6.38,6.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
86,2007,2007-09-23,3,30.238,OAK,,CLE,W 26-24,,8,14,57.14,118,0,0,84.8,1,11,8.43,8.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
87,2007,2007-09-30,4,30.245,OAK,@,MIA,W 35-17,*,5,12,41.67,75,2,0,102.4,1,5,6.25,9.58,7,28,4.00,3,0,0,0,,0,0.0%,,3,18,0.0,,
88,2007,2007-10-14,5,30.259,OAK,@,SDG,L 14-28,*,24,37,64.86,229,1,2,68.4,5,27,6.19,4.30,3,-5,-1.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
89,2007,2007-10-21,6,30.266,OAK,,KAN,L 10-12,*,18,30,60.00,228,1,1,81.0,2,15,7.60,6.77,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
90,2007,2007-10-28,7,30.273,OAK,@,TEN,L 9-13,*,15,32,46.88,167,0,1,49.9,5,24,5.22,3.81,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
91,2007,2007-11-18,10,30.294,OAK,@,MIN,L 22-29,*,23,39,58.97,344,1,1,85.8,5,37,8.82,8.18,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
92,2007,2007-11-25,11,30.301,OAK,@,KAN,W 20-17,*,15,22,68.18,170,0,0,91.1,2,11,7.73,7.73,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
93,2008,2008-11-09,9,31.286,DET,,JAX,L 14-38,*,5,10,50.00,104,0,1,47.5,2,12,10.40,5.90,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
94,2008,2008-11-16,10,31.293,DET,@,CAR,L 22-31,*,20,35,57.14,207,1,2,60.1,3,21,5.91,3.91,5,13,2.60,1,0,0,0,,0,0.0%,,1,6,0.0,1,0
95,2008,2008-11-23,11,31.300,DET,,TAM,L 20-38,*,8,20,40.00,121,1,2,37.7,4,35,6.05,2.55,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
96,2008,2008-11-27,12,31.304,DET,,TEN,L 10-47,*,13,26,50.00,134,1,1,62.0,2,4,5.15,4.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
97,2008,2008-12-07,13,31.314,DET,,MIN,L 16-20,*,14,24,58.33,220,1,0,102.8,3,23,9.17,10.00,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2009,2009-10-04,4,32.249,DET,@,CHI,L 24-48,,6,11,54.55,54,0,0,68.0,0,0,4.91,4.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
99,2009,2009-10-11,5,32.256,DET,,PIT,L 20-28,*,23,37,62.16,282,1,1,83.4,7,57,7.62,6.95,3,44,14.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
100,2009,2009-10-18,6,32.263,DET,@,GNB,L 0-26,*,6,14,42.86,48,0,1,22.3,2,13,3.43,0.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
101,2009,2009-12-06,12,32.312,DET,@,CIN,L 13-23,,2,3,66.67,49,0,0,109.7,0,0,16.33,16.33,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
102,2009,2009-12-13,13,32.319,DET,@,BAL,L 3-48,*,16,34,47.06,135,0,2,33.3,1,9,3.97,1.32,7,11,1.57,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2009,2009-12-20,14,32.326,DET,,ARI,L 24-31,*,6,12,50.00,64,0,1,31.3,2,15,5.33,1.58,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2009,2009-12-27,15,32.333,DET,@,SFO,L 6-20,,7,12,58.33,51,0,0,68.4,0,0,4.25,4.25,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
105,2009,2010-01-03,16,32.340,DET,,CHI,L 23-37,*,23,34,67.65,262,2,1,97.9,2,13,7.71,7.56,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
