ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,2001,2001-12-23,14,24.150,ARI,,DAL,W 17-10,,2,2,100.0,1,2,50.0,0,5
2,2001,2001-12-30,15,24.157,ARI,@,CAR,W 30-7,,3,3,100.0,3,3,100.0,0,12
3,2001,2002-01-06,16,24.164,ARI,@,WAS,L 17-20,,2,2,100.0,1,1,100.0,0,5
