ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2015,2015-10-11,5,22.262,KAN,,CHI,L 17-18,,0,0,,0,0.0,0,0
2,2015,2015-10-18,6,22.269,KAN,@,MIN,L 10-16,,0,0,,0,0.0,0,0
3,2015,2015-10-25,7,22.276,KAN,,PIT,W 23-13,,0,0,,0,0.0,1,0
4,2015,2015-11-01,8,22.283,KAN,,DET,W 45-10,,0,0,,0,0.0,0,0
5,2015,2015-11-15,9,22.297,KAN,@,DEN,W 29-13,,0,0,,0,0.0,0,0
6,2015,2015-11-22,10,22.304,KAN,@,SDG,W 33-3,,0,0,,0,0.0,0,0
7,2015,2015-11-29,11,22.311,KAN,,BUF,W 30-22,,0,0,,0,0.0,0,0
8,2015,2015-12-06,12,22.318,KAN,@,OAK,W 34-20,,0,0,,0,0.0,0,0
9,2015,2015-12-13,13,22.325,KAN,,SDG,W 10-3,,0,0,,0,0.0,0,0
10,2015,2015-12-20,14,22.332,KAN,@,BAL,W 34-14,,0,0,,0,0.0,0,0
11,2015,2015-12-27,15,22.339,KAN,,CLE,W 17-13,,0,0,,0,0.0,0,0
12,2015,2016-01-03,16,22.346,KAN,,OAK,W 23-17,,0,0,,0,0.0,0,0
13,2016,2016-09-11,1,23.233,KAN,,SDG,W 33-27,,0,0,,0,0.0,8,0
14,2016,2016-09-18,2,23.240,KAN,@,HOU,L 12-19,*,0,0,,0,0.0,1,0
15,2016,2016-09-25,3,23.247,KAN,,NYJ,W 24-3,*,0,0,,0,0.0,3,0
16,2016,2016-10-02,4,23.254,KAN,@,PIT,L 14-43,*,0,0,,0,0.0,2,0
17,2016,2016-10-16,5,23.268,KAN,@,OAK,W 26-10,*,0,0,,0,0.0,1,2
18,2016,2016-10-23,6,23.275,KAN,,NOR,W 27-21,*,0,0,,0,0.0,8,1
19,2016,2016-10-30,7,23.282,KAN,@,IND,W 30-14,*,0,0,,0,0.0,2,0
20,2016,2016-11-06,8,23.289,KAN,,JAX,W 19-14,*,0,0,,0,0.0,2,0
21,2016,2016-11-13,9,23.296,KAN,@,CAR,W 20-17,*,0,0,,0,0.0,4,2
22,2016,2016-11-20,10,23.303,KAN,,TAM,L 17-19,*,0,0,,0,0.0,7,0
23,2016,2016-12-04,12,23.317,KAN,@,ATL,W 29-28,*,0,0,,0,0.0,6,0
24,2016,2016-12-08,13,23.321,KAN,,OAK,W 21-13,*,0,0,,0,0.0,2,0
25,2016,2016-12-18,14,23.331,KAN,,TEN,L 17-19,*,0,0,,0,0.0,7,1
26,2016,2016-12-25,15,23.338,KAN,,DEN,W 33-10,*,0,0,,0,0.0,2,0
27,2016,2017-01-01,16,23.345,KAN,@,SDG,W 37-27,*,0,0,,0,0.0,3,0
28,2017,2017-10-30,8,24.281,KAN,,DEN,W 29-19,,0,0,,0,0.0,2,2
29,2017,2017-11-05,9,24.287,KAN,@,DAL,L 17-28,*,0,0,,0,0.0,5,0
30,2017,2017-11-19,10,24.301,KAN,@,NYG,L 9-12,*,0,0,,0,0.0,5,0
31,2017,2017-11-26,11,24.308,KAN,,BUF,L 10-16,*,0,0,,0,0.0,5,0
32,2017,2017-12-03,12,24.315,KAN,@,NYJ,L 31-38,*,0,0,,0,0.0,7,2
33,2017,2017-12-10,13,24.322,KAN,,OAK,W 26-15,*,0,0,,0,0.0,3,1
34,2017,2017-12-16,14,24.328,KAN,,LAC,W 30-13,*,0,0,,0,0.0,3,1
35,2017,2017-12-24,15,24.336,KAN,,MIA,W 29-13,*,0,0,,0,0.0,3,2
36,2017,2017-12-31,16,24.343,KAN,@,DEN,W 27-24,,0,0,,0,0.0,0,0
37,2018,2018-09-09,1,25.230,KAN,@,LAC,W 38-28,*,0,0,,0,0.0,4,4
38,2018,2018-09-16,2,25.237,KAN,@,PIT,W 42-37,*,0,0,,0,0.0,3,0
39,2018,2018-09-23,3,25.244,KAN,,SFO,W 38-27,*,1,25,25.00,0,0.0,3,0
