ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
20,1976,1976-10-25,7,23.100,WAS,,STL,W 20-10,24,88,3.67,1,1,11,11.00,0,0,0,,0,0,0,,0,0,,,1,6
21,1976,1976-10-31,8,23.106,WAS,,DAL,L 7-20,12,41,3.42,0,3,14,4.67,0,0,0,,0,0,0,,0,0,,,0,0
22,1976,1976-11-07,9,23.113,WAS,@,SFO,W 24-21,21,89,4.24,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0
23,1976,1976-11-14,10,23.120,WAS,@,NYG,L 9-12,24,106,4.42,0,3,27,9.00,0,0,0,,0,0,0,,0,0,,,0,0
24,1976,1976-11-21,11,23.127,WAS,@,STL,W 16-10,31,195,6.29,1,2,21,10.50,0,0,0,,0,0,0,,0,0,,,1,6
25,1976,1976-11-28,12,23.134,WAS,,PHI,W 24-0,21,49,2.33,0,2,31,15.50,2,0,0,,0,0,0,,0,0,,,2,12
26,1976,1976-12-05,13,23.141,WAS,@,NYJ,W 37-16,7,32,4.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
27,1976,1976-12-12,14,23.148,WAS,@,DAL,W 27-14,20,66,3.30,0,7,89,12.71,0,0,0,,0,0,0,,0,0,,,0,0
28,1977,1977-09-18,1,24.063,WAS,@,NYG,L 17-20,12,27,2.25,1,2,31,15.50,0,0,0,,0,0,0,,0,0,,,1,6
29,1977,1977-09-25,2,24.070,WAS,,ATL,W 10-6,18,87,4.83,0,2,10,5.00,1,0,0,,0,0,0,,0,0,,,1,6
30,1977,1977-10-02,3,24.077,WAS,,STL,W 24-14,18,88,4.89,0,3,27,9.00,0,0,0,,0,0,0,,0,0,,,0,0
31,1977,1977-10-09,4,24.084,WAS,@,TAM,W 10-0,19,45,2.37,1,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,1,6
32,1977,1977-10-16,5,24.091,WAS,@,DAL,L 16-34,15,46,3.07,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0
33,1977,1977-10-23,6,24.098,WAS,,NYG,L 6-17,16,46,2.88,0,6,43,7.17,0,0,0,,0,0,0,,0,0,,,0,0
34,1977,1977-10-30,7,24.105,WAS,,PHI,W 23-17,19,63,3.32,0,3,31,10.33,0,0,0,,0,0,0,,0,0,,,0,0
35,1977,1977-11-07,8,24.113,WAS,@,BAL,L 3-10,14,67,4.79,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1977,1977-11-13,9,24.119,WAS,@,PHI,W 17-14,19,84,4.42,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0
37,1977,1977-11-21,10,24.127,WAS,,GNB,W 10-9,22,81,3.68,0,3,32,10.67,1,0,0,,0,0,0,,0,0,,,1,6
38,1977,1977-11-27,11,24.133,WAS,,DAL,L 7-14,12,24,2.00,0,3,25,8.33,0,0,0,,0,0,0,,0,0,,,0,0
39,1977,1977-12-04,12,24.140,WAS,@,BUF,W 10-0,28,89,3.18,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0
40,1977,1977-12-10,13,24.146,WAS,@,STL,W 26-20,16,59,3.69,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
41,1978,1978-09-03,1,25.048,WAS,@,NWE,W 16-14,11,70,6.36,0,4,46,11.50,1,0,0,,0,0,0,,0,0,,,1,6
42,1978,1978-09-10,2,25.055,WAS,,PHI,W 35-30,13,37,2.85,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0
43,1978,1978-09-17,3,25.062,WAS,@,STL,W 28-10,16,78,4.88,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
44,1978,1978-09-24,4,25.069,WAS,,NYJ,W 23-3,17,57,3.35,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0
45,1978,1978-10-02,5,25.077,WAS,,DAL,W 9-5,15,40,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
46,1978,1978-10-08,6,25.083,WAS,@,DET,W 21-19,10,14,1.40,0,4,67,16.75,0,0,0,,0,0,0,,0,0,,,0,0
47,1978,1978-11-06,10,25.112,WAS,@,BAL,L 17-21,14,78,5.57,0,1,35,35.00,0,0,0,,0,0,0,,0,0,,,0,0
48,1978,1978-11-12,11,25.118,WAS,,NYG,W 16-13,16,44,2.75,1,8,81,10.13,0,0,0,,0,0,0,,0,0,,,1,6
49,1978,1978-11-19,12,25.125,WAS,,STL,L 17-27,9,2,0.22,0,4,35,8.75,1,0,0,,0,0,0,,0,0,,,1,6
50,1978,1978-11-23,13,25.129,WAS,@,DAL,L 10-37,12,24,2.00,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0
51,1978,1978-12-03,14,25.139,WAS,,MIA,L 0-16,8,24,3.00,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0
52,1978,1978-12-10,15,25.146,WAS,@,ATL,L 17-20,4,0,0.00,1,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,1,6
53,1978,1978-12-16,16,25.152,WAS,,CHI,L 10-14,16,65,4.06,0,5,44,8.80,0,0,0,,0,0,0,,0,0,,,0,0
54,1979,1979-09-02,1,26.047,SDG,@,SEA,W 33-16,5,32,6.40,1,2,14,7.00,0,0,0,,0,0,0,,0,0,,,1,6
55,1979,1979-09-09,2,26.054,SDG,,OAK,W 30-10,7,49,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
56,1979,1979-09-16,3,26.061,SDG,,BUF,W 27-19,13,77,5.92,0,2,53,26.50,0,0,0,,0,0,0,,0,0,,,0,0
57,1979,1979-09-23,4,26.068,SDG,@,NWE,L 21-27,2,0,0.00,0,2,46,23.00,0,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,0,0
58,1979,1979-09-30,5,26.075,SDG,,SFO,W 31-9,6,9,1.50,0,3,35,11.67,0,0,0,,0,0,0,,0,0,,,0,0
59,1979,1979-10-07,6,26.082,SDG,@,DEN,L 0-7,6,27,4.50,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0
60,1979,1979-10-14,7,26.089,SDG,,SEA,W 20-10,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1979,1979-11-04,10,26.110,SDG,@,KAN,W 20-14,6,23,3.83,0,5,50,10.00,0,0,0,,0,0,0,,0,0,,,0,0
62,1979,1979-11-11,11,26.117,SDG,@,CIN,W 26-24,5,4,0.80,0,4,56,14.00,0,0,0,,0,0,0,,0,0,,,0,0
63,1979,1979-11-18,12,26.124,SDG,,PIT,W 35-7,13,53,4.08,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0
64,1979,1979-11-25,13,26.131,SDG,,KAN,W 28-7,5,3,0.60,0,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0
65,1979,1979-12-02,14,26.138,SDG,,ATL,L 26-28,5,6,1.20,0,6,60,10.00,0,0,0,,0,0,0,,0,0,,,0,0
66,1979,1979-12-09,15,26.145,SDG,@,NOR,W 35-0,7,29,4.14,0,3,47,15.67,0,0,0,,0,0,0,,0,0,,,0,0
67,1979,1979-12-17,16,26.153,SDG,,DEN,W 17-7,10,40,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1980,1980-10-19,7,27.094,SDG,,NYG,W 44-7,9,31,3.44,0,4,32,8.00,0,0,0,,0,0,0,,0,0,,,0,0
69,1980,1980-10-26,8,27.101,SDG,@,DAL,L 31-42,2,23,11.50,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0
70,1980,1980-11-02,9,27.108,SDG,@,CIN,W 31-14,16,71,4.44,1,4,27,6.75,0,0,0,,0,0,0,,0,0,,,1,6
71,1980,1980-11-09,10,27.115,SDG,,DEN,L 13-20,2,9,4.50,0,2,34,17.00,0,0,0,,0,0,0,,0,0,,,0,0
72,1980,1980-11-16,11,27.122,SDG,,KAN,W 20-7,27,109,4.04,2,4,19,4.75,0,0,0,,0,0,0,,0,0,,,2,12
73,1980,1980-11-20,12,27.126,SDG,@,MIA,W 27-24,14,50,3.57,0,5,42,8.40,0,0,0,,0,0,0,,0,0,,,0,0
74,1980,1980-11-30,13,27.136,SDG,,PHI,W 22-21,13,45,3.46,0,2,9,4.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0
75,1980,1980-12-07,14,27.143,SDG,@,WAS,L 17-40,7,40,5.71,0,2,9,4.50,0,0,0,,0,0,0,,0,0,,,0,0
76,1980,1980-12-13,15,27.149,SDG,,SEA,W 21-14,11,42,3.82,0,3,12,4.00,0,0,0,,0,0,0,,0,0,,,0,0
77,1980,1980-12-22,16,27.158,SDG,,PIT,W 26-17,17,64,3.76,0,1,8,8.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
