ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
39,1966,1966-11-27,11,24.223,NYG,@,WAS,L 41-72,5,6,83.3,,2,0.0,0,5,0,0,,0
40,1966,1966-12-04,12,24.230,NYG,@,CLE,L 40-49,4,4,100.0,4,5,80.0,0,16,0,0,,0
41,1966,1966-12-11,13,24.237,NYG,,PIT,L 28-47,4,4,100.0,,1,0.0,0,4,0,0,,0
42,1966,1966-12-18,14,24.244,NYG,,DAL,L 7-17,1,1,100.0,,2,0.0,0,1,0,0,,0
43,1967,1967-10-22,6,25.187,NYG,,GNB,L 21-48,3,3,100.0,,1,0.0,0,3,0,0,,0
44,1967,1967-10-29,7,25.194,NYG,,CLE,W 38-34,5,5,100.0,1,1,100.0,0,8,0,0,,0
45,1967,1967-11-05,8,25.201,NYG,@,MIN,L 24-27,3,3,100.0,1,1,100.0,0,6,0,0,,0
46,1967,1967-11-12,9,25.208,NYG,@,CHI,L 7-34,1,1,100.0,,,,0,1,,,,
47,1967,1967-11-19,10,25.215,NYG,,PIT,W 28-20,4,4,100.0,,,,0,4,,,,
48,1967,1967-11-26,11,25.222,NYG,,PHI,W 44-7,5,5,100.0,3,3,100.0,0,14,0,0,,0
49,1967,1967-12-03,12,25.229,NYG,@,CLE,L 14-24,2,2,100.0,,2,0.0,0,2,0,0,,0
50,1967,1967-12-10,13,25.236,NYG,,DET,L 7-30,1,1,100.0,,1,0.0,0,1,0,0,,0
51,1967,1967-12-17,14,25.243,NYG,,STL,W 37-14,4,5,80.0,1,1,100.0,0,7,0,0,,0
52,1968,1968-09-15,1,26.150,NYG,@,PIT,W 34-20,4,4,100.0,2,3,66.7,0,10,0,0,,0
53,1968,1968-09-22,2,26.157,NYG,@,PHI,W 34-25,4,4,100.0,2,2,100.0,0,10,0,0,,0
54,1968,1968-09-29,3,26.164,NYG,,WAS,W 48-21,6,6,100.0,2,3,66.7,0,12,0,0,,0
55,1968,1968-10-06,4,26.171,NYG,,NOR,W 38-21,5,5,100.0,1,1,100.0,0,8,0,0,,0
56,1968,1968-10-13,5,26.178,NYG,@,ATL,L 21-24,3,3,100.0,,,,0,3,,,,
57,1968,1968-10-20,6,26.185,NYG,,SFO,L 10-26,1,1,100.0,1,1,100.0,0,4,0,0,,0
58,1968,1968-10-27,7,26.192,NYG,@,WAS,W 13-10,1,1,100.0,2,2,100.0,0,7,0,0,,0
59,1968,1968-11-10,9,26.206,NYG,@,DAL,W 27-21,3,3,100.0,2,2,100.0,0,9,0,0,,0
60,1968,1968-11-17,10,26.213,NYG,,PHI,W 7-6,1,1,100.0,,2,0.0,0,1,0,0,,0
61,1968,1968-11-24,11,26.220,NYG,@,RAM,L 21-24,3,3,100.0,,1,0.0,0,3,0,0,,0
62,1968,1968-12-01,12,26.227,NYG,@,CLE,L 10-45,1,1,100.0,1,1,100.0,0,4,0,0,,0
63,1968,1968-12-08,13,26.234,NYG,,STL,L 21-28,3,3,100.0,,3,0.0,0,3,0,0,,0
64,1968,1968-12-15,14,26.241,NYG,,DAL,L 10-28,1,1,100.0,1,3,33.3,0,4,0,0,,0
65,1969,1969-09-21,1,27.156,NYG,,MIN,W 24-23,3,3,100.0,1,2,50.0,0,6,7,292,41.71,0
66,1969,1969-09-28,2,27.163,NYG,@,DET,L 0-24,,,,,2,0.0,0,0,4,169,42.25,0
67,1969,1969-10-05,3,27.170,NYG,,CHI,W 28-24,4,4,100.0,,1,0.0,0,4,0,0,,0
68,1969,1969-10-12,4,27.177,NYG,,PIT,W 10-7,1,1,100.0,1,3,33.3,0,4,0,0,,0
69,1969,1969-10-19,5,27.184,NYG,@,WAS,L 14-20,2,2,100.0,,,,0,2,,,,
70,1969,1969-10-27,6,27.192,NYG,@,DAL,L 3-25,,,,1,2,50.0,0,3,1,30,30.00,0
71,1969,1969-11-02,7,27.198,NYG,,PHI,L 20-23,2,2,100.0,2,2,100.0,0,8,0,0,,0
72,1969,1969-11-09,8,27.205,NYG,@,STL,L 17-42,2,2,100.0,1,1,100.0,0,5,0,0,,0
73,1969,1969-11-16,9,27.212,NYG,,NOR,L 24-25,3,3,100.0,1,1,100.0,0,6,0,0,,0
74,1969,1969-11-23,10,27.219,NYG,@,CLE,L 17-28,2,2,100.0,1,1,100.0,0,5,0,0,,0
75,1969,1969-11-30,11,27.226,NYG,@,GNB,L 10-20,1,1,100.0,1,1,100.0,0,4,0,0,,0
76,1969,1969-12-07,12,27.233,NYG,,STL,W 49-6,7,7,100.0,,2,0.0,0,7,0,0,,0
77,1969,1969-12-14,13,27.240,NYG,@,PIT,W 21-17,3,3,100.0,,1,0.0,0,3,0,0,,0
78,1969,1969-12-21,14,27.247,NYG,,CLE,W 27-14,3,3,100.0,2,2,100.0,0,9,0,0,,0
79,1970,1970-09-19,1,28.154,NYG,,CHI,L 16-24,1,1,100.0,3,5,60.0,0,10,0,0,,0
80,1970,1970-09-27,2,28.162,NYG,@,DAL,L 10-28,1,1,100.0,1,3,33.3,0,4,0,0,,0
81,1970,1970-10-04,3,28.169,NYG,@,NOR,L 10-14,1,1,100.0,1,4,25.0,0,4,0,0,,0
82,1970,1970-10-11,4,28.176,NYG,,PHI,W 30-23,3,3,100.0,3,3,100.0,0,12,0,0,,0
83,1970,1970-10-18,5,28.183,NYG,@,BOS,W 16-0,1,1,100.0,3,4,75.0,0,10,0,0,,0
84,1970,1970-10-25,6,28.190,NYG,,STL,W 35-17,5,5,100.0,,,,0,5,,,,
85,1970,1970-11-01,7,28.197,NYG,@,NYJ,W 22-10,2,2,100.0,2,2,100.0,0,8,0,0,,0
86,1970,1970-11-08,8,28.204,NYG,,DAL,W 23-20,2,2,100.0,3,5,60.0,0,11,0,0,,0
87,1970,1970-11-15,9,28.211,NYG,,WAS,W 35-33,5,5,100.0,,,,0,5,,,,
88,1970,1970-11-23,10,28.219,NYG,@,PHI,L 20-23,2,2,100.0,2,3,66.7,0,8,0,0,,0
89,1970,1970-11-29,11,28.225,NYG,@,WAS,W 27-24,3,3,100.0,2,2,100.0,0,9,0,0,,0
90,1970,1970-12-06,12,28.232,NYG,,BUF,W 20-6,2,2,100.0,2,4,50.0,0,8,0,0,,0
91,1970,1970-12-13,13,28.239,NYG,@,STL,W 34-17,4,4,100.0,2,3,66.7,0,10,0,0,,0
92,1970,1970-12-20,14,28.246,NYG,,RAM,L 3-31,,,,1,3,33.3,0,3,0,0,,0
93,1971,1971-09-19,1,29.154,NYG,@,GNB,W 42-40,6,6,100.0,,3,0.0,0,6,0,0,,0
94,1971,1971-09-26,2,29.161,NYG,,WAS,L 3-30,,,,1,1,100.0,0,3,0,0,,0
95,1971,1971-10-03,3,29.168,NYG,@,STL,W 21-20,3,3,100.0,,2,0.0,0,3,0,0,,0
96,1971,1971-10-11,4,29.176,NYG,@,DAL,L 13-20,1,1,100.0,2,2,100.0,0,7,0,0,,0
97,1971,1971-10-17,5,29.182,NYG,,BAL,L 7-31,1,1,100.0,,1,0.0,0,1,0,0,,0
98,1971,1971-10-24,6,29.189,NYG,@,PHI,L 7-23,1,1,100.0,,,,0,1,,,,
99,1971,1971-10-31,7,29.196,NYG,,MIN,L 10-17,1,1,100.0,1,2,50.0,0,4,0,0,,0
100,1971,1971-11-07,8,29.203,NYG,,SDG,W 35-17,5,5,100.0,,,,0,5,,,,
101,1971,1971-11-14,9,29.210,NYG,@,ATL,W 21-17,3,3,100.0,,,,0,3,,,,
102,1971,1971-11-21,10,29.217,NYG,@,PIT,L 13-17,1,1,100.0,2,3,66.7,0,7,0,0,,0
103,1971,1971-11-28,11,29.224,NYG,,STL,L 7-24,1,1,100.0,,,,0,1,,,,
104,1971,1971-12-05,12,29.231,NYG,@,WAS,L 7-23,1,1,100.0,,2,0.0,0,1,0,0,,0
105,1971,1971-12-12,13,29.238,NYG,,DAL,L 14-42,2,2,100.0,,1,0.0,0,2,0,0,,0
106,1971,1971-12-19,14,29.245,NYG,,PHI,L 28-41,4,4,100.0,,,,0,4,,,,
107,1972,1972-09-17,1,30.152,NYG,@,DET,L 16-30,1,2,50.0,1,2,50.0,0,4,0,0,,0
108,1972,1972-09-24,2,30.159,NYG,,DAL,L 14-23,2,2,100.0,,2,0.0,0,2,0,0,,0
109,1972,1972-10-02,3,30.167,NYG,@,PHI,W 27-12,3,4,75.0,,,,0,3,,,,
110,1972,1972-10-08,4,30.173,NYG,,NOR,W 45-21,6,6,100.0,1,1,100.0,0,9,0,0,,0
111,1972,1972-10-15,5,30.180,NYG,@,SFO,W 23-17,2,2,100.0,3,3,100.0,0,11,0,0,,0
112,1972,1972-10-22,6,30.187,NYG,,STL,W 27-21,3,3,100.0,2,3,66.7,0,9,0,0,,0
113,1972,1972-10-29,7,30.194,NYG,,WAS,L 16-23,1,1,100.0,3,4,75.0,0,10,0,0,,0
114,1972,1972-11-05,8,30.201,NYG,,DEN,W 29-17,2,3,66.7,1,1,100.0,0,5,0,0,,0
115,1972,1972-11-12,9,30.208,NYG,@,WAS,L 13-27,1,1,100.0,2,2,100.0,0,7,0,0,,0
116,1972,1972-11-19,10,30.215,NYG,@,STL,W 13-7,1,1,100.0,2,4,50.0,0,7,0,0,,0
117,1972,1972-11-26,11,30.222,NYG,,PHI,W 62-10,8,8,100.0,2,3,66.7,0,14,0,0,,0
118,1972,1972-12-03,12,30.229,NYG,@,CIN,L 10-13,1,1,100.0,1,2,50.0,0,4,0,0,,0
119,1972,1972-12-10,13,30.236,NYG,,MIA,L 13-23,1,2,50.0,,,,0,1,,,,
120,1972,1972-12-17,14,30.243,NYG,@,DAL,W 23-3,2,2,100.0,3,4,75.0,0,11,0,0,,0
121,1973,1973-09-16,1,31.151,NYG,,HOU,W 34-14,4,4,100.0,2,4,50.0,0,10,0,0,,0
122,1973,1973-09-23,2,31.158,NYG,,PHI,T 23-23,2,2,100.0,3,4,75.0,0,11,0,0,,0
123,1973,1973-09-30,3,31.165,NYG,@,CLE,L 10-12,1,1,100.0,1,1,100.0,0,4,0,0,,0
124,1973,1973-10-07,4,31.172,NYG,,GNB,L 14-16,2,2,100.0,,,,0,2,,,,
125,1973,1973-10-14,5,31.179,NYG,,WAS,L 3-21,,,,1,2,50.0,0,3,0,0,,0
126,1973,1973-10-21,6,31.186,NYG,@,DAL,L 28-45,4,4,100.0,,,,0,4,,,,
127,1973,1973-10-28,7,31.193,NYG,@,STL,L 27-35,3,3,100.0,2,2,100.0,0,9,0,0,,0
128,1973,1973-11-04,8,31.200,NYG,@,OAK,L 0-42,,,,,,,,,,,,
129,1973,1973-11-11,9,31.207,NYG,,DAL,L 10-23,1,1,100.0,1,2,50.0,0,4,0,0,,0
130,1973,1973-11-18,10,31.214,NYG,,STL,W 24-13,3,3,100.0,1,1,100.0,0,6,0,0,,0
131,1973,1973-11-25,11,31.221,NYG,@,PHI,L 16-20,1,1,100.0,3,6,50.0,0,10,0,0,,0
132,1973,1973-12-02,12,31.228,NYG,@,WAS,L 24-27,3,3,100.0,1,1,100.0,0,6,0,0,,0
133,1973,1973-12-10,13,31.236,NYG,@,RAM,L 6-40,,,,2,2,100.0,0,6,0,0,,0
134,1973,1973-12-16,14,31.242,NYG,,MIN,L 7-31,1,1,100.0,,3,0.0,0,1,0,0,,0
135,1974,1974-09-15,1,32.150,NYG,,WAS,L 10-13,1,1,100.0,1,1,100.0,0,4,0,0,,0
136,1974,1974-09-22,2,32.157,NYG,,NWE,L 20-28,2,2,100.0,,,,0,2,,,,
137,1974,1974-09-29,3,32.164,NYG,@,DAL,W 14-6,2,2,100.0,,2,0.0,0,2,0,0,,0
138,1974,1974-10-06,4,32.171,NYG,,ATL,L 7-14,1,1,100.0,,2,0.0,0,1,0,0,,0
139,1974,1974-10-13,5,32.178,NYG,@,PHI,L 7-35,1,1,100.0,,,,0,1,,,,
140,1974,1974-10-20,6,32.185,NYG,@,WAS,L 3-24,,,,1,1,100.0,0,3,0,0,,0
141,1974,1974-10-27,7,32.192,NYG,,DAL,L 7-21,1,1,100.0,,1,0.0,0,1,0,0,,0
142,1974,1974-11-03,8,32.199,NYG,@,KAN,W 33-27,3,4,75.0,2,2,100.0,0,9,0,0,,0
143,1974,1974-11-10,9,32.206,NYG,,NYJ,L 20-26,2,2,100.0,2,4,50.0,0,8,0,0,,0
144,1974,1974-11-17,10,32.213,NYG,@,DET,L 19-20,1,1,100.0,4,5,80.0,0,13,0,0,,0
145,1974,1974-11-24,11,32.220,NYG,,STL,L 21-23,3,3,100.0,,1,0.0,0,3,0,0,,0
146,1974,1974-12-01,12,32.227,NYG,@,CHI,L 13-16,1,2,50.0,,,,0,1,,,,
147,1974,1974-12-08,13,32.234,NYG,,PHI,L 7-20,1,1,100.0,,,,0,1,,,,
148,1974,1974-12-15,14,32.241,NYG,@,STL,L 14-26,2,2,100.0,,,,0,2,,,,
