ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-09-19,1,25.103,NYG,,CHI,L 16-24,3,23,7.67,0,0,0,,0,0,0
2,1970,1970-09-27,2,25.111,NYG,@,DAL,L 10-28,,,,,,,,,,
3,1970,1970-10-04,3,25.118,NYG,@,NOR,L 10-14,,,,,,,,,,
4,1970,1970-10-11,4,25.125,NYG,,PHI,W 30-23,2,21,10.50,0,0,0,,0,0,0
5,1970,1970-10-18,5,25.132,NYG,@,BOS,W 16-0,2,17,8.50,0,0,0,,0,0,0
6,1970,1970-10-25,6,25.139,NYG,,STL,W 35-17,6,150,25.00,2,0,0,,0,2,12
7,1970,1970-11-01,7,25.146,NYG,@,NYJ,W 22-10,3,41,13.67,1,0,0,,0,1,6
8,1970,1970-11-08,8,25.153,NYG,,DAL,W 23-20,1,1,1.00,0,0,0,,0,0,0
9,1970,1970-11-15,9,25.160,NYG,,WAS,W 35-33,1,20,20.00,0,0,0,,0,0,0
10,1970,1970-11-23,10,25.168,NYG,@,PHI,L 20-23,3,30,10.00,0,0,0,,0,0,0
11,1970,1970-11-29,11,25.174,NYG,@,WAS,W 27-24,5,75,15.00,1,0,0,,0,1,6
12,1970,1970-12-06,12,25.181,NYG,,BUF,W 20-6,5,82,16.40,0,0,0,,0,0,0
13,1970,1970-12-13,13,25.188,NYG,@,STL,W 34-17,7,92,13.14,1,0,0,,0,1,6
14,1970,1970-12-20,14,25.195,NYG,,RAM,L 3-31,2,19,9.50,0,0,0,,0,0,0
15,1971,1971-10-03,3,26.117,NYG,@,STL,W 21-20,5,62,12.40,1,1,1,1.00,0,1,6
16,1971,1971-10-11,4,26.125,NYG,@,DAL,L 13-20,5,54,10.80,0,0,0,,0,0,0
17,1971,1971-10-17,5,26.131,NYG,,BAL,L 7-31,6,64,10.67,0,0,0,,0,0,0
18,1971,1971-10-24,6,26.138,NYG,@,PHI,L 7-23,4,25,6.25,0,0,0,,0,0,0
19,1971,1971-10-31,7,26.145,NYG,,MIN,L 10-17,6,55,9.17,0,0,0,,0,0,0
20,1971,1971-11-07,8,26.152,NYG,,SDG,W 35-17,3,44,14.67,0,0,0,,0,0,0
21,1971,1971-11-14,9,26.159,NYG,@,ATL,W 21-17,5,69,13.80,1,0,0,,0,1,6
22,1971,1971-11-21,10,26.166,NYG,@,PIT,L 13-17,5,108,21.60,0,0,0,,0,0,0
23,1971,1971-11-28,11,26.173,NYG,,STL,L 7-24,2,71,35.50,1,0,0,,0,1,6
24,1971,1971-12-05,12,26.180,NYG,@,WAS,L 7-23,5,69,13.80,0,0,0,,0,0,0
25,1971,1971-12-12,13,26.187,NYG,,DAL,L 14-42,5,54,10.80,0,0,0,,0,0,0
26,1971,1971-12-19,14,26.194,NYG,,PHI,L 28-41,8,116,14.50,1,0,0,,0,1,6
27,1972,1972-09-17,1,27.101,NYG,@,DET,L 16-30,5,69,13.80,1,0,0,,0,1,6
28,1972,1972-09-24,2,27.108,NYG,,DAL,L 14-23,3,42,14.00,0,0,0,,0,0,0
29,1972,1972-10-02,3,27.116,NYG,@,PHI,W 27-12,2,31,15.50,0,0,0,,0,0,0
30,1972,1972-10-08,4,27.122,NYG,,NOR,W 45-21,2,14,7.00,0,0,0,,0,0,0
31,1972,1972-10-15,5,27.129,NYG,@,SFO,W 23-17,1,13,13.00,0,0,0,,0,0,0
32,1972,1972-10-22,6,27.136,NYG,,STL,W 27-21,6,86,14.33,0,0,0,,0,0,0
33,1972,1972-10-29,7,27.143,NYG,,WAS,L 16-23,7,84,12.00,1,0,0,,0,1,6
34,1972,1972-11-05,8,27.150,NYG,,DEN,W 29-17,3,58,19.33,0,1,13,13.00,1,1,6
35,1972,1972-11-12,9,27.157,NYG,@,WAS,L 13-27,3,21,7.00,0,0,0,,0,0,0
36,1972,1972-11-19,10,27.164,NYG,@,STL,W 13-7,4,64,16.00,0,0,0,,0,0,0
37,1972,1972-11-26,11,27.171,NYG,,PHI,W 62-10,8,100,12.50,2,0,0,,0,2,12
38,1972,1972-12-03,12,27.178,NYG,@,CIN,L 10-13,4,54,13.50,0,1,-2,-2.00,0,0,0
