ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.196,GNB,,MIN,L 17-32,,,,,,,,,,,,,,,,,,
2,1974,1974-09-22,2,22.203,GNB,@,BAL,W 20-13,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
3,1974,1974-09-29,3,22.210,GNB,,DET,W 21-19,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1974,1974-10-06,4,22.217,GNB,,BUF,L 7-27,,,,,,,,,,,,,,,,,,
5,1974,1974-10-13,5,22.224,GNB,,RAM,W 17-6,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1974,1974-10-21,6,22.232,GNB,@,CHI,L 9-10,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1974,1974-10-27,7,22.238,GNB,@,DET,L 17-19,,,,,,,,,,,,,,,,,,
8,1974,1974-11-03,8,22.245,GNB,,WAS,L 6-17,,,,,,,,,,,,,,,,,,
9,1974,1974-11-10,9,22.252,GNB,,CHI,W 20-3,,,,,,,,,,,,,,,,,,
10,1974,1974-11-17,10,22.259,GNB,@,MIN,W 19-7,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1974,1974-11-24,11,22.266,GNB,,SDG,W 34-0,3,6,2.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
12,1974,1974-12-01,12,22.273,GNB,@,PHI,L 14-36,,,,,,,,,,,,,,,,,,
13,1974,1974-12-08,13,22.280,GNB,@,SFO,L 6-7,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
14,1974,1974-12-15,14,22.287,GNB,@,ATL,L 3-10,6,47,7.83,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
15,1975,1975-09-21,1,23.202,GNB,,DET,L 16-30,0,0,,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
16,1975,1975-09-29,2,23.210,GNB,@,DEN,L 13-23,,,,,,,,,,,,,,,,,,
17,1975,1975-10-05,3,23.216,GNB,,MIA,L 7-31,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
18,1975,1975-10-12,4,23.223,GNB,@,NOR,L 19-20,,,,,,,,,,,,,,,,,,
19,1975,1975-10-19,5,23.230,GNB,@,DAL,W 19-17,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1975,1975-10-26,6,23.237,GNB,,PIT,L 13-16,,,,,,,,,,,,,,,,,,
21,1975,1975-11-02,7,23.244,GNB,,MIN,L 17-28,,,,,,,,,,,,,,,,,,
