ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1962,1962-09-08,1,23.237,DTX,,BOS,W 42-28,1,25,25.00,0,0,0,,0,0,0
2,1962,1962-09-23,2,23.252,DTX,@,OAK,W 26-16,5,69,13.80,0,0,0,,0,0,0
3,1962,1962-09-30,3,23.259,DTX,,BUF,W 41-21,1,26,26.00,0,0,0,,0,0,0
4,1962,1962-10-07,4,23.266,DTX,@,SDG,L 28-32,3,30,10.00,0,0,0,,0,0,0
5,1962,1962-10-12,5,23.271,DTX,@,BOS,W 27-7,2,21,10.50,0,0,0,,0,0,0
6,1962,1962-10-21,6,23.280,DTX,,NYT,W 20-17,2,24,12.00,0,0,0,,0,0,0
7,1962,1962-10-28,7,23.287,DTX,@,HOU,W 31-7,1,5,5.00,1,0,0,,0,1,6
8,1962,1962-11-04,8,23.294,DTX,,HOU,L 6-14,1,11,11.00,0,0,0,,0,0,0
9,1962,1962-11-11,9,23.301,DTX,@,NYT,W 52-31,1,17,17.00,1,0,0,,0,1,6
10,1962,1962-11-18,10,23.308,DTX,@,DEN,W 24-3,3,117,39.00,1,0,0,,0,1,6
11,1962,1962-11-25,11,23.315,DTX,,OAK,W 35-7,3,57,19.00,2,0,0,,0,2,12
12,1962,1962-12-02,12,23.322,DTX,@,BUF,L 14-23,2,21,10.50,1,0,0,,0,1,6
13,1962,1962-12-09,13,23.329,DTX,,DEN,W 17-10,1,25,25.00,0,0,0,,0,0,0
14,1962,1962-12-16,14,23.336,DTX,,SDG,W 26-17,3,21,7.00,0,0,0,,0,0,0
15,1963,1963-09-07,1,24.236,KAN,@,DEN,W 59-7,3,63,21.00,0,0,0,,0,0,0
16,1963,1963-09-22,2,24.251,KAN,@,BUF,T 27-27,2,31,15.50,1,0,0,,0,1,6
17,1963,1963-09-29,3,24.258,KAN,@,SDG,L 10-24,3,17,5.67,1,0,0,,0,1,6
18,1963,1963-10-06,4,24.265,KAN,,HOU,W 28-7,3,27,9.00,2,0,0,,0,2,12
19,1963,1963-10-13,5,24.272,KAN,,BUF,L 26-35,4,25,6.25,0,0,0,,0,0,0
20,1963,1963-10-20,6,24.279,KAN,,SDG,L 17-38,1,7,7.00,1,0,0,,0,1,6
21,1963,1963-10-27,7,24.286,KAN,@,HOU,L 7-28,2,16,8.00,0,0,0,,0,0,0
22,1963,1963-11-03,8,24.293,KAN,@,OAK,L 7-10,2,28,14.00,0,0,0,,0,0,0
23,1963,1963-11-08,9,24.298,KAN,,OAK,L 7-22,1,8,8.00,0,0,0,,0,0,0
24,1963,1963-11-17,10,24.307,KAN,@,BOS,T 24-24,2,7,3.50,0,0,0,,0,0,0
25,1963,1963-12-01,11,24.321,KAN,@,NYJ,L 0-17,4,68,17.00,0,0,0,,0,0,0
26,1963,1963-12-08,12,24.328,KAN,,DEN,W 52-21,2,33,16.50,0,0,0,,0,0,0
27,1963,1963-12-14,13,24.334,KAN,,BOS,W 35-3,3,31,10.33,1,0,0,,0,1,6
28,1963,1963-12-22,14,24.342,KAN,,NYJ,W 48-0,2,12,6.00,0,0,0,,0,0,0
29,1964,1964-09-13,1,25.243,KAN,@,BUF,L 17-34,6,113,18.83,1,0,0,,0,1,6
30,1964,1964-10-04,3,25.264,KAN,,HOU,W 28-7,4,131,32.75,0,0,0,,0,0,0
31,1964,1964-10-11,4,25.271,KAN,@,DEN,L 27-33,5,103,20.60,1,0,0,,0,1,6
32,1964,1964-10-18,5,25.278,KAN,,BUF,L 22-35,3,58,19.33,0,0,0,,0,0,0
33,1964,1964-10-23,6,25.283,KAN,@,BOS,L 7-24,1,21,21.00,0,0,0,,0,0,0
34,1964,1964-11-01,7,25.292,KAN,,DEN,W 49-39,5,84,16.80,1,0,0,,0,1,6
35,1964,1964-11-08,8,25.299,KAN,,OAK,W 42-7,3,82,27.33,2,0,0,,0,2,12
36,1964,1964-11-22,10,25.313,KAN,@,HOU,W 28-19,3,56,18.67,2,0,0,,0,2,12
37,1964,1964-11-29,11,25.320,KAN,@,NYJ,L 14-27,1,6,6.00,0,0,0,,0,0,0
38,1964,1964-12-06,12,25.327,KAN,,BOS,L 24-31,3,32,10.67,1,0,0,,0,1,6
39,1965,1965-09-12,1,26.241,KAN,@,OAK,L 10-37,1,8,8.00,0,0,0,,0,0,0
40,1965,1965-10-10,5,26.269,KAN,@,DEN,W 31-23,1,15,15.00,0,0,0,,0,0,0
