ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-09-05,1,24.167,NYG,,SFO,L 13-16,
2,2002,2002-09-15,2,24.177,NYG,@,STL,W 26-21,
3,2002,2002-09-22,3,24.184,NYG,,SEA,W 9-6,
4,2002,2002-09-29,4,24.191,NYG,@,ARI,L 7-21,
5,2002,2002-10-06,5,24.198,NYG,@,DAL,W 21-17,
6,2002,2002-10-13,6,24.205,NYG,,ATL,L 10-17,
7,2002,2002-10-28,7,24.220,NYG,@,PHI,L 3-17,
8,2002,2002-11-03,8,24.226,NYG,,JAX,W 24-17,
9,2002,2002-11-10,9,24.233,NYG,@,MIN,W 27-20,
10,2002,2002-11-17,10,24.240,NYG,,WAS,W 19-17,
11,2002,2002-11-24,11,24.247,NYG,@,HOU,L 14-16,*
12,2002,2002-12-01,12,24.254,NYG,,TEN,L 29-32,
13,2002,2002-12-08,13,24.261,NYG,@,WAS,W 27-21,
14,2002,2002-12-15,14,24.268,NYG,,DAL,W 37-7,
15,2002,2002-12-22,15,24.275,NYG,@,IND,W 44-27,
16,2002,2002-12-28,16,24.281,NYG,,PHI,W 10-7,
