ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,21.217,ATL,@,CHI,L 12-30,,2,0,0.00,0,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,0.0,0,0
2,2011,2011-09-18,2,21.224,ATL,,PHI,W 35-31,,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
3,2011,2011-09-25,3,21.231,ATL,@,TAM,L 13-16,,2,7,3.50,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
4,2011,2011-10-02,4,21.238,ATL,@,SEA,W 30-28,,6,25,4.17,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
5,2011,2011-10-09,5,21.245,ATL,,GNB,L 14-25,,1,11,11.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
6,2011,2011-10-16,6,21.252,ATL,,CAR,W 31-17,,1,8,8.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
7,2011,2011-10-23,7,21.259,ATL,@,DET,W 23-16,,1,5,5.00,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,0.0,0,0
8,2011,2011-11-06,8,21.273,ATL,@,IND,W 31-7,,10,44,4.40,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0
9,2011,2011-11-13,9,21.280,ATL,,NOR,L 23-26,,7,30,4.29,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
10,2011,2011-11-20,10,21.287,ATL,,TEN,W 23-17,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2011,2011-11-27,11,21.294,ATL,,MIN,W 24-14,,3,19,6.33,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
12,2011,2011-12-04,12,21.301,ATL,@,HOU,L 10-17,,1,0,0.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
13,2011,2011-12-11,13,21.308,ATL,@,CAR,W 31-23,,1,4,4.00,0,2,2,39,19.50,1,100.0%,19.50,0,0,,0,1,6,0.0,0,0
14,2011,2011-12-15,14,21.312,ATL,,JAX,W 41-14,,8,10,1.25,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
15,2011,2011-12-26,15,21.323,ATL,@,NOR,L 16-45,,1,-1,-1.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,0,0
16,2011,2012-01-01,16,21.329,ATL,,TAM,W 45-24,,8,24,3.00,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6,0.0,0,1
17,2012,2012-09-09,1,22.216,ATL,@,KAN,W 40-24,,7,22,3.14,0,2,2,13,6.50,0,100.0%,6.50,2,104,52.00,0,0,0,0.0,0,0
18,2012,2012-09-17,2,22.224,ATL,,DEN,W 27-21,,3,3,1.00,0,1,0,0,,0,0.0%,0.00,1,23,23.00,0,0,0,0.0,0,0
19,2012,2012-09-23,3,22.230,ATL,@,SDG,W 27-3,,10,32,3.20,0,5,5,35,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0
20,2012,2012-09-30,4,22.237,ATL,,CAR,W 30-28,,6,18,3.00,0,4,4,40,10.00,0,100.0%,10.00,1,27,27.00,0,0,0,0.0,0,0
21,2012,2012-10-07,5,22.244,ATL,@,WAS,W 24-17,,3,4,1.33,0,2,1,8,8.00,0,50.0%,4.00,2,36,18.00,0,0,0,0.0,0,0
22,2012,2012-10-14,6,22.251,ATL,,OAK,W 23-20,,2,-2,-1.00,0,4,3,21,7.00,0,75.0%,5.25,1,29,29.00,0,0,0,0.0,0,0
23,2012,2012-10-28,7,22.265,ATL,@,PHI,W 30-17,,8,60,7.50,0,5,5,20,4.00,0,100.0%,4.00,2,30,15.00,0,0,0,0.0,0,0
