ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
21,1976,1976-10-24,7,23.307,OAK,,GNB,W 18-14,,,,,,,,,
22,1976,1976-10-31,8,23.314,OAK,,DEN,W 19-6,,,,,,,,,
23,1976,1976-11-07,9,23.321,OAK,@,CHI,W 28-27,,,,,,,,,
24,1976,1976-11-14,10,23.328,OAK,,KAN,W 21-10,,,,,,,,,
25,1976,1976-11-21,11,23.335,OAK,@,PHI,W 26-7,,,,,,,,,
26,1976,1976-11-28,12,23.342,OAK,,TAM,W 49-16,,,,,,,0,11,0
27,1976,1976-12-06,13,23.350,OAK,,CIN,W 35-20,,,,,,,,,
28,1976,1976-12-12,14,23.356,OAK,,SDG,W 24-0,0,0,,0,0,0,1,0,0
29,1977,1977-09-18,1,24.270,OAK,,SDG,W 24-0,,,,,,,,,
30,1977,1977-09-25,2,24.277,OAK,@,PIT,W 16-7,0,0,,0,0,0,1,6,0
31,1977,1977-10-03,3,24.285,OAK,@,KAN,W 37-28,,,,,,,,,
32,1977,1977-10-09,4,24.291,OAK,@,CLE,W 26-10,0,0,,0,0,0,1,29,0
33,1977,1977-10-16,5,24.298,OAK,,DEN,L 7-30,,,,,,,,,
34,1977,1977-10-23,6,24.305,OAK,@,NYJ,W 28-27,,,,,,,,,
35,1977,1977-10-30,7,24.312,OAK,@,DEN,W 24-14,,,,,,,,,
36,1978,1978-09-03,1,25.255,OAK,@,DEN,L 6-14,,,,,,,,,
37,1978,1978-09-10,2,25.262,OAK,@,SDG,W 21-20,,,,,,,,,
38,1978,1978-09-17,3,25.269,OAK,@,GNB,W 28-3,,,,,,,,,
39,1978,1978-09-24,4,25.276,OAK,,NWE,L 14-21,0,0,,0,0,0,1,16,0
40,1978,1978-10-01,5,25.283,OAK,@,CHI,W 25-19,,,,,,,,,
41,1978,1978-10-08,6,25.290,OAK,,HOU,W 21-17,,,,,,,,,
42,1978,1978-10-15,7,25.297,OAK,,KAN,W 28-6,0,0,,0,1,6,1,42,1
43,1978,1978-10-22,8,25.304,OAK,@,SEA,L 7-27,,,,,,,,,
44,1978,1978-10-29,9,25.311,OAK,,SDG,L 23-27,0,0,,0,0,0,1,34,0
45,1978,1978-11-05,10,25.318,OAK,@,KAN,W 20-10,,,,,,,,,
46,1978,1978-11-13,11,25.326,OAK,@,CIN,W 34-21,0,0,,0,0,0,1,6,0
47,1978,1978-11-19,12,25.332,OAK,,DET,W 29-17,0,0,,0,0,0,1,23,0
48,1978,1978-11-26,13,25.339,OAK,,SEA,L 16-17,,,,,,,,,
49,1978,1978-12-03,14,25.346,OAK,,DEN,L 6-21,,,,,,,,,
50,1978,1978-12-10,15,25.353,OAK,@,MIA,L 6-23,0,0,,0,0,0,1,0,0
51,1978,1978-12-17,16,25.360,OAK,,MIN,W 27-20,,,,,,,,,
52,1979,1979-09-02,1,26.254,OAK,@,RAM,W 24-17,0,0,,0,0,0,1,11,0
53,1979,1979-09-09,2,26.261,OAK,@,SDG,L 10-30,,,,,,,,,
54,1979,1979-09-16,3,26.268,OAK,@,SEA,L 10-27,,,,,,,,,
55,1979,1979-09-23,4,26.275,OAK,@,KAN,L 7-35,,,,,,,,,
56,1979,1979-09-30,5,26.282,OAK,,DEN,W 27-3,,,,,,,,,
57,1979,1979-10-08,6,26.290,OAK,,MIA,W 13-3,,,,,,,,,
58,1979,1979-10-14,7,26.296,OAK,,ATL,W 50-19,0,0,,0,0,0,1,27,0
59,1979,1979-10-21,8,26.303,OAK,@,NYJ,L 19-28,,,,,,,,,
60,1979,1979-10-25,9,26.307,OAK,,SDG,W 45-22,,,,,,,,,
61,1979,1979-11-04,10,26.317,OAK,,SFO,W 23-10,,,,,,,,,
62,1979,1979-11-11,11,26.324,OAK,@,HOU,L 17-31,,,,,,,,,
63,1979,1979-11-18,12,26.331,OAK,,KAN,L 21-24,,,,,,,,,
64,1979,1979-11-25,13,26.338,OAK,@,DEN,W 14-10,0,0,,0,0,0,1,30,0
65,1979,1979-12-03,14,26.346,OAK,@,NOR,W 42-35,,,,,,,,,
66,1979,1979-12-09,15,26.352,OAK,,CLE,W 19-14,0,0,,0,0,0,1,24,0
67,1979,1979-12-16,16,26.359,OAK,,SEA,L 24-29,,,,,,,,,
