ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
56,2007,2007-11-25,11,25.166,NOR,@,CAR,W 31-6,*,,,,,,,,,,,,
57,2007,2007-12-02,12,25.173,NOR,,TAM,L 23-27,,,,,,,,,,,,,
58,2007,2007-12-10,13,25.181,NOR,@,ATL,W 34-14,*,,,,,,,,,,,,
59,2007,2007-12-16,14,25.187,NOR,,ARI,W 31-24,*,,,,,,,,,,,,
60,2007,2007-12-23,15,25.194,NOR,,PHI,L 23-38,*,,,,,,,,,,,,
61,2007,2007-12-30,16,25.201,NOR,@,CHI,L 25-33,*,0,0,,0,0,0,0.0,,,1,2,0
62,2008,2008-09-07,1,26.087,NOR,,TAM,W 24-20,,,,,,,,,,,,,
63,2008,2008-09-14,2,26.094,NOR,@,WAS,L 24-29,,,,,,,,,,,,,
64,2008,2008-09-21,3,26.101,NOR,@,DEN,L 32-34,,0,0,,0,0,0,0.0,2,0,0,0,0
65,2008,2008-09-28,4,26.108,NOR,,SFO,W 31-17,,0,0,,0,0,0,0.0,2,0,0,0,0
66,2008,2008-10-06,5,26.116,NOR,,MIN,L 27-30,,,,,,,,,,,,,
67,2008,2008-10-12,6,26.122,NOR,,OAK,W 34-3,,0,0,,0,0,0,0.0,2,0,1,18,0
68,2008,2008-10-19,7,26.129,NOR,@,CAR,L 7-30,,0,0,,0,0,0,0.0,3,0,0,0,0
69,2008,2008-11-16,10,26.157,NOR,@,KAN,W 30-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
70,2008,2008-11-24,11,26.165,NOR,,GNB,W 51-29,*,0,0,,0,0,0,0.0,2,0,2,42,0
71,2008,2008-11-30,12,26.171,NOR,@,TAM,L 20-23,*,0,0,,0,0,0,0.0,0,0,0,0,0
72,2008,2008-12-07,13,26.178,NOR,,ATL,W 29-25,*,0,0,,0,0,0,0.0,1,1,1,23,0
73,2008,2008-12-11,14,26.182,NOR,@,CHI,L 24-27,,0,0,,0,0,0,0.0,1,1,0,0,0
74,2008,2008-12-21,15,26.192,NOR,@,DET,W 42-7,*,0,0,,0,0,0,0.0,1,0,1,0,0
75,2008,2008-12-28,16,26.199,NOR,,CAR,L 31-33,*,0,0,,0,0,0,0.0,3,0,0,0,0
