ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-19,2,22.286,MIA,,ARI,W 19-16,
2,1999,1999-10-10,4,22.307,MIA,@,IND,W 34-31,
3,1999,1999-12-19,14,23.012,MIA,,SDG,W 12-9,
4,1999,2000-01-02,16,23.026,MIA,@,WAS,L 10-21,
5,2000,2000-11-12,10,23.341,SDG,,MIA,L 7-17,
6,2000,2000-11-19,11,23.348,SDG,@,DEN,L 37-38,
7,2000,2000-11-26,12,23.355,SDG,,KAN,W 17-16,
8,2000,2000-12-03,13,23.362,SDG,,SFO,L 17-45,
9,2000,2000-12-10,14,24.003,SDG,@,BAL,L 3-24,
10,2000,2000-12-17,15,24.010,SDG,@,CAR,L 22-30,
11,2000,2000-12-24,16,24.017,SDG,,PIT,L 21-34,
