ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-17,1,23.255,MIA,@,LAC,W 19-17,,0.0,1,0
2,2017,2017-09-24,2,23.262,MIA,@,NYJ,L 6-20,,0.0,1,2
3,2017,2017-10-01,3,23.269,MIA,,NOR,L 0-20,,0.0,3,0
4,2017,2017-10-08,4,23.276,MIA,,TEN,W 16-10,,0.0,1,1
5,2017,2017-10-15,5,23.283,MIA,@,ATL,W 20-17,,0.0,0,0
6,2017,2017-10-26,7,23.294,MIA,@,BAL,L 0-40,,0.0,0,1
7,2017,2017-11-13,9,23.312,MIA,@,CAR,L 21-45,,0.0,0,3
8,2017,2017-11-19,10,23.318,MIA,,TAM,L 20-30,,0.0,0,0
9,2017,2017-11-26,11,23.325,MIA,@,NWE,L 17-35,,0.0,1,0
10,2017,2017-12-03,12,23.332,MIA,,DEN,W 35-9,,0.0,3,0
11,2017,2017-12-11,13,23.340,MIA,,NWE,W 27-20,,0.0,0,0
12,2017,2017-12-17,14,23.346,MIA,@,BUF,L 16-24,,0.0,1,0
13,2017,2017-12-24,15,23.353,MIA,@,KAN,L 13-29,,0.0,0,0
14,2018,2018-09-09,1,24.247,MIA,,TEN,W 27-20,,0.0,3,1
15,2018,2018-09-16,2,24.254,MIA,@,NYJ,W 20-12,,0.0,2,1
16,2018,2018-09-23,3,24.261,MIA,,OAK,W 28-20,,1.0,3,4
