ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,23.047,SEA,@,SDG,L 12-18,,,,,
2,1993,1993-09-12,2,23.054,SEA,,RAI,L 13-17,,,,,
3,1993,1993-09-19,3,23.061,SEA,@,NWE,W 17-14,,,,,
4,1993,1993-09-26,4,23.068,SEA,@,CIN,W 19-10,,,,,
5,1993,1993-10-03,5,23.075,SEA,,SDG,W 31-14,,,,,
6,1993,1993-10-17,6,23.089,SEA,@,DET,L 10-30,,,,,
7,1993,1993-10-24,7,23.096,SEA,,NWE,W 10-9,,,,,
8,1993,1993-10-31,8,23.103,SEA,@,DEN,L 17-28,,,,,
9,1993,1993-11-07,9,23.110,SEA,@,HOU,L 14-24,,,,,
10,1993,1993-12-05,12,23.138,SEA,,KAN,L 16-31,,,,,
11,1993,1993-12-12,13,23.145,SEA,@,RAI,L 23-27,,,,,
12,1993,1993-12-19,14,23.152,SEA,,PHO,L 27-30,,,,,
13,1993,1993-12-26,15,23.159,SEA,,PIT,W 16-6,,,,,
14,1993,1994-01-02,16,23.166,SEA,@,KAN,L 24-34,,,,,
15,1994,1994-09-04,1,24.046,SEA,@,WAS,W 28-7,,,,,
16,1994,1994-09-11,2,24.053,SEA,@,RAI,W 38-9,,,,,
17,1994,1994-09-18,3,24.060,SEA,,SDG,L 10-24,,,,,
18,1994,1994-09-25,4,24.067,SEA,,PIT,W 30-13,,,,,
19,1994,1994-10-02,5,24.074,SEA,@,IND,L 15-17,,,,,
20,1994,1994-10-09,6,24.081,SEA,,DEN,L 9-16,,,,,
21,1994,1994-10-23,7,24.095,SEA,@,KAN,L 23-38,,,,,
22,1994,1994-10-30,8,24.102,SEA,@,SDG,L 15-35,,,,,
23,1994,1994-11-13,10,24.116,SEA,@,DEN,L 10-17,,,,,
24,1994,1994-11-20,11,24.123,SEA,,TAM,W 22-21,,,,,
25,1994,1994-11-27,12,24.130,SEA,,KAN,W 10-9,,,,,
26,1994,1994-12-04,13,24.137,SEA,,IND,L 19-31,,,,,
27,1994,1994-12-11,14,24.144,SEA,@,HOU,W 16-14,,,,,
28,1994,1994-12-18,15,24.151,SEA,,RAI,L 16-17,,,,,
29,1994,1994-12-24,16,24.157,SEA,@,CLE,L 9-35,,,,,
30,1995,1995-09-03,1,25.045,SEA,,KAN,L 10-34,,,,,
31,1995,1995-10-01,4,25.073,SEA,,DEN,W 27-10,,,,,
32,1995,1995-10-08,5,25.080,SEA,@,OAK,L 14-34,,,,,
33,1995,1995-10-15,6,25.087,SEA,@,BUF,L 21-27,,,,,
34,1995,1995-10-22,7,25.094,SEA,,SDG,L 25-35,,,,,
35,1995,1995-10-29,8,25.101,SEA,@,ARI,L 14-20,,,,,
36,1995,1995-11-05,9,25.108,SEA,,NYG,W 30-28,,,,,
37,1995,1995-11-12,10,25.115,SEA,@,JAX,W 47-30,,,,,
38,1995,1995-11-19,11,25.122,SEA,@,WAS,W 27-20,,,,,
39,1995,1995-11-26,12,25.129,SEA,,NYJ,L 10-16,,,,,
40,1995,1995-12-03,13,25.136,SEA,,PHI,W 26-14,,,,,
41,1995,1995-12-10,14,25.143,SEA,@,DEN,W 31-27,,,,,
42,1995,1995-12-17,15,25.150,SEA,,OAK,W 44-10,,,,,
43,1995,1995-12-24,16,25.157,SEA,@,KAN,L 3-26,,,,,
44,1996,1996-09-01,1,26.043,SEA,@,SDG,L 7-29,,,,,
45,1996,1996-09-08,2,26.050,SEA,,DEN,L 20-30,,,,,
46,1996,1996-09-15,3,26.057,SEA,,KAN,L 17-35,,,,,
47,1996,1996-09-22,4,26.064,SEA,@,TAM,W 17-13,,,,,
48,1996,1996-09-29,5,26.071,SEA,,GNB,L 10-31,,,,,
49,1996,1996-10-06,6,26.078,SEA,@,MIA,W 22-15,,,,,
50,1996,1996-10-17,7,26.089,SEA,@,KAN,L 16-34,,,,,
51,1996,1996-10-27,8,26.099,SEA,,SDG,W 32-13,,,,,
52,1996,1996-11-03,9,26.106,SEA,,HOU,W 23-16,,,,,
53,1996,1996-11-10,10,26.113,SEA,,MIN,W 42-23,,,,,
54,1996,1996-11-17,11,26.120,SEA,@,DET,L 16-17,,,,,
55,1996,1996-11-24,12,26.127,SEA,,OAK,L 21-27,,1.0,0,0,0
56,1996,1996-12-01,13,26.134,SEA,@,DEN,L 7-34,,,,,
57,1996,1996-12-08,14,26.141,SEA,,BUF,W 26-18,,,,,
58,1996,1996-12-15,15,26.148,SEA,@,JAX,L 13-20,,,,,
59,1996,1996-12-22,16,26.155,SEA,@,OAK,W 28-21,,,,,
60,1997,1997-08-31,1,27.042,SEA,,NYJ,L 3-41,,,,,
61,1997,1997-09-07,2,27.049,SEA,,DEN,L 14-35,,,,,
62,1997,1997-09-14,3,27.056,SEA,@,IND,W 31-3,,,,,
63,1997,1997-09-21,4,27.063,SEA,,SDG,W 26-22,,,,,
64,1997,1997-09-28,5,27.070,SEA,@,KAN,L 17-20,,,,,
65,1997,1997-10-05,6,27.077,SEA,,TEN,W 16-13,,,,,
66,1997,1997-10-19,7,27.091,SEA,@,STL,W 17-9,,,,,
67,1997,1997-10-26,8,27.098,SEA,,OAK,W 45-34,,,,,
68,1997,1997-11-02,9,27.105,SEA,@,DEN,L 27-30,,,,,
69,1997,1997-11-09,10,27.112,SEA,@,SDG,W 37-31,,,,,
70,1997,1997-11-16,11,27.119,SEA,@,NOR,L 17-20,,,,,
71,1997,1997-11-23,12,27.126,SEA,,KAN,L 14-19,,1.0,0,0,0
72,1997,1997-11-30,13,27.133,SEA,,ATL,L 17-24,,,,,
73,1997,1997-12-07,14,27.140,NYJ,,IND,L 14-22,,,,,
74,1997,1997-12-14,15,27.147,SEA,@,OAK,W 22-21,,,,,
75,1997,1997-12-21,16,27.154,SEA,,SFO,W 38-9,,,,,
76,1998,1998-09-27,4,28.069,SEA,@,PIT,L 10-13,,,,,
77,1998,1998-10-04,5,28.076,SEA,@,KAN,L 6-17,,,,,
78,1998,1998-10-11,6,28.083,SEA,,DEN,L 16-21,,,,,
79,1998,1998-10-25,7,28.097,SEA,@,SDG,W 27-20,,,,,
80,1998,1998-11-01,8,28.104,SEA,,OAK,L 18-31,,,,,
81,1998,1998-11-08,9,28.111,SEA,,KAN,W 24-12,,,,,
82,1998,1998-11-15,10,28.118,SEA,@,OAK,L 17-20,,0.0,1,25,0
83,1998,1998-11-22,11,28.125,SEA,@,DAL,L 22-30,,,,,
84,1998,1998-12-27,16,28.160,SEA,@,DEN,L 21-28,,,,,
85,1999,1999-09-12,1,29.054,CAR,@,NOR,L 10-19,,,,,
86,1999,1999-09-19,2,29.061,CAR,,JAX,L 20-22,,,,,
87,1999,1999-09-26,3,29.068,CAR,,CIN,W 27-3,,,,,
88,1999,1999-10-03,4,29.075,CAR,@,WAS,L 36-38,,,,,
89,1999,1999-10-17,5,29.089,CAR,@,SFO,W 31-29,,0.5,0,0,0
90,1999,1999-10-24,6,29.096,CAR,,DET,L 9-24,,,,,
91,1999,1999-10-31,7,29.103,CAR,@,ATL,L 20-27,*,,,,
92,1999,1999-11-07,8,29.110,CAR,,PHI,W 33-7,*,,,,
93,1999,1999-11-14,9,29.117,CAR,@,STL,L 10-35,*,,,,
94,1999,1999-11-21,10,29.124,CAR,@,CLE,W 31-17,*,,,,
95,1999,1999-11-28,11,29.131,CAR,,ATL,W 34-28,*,,,,
96,1999,1999-12-05,12,29.138,CAR,,STL,L 21-34,*,,,,
97,1999,1999-12-12,13,29.145,CAR,@,GNB,W 33-31,*,,,,
98,1999,1999-12-18,14,29.151,CAR,,SFO,W 41-24,*,,,,
99,1999,1999-12-26,15,29.159,CAR,@,PIT,L 20-30,*,,,,
100,1999,2000-01-02,16,29.166,CAR,,NOR,W 45-13,*,0.0,1,1,0
101,2000,2000-09-03,1,30.045,CAR,@,WAS,L 17-20,*,,,,
102,2000,2000-09-10,2,30.052,CAR,@,SFO,W 38-22,*,,,,
103,2000,2000-09-17,3,30.059,CAR,,ATL,L 10-15,*,,,,
104,2000,2000-10-01,4,30.073,CAR,,DAL,L 13-16,,0.0,1,14,0
105,2000,2000-10-08,5,30.080,CAR,,SEA,W 26-3,,,,,
106,2000,2000-10-15,6,30.087,CAR,@,NOR,L 6-24,,,,,
107,2000,2000-10-22,7,30.094,CAR,,SFO,W 34-16,*,,,,
108,2000,2000-10-29,8,30.101,CAR,@,ATL,L 12-13,*,,,,
109,2000,2000-11-05,9,30.108,CAR,@,STL,W 27-24,,,,,
110,2000,2000-11-12,10,30.115,CAR,,NOR,L 10-20,*,,,,
111,2000,2000-11-19,11,30.122,CAR,@,MIN,L 17-31,,,,,
112,2000,2000-11-27,12,30.130,CAR,,GNB,W 31-14,*,,,,
113,2000,2000-12-03,13,30.136,CAR,,STL,W 16-3,,,,,
114,2000,2000-12-10,14,30.143,CAR,@,KAN,L 14-15,*,,,,
115,2000,2000-12-17,15,30.150,CAR,,SDG,W 30-22,*,,,,
116,2000,2000-12-24,16,30.157,CAR,@,OAK,L 9-52,*,,,,
117,2001,2001-09-09,1,31.051,CAR,@,MIN,W 24-13,,,,,
118,2001,2001-09-23,2,31.065,CAR,@,ATL,L 16-24,,,,,
119,2001,2001-09-30,3,31.072,CAR,,GNB,L 7-28,,,,,
120,2001,2001-10-07,4,31.079,CAR,@,SFO,L 14-24,*,,,,
121,2001,2001-10-14,5,31.086,CAR,,NOR,L 25-27,,,,,
122,2001,2001-10-21,6,31.093,CAR,@,WAS,L 14-17,*,,,,
123,2001,2001-10-28,7,31.100,CAR,,NYJ,L 12-13,*,,,,
124,2001,2001-11-25,11,31.128,CAR,,ATL,L 7-10,,,,,
125,2001,2001-12-02,12,31.135,CAR,@,NOR,L 23-27,,,,,
126,2001,2001-12-09,13,31.142,CAR,@,BUF,L 24-25,,,,,
127,2001,2001-12-23,14,31.156,CAR,,STL,L 32-38,,,,,
128,2001,2001-12-30,15,31.163,CAR,,ARI,L 7-30,,,,,
129,2001,2002-01-06,16,31.170,CAR,,NWE,L 6-38,,,,,
