ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.220,ATL,@,CHI,L 12-30,*,6,5,71,14.20,0,83.3%,11.83,0,0,,0,0,0,0.0,0,0
2,2011,2011-09-18,2,22.227,ATL,,PHI,W 35-31,*,8,2,29,14.50,0,25.0%,3.63,0,0,,0,0,0,0.0,0,0
3,2011,2011-09-25,3,22.234,ATL,@,TAM,L 13-16,*,7,6,115,19.17,0,85.7%,16.43,1,-9,-9.00,0,0,0,0.0,0,0
4,2011,2011-10-02,4,22.241,ATL,@,SEA,W 30-28,*,17,11,127,11.55,0,64.7%,7.47,0,0,,0,0,0,0.0,0,0
5,2011,2011-10-09,5,22.248,ATL,,GNB,L 14-25,*,4,1,16,16.00,0,25.0%,4.00,1,17,17.00,0,0,0,0.0,0,0
6,2011,2011-11-06,8,22.276,ATL,@,IND,W 31-7,*,4,3,131,43.67,2,75.0%,32.75,2,33,16.50,0,2,12,0.0,0,0
7,2011,2011-11-13,9,22.283,ATL,,NOR,L 23-26,*,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0,0.0,0,0
8,2011,2011-11-27,11,22.297,ATL,,MIN,W 24-14,*,0,,,,,0.0%,,,,,,,,,,
9,2011,2011-12-04,12,22.304,ATL,@,HOU,L 10-17,*,11,4,68,17.00,0,36.4%,6.18,0,0,,0,0,0,0.0,1,0
10,2011,2011-12-11,13,22.311,ATL,@,CAR,W 31-23,*,8,3,104,34.67,2,37.5%,13.00,0,0,,0,2,12,0.0,0,0
11,2011,2011-12-15,14,22.315,ATL,,JAX,W 41-14,*,6,5,85,17.00,1,83.3%,14.17,1,6,6.00,0,1,6,0.0,0,0
12,2011,2011-12-26,15,22.326,ATL,@,NOR,L 16-45,*,14,8,128,16.00,1,57.1%,9.14,0,0,,0,1,6,0.0,0,0
13,2011,2012-01-01,16,22.332,ATL,,TAM,W 45-24,*,5,4,76,19.00,2,80.0%,15.20,1,9,9.00,0,2,12,0.0,0,0
14,2012,2012-09-09,1,23.219,ATL,@,KAN,W 40-24,*,9,6,108,18.00,2,66.7%,12.00,0,0,,0,2,12,0.0,0,0
15,2012,2012-09-17,2,23.227,ATL,,DEN,W 27-21,,7,4,14,3.50,0,57.1%,2.00,1,1,1.00,0,0,0,0.0,0,0
16,2012,2012-09-23,3,23.233,ATL,@,SDG,W 27-3,*,7,5,67,13.40,1,71.4%,9.57,0,0,,0,1,6,0.0,0,0
17,2012,2012-09-30,4,23.240,ATL,,CAR,W 30-28,*,8,1,30,30.00,0,12.5%,3.75,0,0,,0,0,0,0.0,0,0
18,2012,2012-10-07,5,23.247,ATL,@,WAS,W 24-17,*,15,10,94,9.40,1,66.7%,6.27,1,1,1.00,0,1,6,0.0,0,0
19,2012,2012-10-14,6,23.254,ATL,,OAK,W 23-20,*,8,4,63,15.75,0,50.0%,7.88,0,0,,0,0,0,0.0,0,0
20,2012,2012-10-28,7,23.268,ATL,@,PHI,W 30-17,*,5,5,123,24.60,1,100.0%,24.60,1,9,9.00,0,1,6,0.0,0,0
21,2012,2012-11-04,8,23.275,ATL,,DAL,W 19-13,*,6,5,129,25.80,0,83.3%,21.50,1,8,8.00,0,0,0,0.0,0,0
22,2012,2012-11-11,9,23.282,ATL,@,NOR,L 27-31,*,5,4,75,18.75,0,80.0%,15.00,0,0,,0,0,0,0.0,0,0
23,2012,2012-11-18,10,23.289,ATL,,ARI,W 23-19,*,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,0.0,0,0
24,2012,2012-11-25,11,23.296,ATL,@,TAM,W 24-23,*,9,6,147,24.50,1,66.7%,16.33,0,0,,0,1,6,0.0,0,0
25,2012,2012-11-29,12,23.300,ATL,,NOR,W 23-13,*,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,0.0,0,0
