ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1993,1993-09-05,1,23.354,DEN,@,NYJ,W 26-20,1.0
2,1993,1993-09-12,2,23.361,DEN,,SDG,W 34-17,
3,1993,1993-09-20,3,24.004,DEN,@,KAN,L 7-15,
4,1993,1993-10-03,4,24.017,DEN,,IND,W 35-13,
5,1993,1993-10-10,5,24.024,DEN,@,GNB,L 27-30,
6,1993,1993-10-18,6,24.032,DEN,,RAI,L 20-23,
7,1993,1993-10-31,7,24.045,DEN,,SEA,W 28-17,
8,1993,1993-11-07,8,24.052,DEN,@,CLE,W 29-14,
9,1993,1993-11-14,9,24.059,DEN,,MIN,L 23-26,
10,1993,1993-11-21,10,24.066,DEN,,PIT,W 37-13,
11,1993,1993-11-28,11,24.073,DEN,@,SEA,W 17-9,
12,1993,1993-12-05,12,24.080,DEN,@,SDG,L 10-13,
13,1993,1993-12-12,13,24.087,DEN,,KAN,W 27-21,
14,1993,1993-12-26,15,24.101,DEN,,TAM,L 10-17,
15,1993,1994-01-02,16,24.108,DEN,@,RAI,L 30-33,
16,1994,1994-09-18,3,25.002,DEN,,RAI,L 16-48,
17,1994,1994-10-09,5,25.023,DEN,@,SEA,W 16-9,
18,1994,1994-10-17,6,25.031,DEN,,KAN,L 28-31,
19,1994,1994-10-23,7,25.037,DEN,@,SDG,W 20-15,
20,1994,1994-10-30,8,25.044,DEN,,CLE,W 26-14,
21,1994,1994-11-06,9,25.051,DEN,@,RAM,L 21-27,
22,1994,1994-11-13,10,25.058,DEN,,SEA,W 17-10,
23,1994,1994-11-20,11,25.065,DEN,,ATL,W 32-28,
24,1994,1994-11-27,12,25.072,DEN,,CIN,W 15-13,
25,1994,1994-12-04,13,25.079,DEN,@,KAN,W 20-17,
26,1994,1994-12-11,14,25.086,DEN,@,RAI,L 13-23,
27,1994,1994-12-17,15,25.092,DEN,@,SFO,L 19-42,
28,1994,1994-12-24,16,25.099,DEN,,NOR,L 28-30,
29,1995,1995-12-10,14,26.085,DEN,,SEA,L 27-31,
30,1995,1995-12-17,15,26.092,DEN,@,KAN,L 17-20,
