ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,22.272,DET,@,MIN,L 19-34,,0,0,,0,,,,,,
2,1987,1987-09-20,2,22.279,DET,@,RAI,L 7-27,,0,0,,0,,,,,,
3,1987,1987-10-25,6,22.314,DET,,GNB,L 33-34,,0,0,,0,0,0,1.0,0,0,0
4,1987,1987-11-01,7,22.321,DET,@,DEN,L 0-34,,0,0,,0,,,,,,
5,1987,1987-11-08,8,22.328,DET,,DAL,W 27-17,,0,0,,0,,,,,,
6,1987,1987-11-15,9,22.335,DET,@,WAS,L 13-20,,1,20,20.00,0,0,0,0.0,0,0,0
7,1987,1987-11-22,10,22.342,DET,@,CHI,L 10-30,,0,0,,0,,,,,,
8,1987,1987-11-26,11,22.346,DET,,KAN,L 20-27,,0,0,,0,,,,,,
9,1987,1987-12-06,12,22.356,DET,,RAM,L 16-37,,1,3,3.00,0,0,0,0.0,0,0,0
10,1987,1987-12-13,13,22.363,DET,@,TAM,W 20-10,,0,0,,0,,,,,,
11,1987,1987-12-20,14,23.005,DET,,MIN,L 14-17,,0,0,,0,,,,,,
12,1987,1987-12-27,15,23.012,DET,@,ATL,W 30-13,,0,0,,0,,,,,,
13,1988,1988-09-04,1,23.264,DET,,ATL,W 31-17,,,,,,,,,,,
14,1988,1988-09-11,2,23.271,DET,@,RAM,L 10-17,,,,,,,,,,,
15,1988,1988-09-18,3,23.278,DET,,NOR,L 14-22,,,,,,,,,,,
16,1988,1988-09-25,4,23.285,DET,,NYJ,L 10-17,,,,,,,,,,,
17,1988,1988-10-02,5,23.292,DET,@,SFO,L 13-20,,,,,,,,,,,
18,1988,1988-10-09,6,23.299,DET,,CHI,L 7-24,,,,,,,,,,,
19,1988,1988-10-16,7,23.306,DET,@,NYG,L 10-30,,,,,,,,,,,
20,1988,1988-10-23,8,23.313,DET,@,KAN,W 7-6,,,,,,,,,,,
21,1988,1988-10-30,9,23.320,DET,,NYG,L 10-13,,,,,,,,,,,
22,1988,1988-11-06,10,23.327,DET,@,MIN,L 17-44,,0,0,,0,0,0,1.0,0,0,0
23,1988,1988-11-13,11,23.334,DET,,TAM,L 20-23,,,,,,,,,,,
24,1988,1988-11-20,12,23.341,DET,@,GNB,W 19-9,,,,,,,,,,,
25,1988,1988-11-24,13,23.345,DET,,MIN,L 0-23,,,,,,,,,,,
26,1988,1988-12-04,14,23.355,DET,,GNB,W 30-14,,,,,,,,,,,
27,1988,1988-12-11,15,23.362,DET,@,CHI,L 12-13,,,,,,,,,,,
28,1988,1988-12-18,16,24.003,DET,@,TAM,L 10-21,,0,0,,0,0,0,1.0,0,0,0
29,1989,1989-09-10,1,24.269,DET,,PHO,L 13-16,,,,,,,,,,,
30,1989,1989-09-17,2,24.276,DET,@,NYG,L 14-24,,0,0,,0,0,0,0.5,0,0,0
31,1989,1989-09-24,3,24.283,DET,,CHI,L 27-47,,,,,,,,,,,
32,1989,1989-10-01,4,24.290,DET,,PIT,L 3-23,,,,,,,,,,,
33,1989,1989-10-08,5,24.297,DET,@,MIN,L 17-24,,0,0,,0,0,0,0.5,0,0,0
34,1989,1989-10-15,6,24.304,DET,@,TAM,W 17-16,,0,0,,0,0,0,1.0,0,0,0
35,1989,1989-10-22,7,24.311,DET,,MIN,L 7-20,,0,0,,0,0,0,2.0,0,0,0
36,1989,1989-10-29,8,24.318,DET,@,GNB,L 20-23,,,,,,,,,,,
37,1989,1989-11-05,9,24.325,DET,@,HOU,L 31-35,,,,,,,,,,,
38,1989,1989-11-12,10,24.332,DET,,GNB,W 31-22,,0,0,,0,0,0,2.0,0,0,0
39,1989,1989-11-19,11,24.339,DET,@,CIN,L 7-42,,,,,,,,,,,
40,1989,1989-11-23,12,24.343,DET,,CLE,W 13-10,,0,0,,0,0,0,1.0,0,0,0
41,1989,1989-12-03,13,24.353,DET,,NOR,W 21-14,,,,,,,,,,,
42,1989,1989-12-10,14,24.360,DET,@,CHI,W 27-17,,0,0,,0,0,0,2.0,0,0,0
43,1989,1989-12-17,15,25.002,DET,,TAM,W 33-7,,,,,,,,,,,
44,1989,1989-12-24,16,25.009,DET,@,ATL,W 31-24,,,,,,,,,,,
45,1990,1990-09-09,1,25.268,DET,,TAM,L 21-38,,,,,,,,,,,
46,1990,1990-09-16,2,25.275,DET,,ATL,W 21-14,,,,,,,,,,,
47,1990,1990-09-23,3,25.282,DET,@,TAM,L 20-23,,,,,,,,,,,
48,1990,1990-09-30,4,25.289,DET,,GNB,L 21-24,,,,,,,,,,,
49,1990,1990-10-07,5,25.296,DET,@,MIN,W 34-27,,,,,,,,,,,
50,1990,1990-10-14,6,25.303,DET,@,KAN,L 24-43,,,,,,,,,,,
51,1990,1990-10-28,7,25.317,DET,@,NOR,W 27-10,,0,0,,0,0,0,1.0,0,0,0
52,1990,1990-11-04,8,25.324,DET,,WAS,L 38-41,,,,,,,,,,,
53,1990,1990-11-11,9,25.331,DET,,MIN,L 7-17,,,,,,,,,,,
54,1990,1990-11-18,10,25.338,DET,@,NYG,L 0-20,,,,,,,,,,,
55,1990,1990-11-22,11,25.342,DET,,DEN,W 40-27,,0,0,,0,0,0,1.0,0,0,0
56,1990,1990-12-02,12,25.352,DET,@,CHI,L 17-23,,,,,,,,,,,
57,1990,1990-12-10,13,25.360,DET,,RAI,L 31-38,,,,,,,,,,,
58,1990,1990-12-16,14,26.001,DET,,CHI,W 38-21,,,,,,,,,,,
59,1990,1990-12-22,15,26.007,DET,@,GNB,W 24-17,,,,,,,,,,,
60,1991,1991-09-01,1,26.260,DET,@,WAS,L 0-45,,,,,,,,,,,
61,1991,1991-09-08,2,26.267,DET,,GNB,W 23-14,,,,,,,,,,,
62,1991,1991-09-22,4,26.281,DET,@,IND,W 33-24,,,,,,,,,,,
63,1991,1991-09-29,5,26.288,DET,,TAM,W 31-3,,,,,,,,,,,
64,1991,1991-10-06,6,26.295,DET,,MIN,W 24-20,,,,,,,,,,,
65,1991,1991-10-20,7,26.309,DET,@,SFO,L 3-35,,,,,,,,,,,
66,1991,1991-10-27,8,26.316,DET,,DAL,W 34-10,,,,,,,,,,,
67,1991,1991-11-03,9,26.323,DET,@,CHI,L 10-20,,0,0,,0,0,0,1.0,0,0,0
68,1991,1991-11-10,10,26.330,DET,@,TAM,L 21-30,,,,,,,,,,,
69,1991,1991-11-17,11,26.337,DET,,RAM,W 21-10,,,,,,,,,,,
70,1991,1991-11-24,12,26.344,DET,@,MIN,W 34-14,,0,0,,0,0,0,1.0,0,0,0
71,1991,1991-11-28,13,26.348,DET,,CHI,W 16-6,,,,,,,,,,,
72,1991,1991-12-08,14,26.358,DET,,NYJ,W 34-20,,,,,,,,,,,
73,1992,1992-09-06,1,27.266,DET,@,CHI,L 24-27,,,,,,,,,,,
74,1992,1992-09-13,2,27.273,DET,,MIN,W 31-17,,0,0,,0,0,0,1.0,0,0,0
75,1992,1992-09-20,3,27.280,DET,@,WAS,L 10-13,,,,,,,,,,,
76,1992,1992-09-27,4,27.287,DET,,TAM,L 23-27,,,,,,,,,,,
77,1992,1992-10-04,5,27.294,DET,,NOR,L 7-13,,,,,,,,,,,
78,1992,1992-10-15,6,27.305,DET,@,MIN,L 14-31,,,,,,,,,,,
79,1992,1992-10-25,7,27.315,DET,@,TAM,W 38-7,,0,0,,0,0,0,1.0,0,0,0
80,1992,1992-11-01,8,27.322,DET,,GNB,L 13-27,,0,0,,0,0,0,0.5,0,0,0
81,1992,1992-11-08,9,27.329,DET,,DAL,L 3-37,,,,,,,,,,,
82,1992,1992-11-15,10,27.336,DET,@,PIT,L 14-17,,,,,,,,,,,
83,1992,1992-11-22,11,27.343,DET,@,CIN,W 19-13,,,,,,,,,,,
84,1992,1992-11-26,12,27.347,DET,,HOU,L 21-24,,,,,,,,,,,
85,1993,1993-09-05,1,28.264,CLE,,CIN,W 27-14,,,,,,,,,,,
86,1993,1993-09-13,2,28.272,CLE,,SFO,W 23-13,,0,0,,0,0,0,1.0,0,0,0
87,1993,1993-09-19,3,28.278,CLE,@,RAI,W 19-16,,0,0,,0,0,0,1.0,0,0,0
88,1993,1993-09-26,4,28.285,CLE,@,IND,L 10-23,,,,,,,,,,,
89,1993,1993-10-10,5,28.299,CLE,,MIA,L 14-24,,,,,,,,,,,
90,1993,1993-10-17,6,28.306,CLE,@,CIN,W 28-17,,,,,,,,,,,
91,1993,1993-10-24,7,28.313,CLE,,PIT,W 28-23,,,,,,,,,,,
92,1993,1993-11-07,8,28.327,CLE,,DEN,L 14-29,,,,,,,,,,,
93,1993,1993-11-14,9,28.334,CLE,@,SEA,L 5-22,,,,,,,,,,,
94,1993,1993-11-21,10,28.341,CLE,,HOU,L 20-27,,,,,,,,,,,
95,1993,1993-11-28,11,28.348,CLE,@,ATL,L 14-17,,,,,,,,,,,
96,1993,1993-12-05,12,28.355,CLE,,NOR,W 17-13,,0,0,,0,0,0,1.0,0,0,0
97,1993,1993-12-12,13,28.362,CLE,@,HOU,L 17-19,,,,,,,,,,,
98,1993,1993-12-19,14,29.004,CLE,,NWE,L 17-20,,,,,,,,,,,
99,1993,1993-12-26,15,29.011,CLE,@,RAM,W 42-14,,,,,,,,,,,
100,1993,1994-01-02,16,29.018,CLE,@,PIT,L 9-16,,,,,,,,,,,
101,1994,1994-09-05,1,29.264,RAI,@,SFO,L 14-44,,0,0,,0,0,0,1.0,0,0,0
102,1994,1994-09-11,2,29.270,RAI,,SEA,L 9-38,,,,,,,,,,,
103,1994,1994-09-18,3,29.277,RAI,@,DEN,W 48-16,,,,,,,,,,,
104,1994,1994-09-25,4,29.284,RAI,,SDG,L 24-26,,0,0,,0,0,0,1.0,0,0,0
105,1994,1994-10-09,5,29.298,RAI,@,NWE,W 21-17,,,,,,,,,,,
106,1994,1994-10-16,6,29.305,RAI,@,MIA,L 17-20,,,,,,,,,,,
107,1994,1994-10-23,7,29.312,RAI,,ATL,W 30-17,,,,,,,,,,,
108,1994,1994-10-30,8,29.319,RAI,,HOU,W 17-14,,,,,,,,,,,
109,1994,1994-11-06,9,29.326,RAI,@,KAN,L 3-13,,,,,,,,,,,
110,1994,1994-11-13,10,29.333,RAI,@,RAM,W 20-17,,,,,,,,,,,
111,1994,1994-11-20,11,29.340,RAI,,NOR,W 24-19,,,,,,,,,,,
112,1994,1994-11-27,12,29.347,RAI,,PIT,L 3-21,,,,,,,,,,,
113,1994,1994-12-05,13,29.355,RAI,@,SDG,W 24-17,,,,,,,,,,,
114,1994,1994-12-11,14,29.361,RAI,,DEN,W 23-13,,0,0,,0,0,0,1.0,0,0,0
115,1994,1994-12-18,15,30.003,RAI,@,SEA,W 17-16,,,,,,,,,,,
116,1994,1994-12-24,16,30.009,RAI,,KAN,L 9-19,,,,,,,,,,,
117,1995,1995-09-03,1,30.262,OAK,,SDG,W 17-7,,,,,,,,,,,
118,1995,1995-09-10,2,30.269,OAK,@,WAS,W 20-8,,,,,,,,,,,
119,1995,1995-09-17,3,30.276,OAK,@,KAN,L 17-23,,,,,,,,,,,
