ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1951,1951-09-30,1,32.020,PHI,@,CRD,W 17-14,13,21,1.62,0,2,34,17.00,0
2,1951,1951-10-06,2,32.026,PHI,,SFO,W 21-14,4,-14,-3.50,0,2,23,11.50,0
3,1951,1951-10-14,3,32.034,PHI,@,GNB,L 24-37,7,-9,-1.29,0,2,26,13.00,0
4,1951,1951-10-21,4,32.041,PHI,@,NYG,L 24-26,6,8,1.33,0,0,0,,0
5,1951,1951-11-04,6,32.055,PHI,@,PIT,W 34-13,1,0,0.00,0,0,0,,0
6,1951,1951-11-18,8,32.069,NYG,,CLE,L 0-10,2,0,0.00,0,0,0,,0
7,1951,1951-12-02,10,32.083,NYG,,PIT,W 14-0,3,21,7.00,0,0,0,,0
8,1951,1951-12-09,11,32.090,NYG,@,PHI,W 23-7,5,10,2.00,0,0,0,,0
