ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.275,CIN,,OAK,W 31-21,,,
2,1970,1970-09-27,2,22.282,CIN,@,DET,L 3-38,,,
3,1970,1970-10-04,3,22.289,CIN,,HOU,L 13-20,,,
4,1970,1970-10-11,4,22.296,CIN,@,CLE,L 27-30,,,
5,1970,1970-10-18,5,22.303,CIN,,KAN,L 19-27,,,
6,1970,1970-10-25,6,22.310,CIN,@,WAS,L 0-20,,,
7,1970,1970-11-02,7,22.318,CIN,@,PIT,L 10-21,,,
8,1970,1970-11-08,8,22.324,CIN,@,BUF,W 43-14,,,
9,1970,1970-11-15,9,22.331,CIN,,CLE,W 14-10,,,
10,1970,1970-11-22,10,22.338,CIN,,PIT,W 34-7,,,
11,1970,1970-11-29,11,22.345,CIN,,NOR,W 26-6,,,
12,1971,1971-09-19,1,23.274,CIN,,PHI,W 37-14,,,
13,1971,1971-09-26,2,23.281,CIN,@,PIT,L 10-21,,,
14,1971,1971-10-03,3,23.288,CIN,@,GNB,L 17-20,,,
15,1971,1971-10-10,4,23.295,CIN,,MIA,L 13-23,,,
16,1971,1971-10-17,5,23.302,CIN,,CLE,L 24-27,,,
17,1971,1971-10-24,6,23.309,CIN,@,OAK,L 27-31,,,
18,1975,1975-10-05,3,27.290,CHI,@,MIN,L 3-28,,,
19,1975,1975-10-12,4,27.297,CHI,@,DET,L 7-27,,,
20,1975,1975-10-19,5,27.304,CHI,@,PIT,L 3-34,,,
21,1975,1975-10-27,6,27.312,CHI,,MIN,L 9-13,,,
22,1975,1975-11-02,7,27.318,CHI,,MIA,L 13-46,,,
23,1975,1975-11-09,8,27.325,CHI,,GNB,W 27-14,,,
24,1975,1975-11-16,9,27.332,CHI,@,SFO,L 3-31,,,
25,1975,1975-11-23,10,27.339,CHI,@,RAM,L 10-38,,,
26,1975,1975-11-30,11,27.346,CHI,@,GNB,L 7-28,,,
27,1975,1975-12-07,12,27.353,CHI,,DET,W 25-21,,,
28,1975,1975-12-14,13,27.360,CHI,,STL,L 20-34,,,
29,1975,1975-12-21,14,28.002,CHI,@,NOR,W 42-17,1,2,0
