ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-19,2,27.190,BOS,@,HOU,L 10-31,0,0,,0,1,18,18.00,0,0,0,,0,0,0,,0,0,0
2,1965,1965-09-24,3,27.195,BOS,,DEN,L 10-27,7,25,3.57,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
3,1965,1965-10-03,4,27.204,BOS,@,KAN,L 17-27,8,4,0.50,0,4,56,14.00,0,0,0,,0,0,0,,0,0,0
4,1965,1965-10-08,5,27.209,BOS,,OAK,L 10-24,8,21,2.63,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1965,1965-10-24,7,27.225,BOS,@,OAK,L 21-30,0,0,,0,0,0,,0,5,104,20.80,0,0,0,,0,0,0
6,1965,1965-11-14,10,27.246,BOS,,NYJ,L 20-30,1,-1,-1.00,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
7,1966,1966-10-08,5,28.209,BOS,@,BUF,W 20-10,0,0,,0,2,33,16.50,1,3,77,25.67,0,0,0,,0,1,6
8,1966,1966-10-23,6,28.224,BOS,,SDG,W 35-17,0,0,,0,0,0,,0,3,75,25.00,0,0,0,,0,0,0
9,1966,1966-10-30,7,28.231,BOS,,OAK,W 24-21,0,0,,0,0,0,,0,2,22,11.00,0,2,13,6.50,0,0,0
10,1966,1966-11-06,8,28.238,BOS,,DEN,L 10-17,0,0,,0,2,9,4.50,0,2,40,20.00,0,0,0,,0,0,0
11,1966,1966-11-13,9,28.245,BOS,,HOU,W 27-21,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
12,1966,1966-11-20,10,28.252,BOS,@,KAN,T 27-27,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
13,1966,1966-11-27,11,28.259,BOS,@,MIA,W 20-14,0,0,,0,0,0,,0,2,32,16.00,0,0,0,,0,0,0
14,1966,1966-12-04,12,28.266,BOS,,BUF,W 14-3,0,0,,0,1,20,20.00,0,0,0,,0,1,5,5.00,0,0,0
15,1966,1966-12-11,13,28.273,BOS,@,HOU,W 38-14,0,0,,0,1,15,15.00,0,2,49,24.50,0,1,1,1.00,0,0,0
16,1966,1966-12-17,14,28.279,BOS,@,NYJ,L 28-38,0,0,,0,0,0,,0,2,70,35.00,0,0,0,,0,0,0
17,1967,1967-09-03,1,29.174,BOS,@,DEN,L 21-26,0,0,,0,0,0,,0,2,43,21.50,0,3,36,12.00,0,0,0
18,1967,1967-09-09,2,29.180,BOS,@,SDG,L 14-28,4,18,4.50,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
19,1967,1967-09-17,3,29.188,BOS,@,OAK,L 7-35,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1967,1967-09-24,4,29.195,BOS,@,BUF,W 23-0,0,0,,0,0,0,,0,1,12,12.00,0,2,8,4.00,0,0,0
21,1967,1967-10-08,5,29.209,BOS,@,SDG,T 31-31,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
22,1967,1967-10-15,6,29.216,BOS,,MIA,W 41-10,0,0,,0,0,0,,0,0,0,,0,2,19,9.50,0,0,0
23,1967,1967-10-22,7,29.223,BOS,,OAK,L 14-48,0,0,,0,0,0,,0,2,29,14.50,0,1,18,18.00,0,0,0
24,1967,1967-10-29,8,29.230,BOS,@,NYJ,L 23-30,0,0,,0,0,0,,0,2,59,29.50,0,0,0,,0,0,0
25,1967,1967-11-05,9,29.237,BOS,,HOU,W 18-7,0,0,,0,0,0,,0,1,10,10.00,0,2,11,5.50,0,0,0
26,1967,1967-11-12,10,29.244,BOS,,KAN,L 10-33,0,0,,0,0,0,,0,4,88,22.00,0,3,24,8.00,0,0,0
27,1967,1967-11-19,11,29.251,BOS,,NYJ,L 24-29,0,0,,0,0,0,,0,1,18,18.00,0,1,9,9.00,0,0,0
28,1967,1967-11-26,12,29.258,BOS,@,HOU,L 6-27,0,0,,0,0,0,,0,1,23,23.00,0,1,4,4.00,0,0,0
29,1967,1967-12-17,14,29.279,BOS,@,MIA,L 32-41,1,0,0.00,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
