ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1994,1994-09-18,3,24.344,GNB,@,PHI,L 7-13,,2,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0,,0,0,0,,0,0,0
2,1994,1994-09-25,4,24.351,GNB,,TAM,W 30-3,,0,0,0,,0,0.0%,,0,0,,0,2,64,32.00,0,0,0,,0,0,0
3,1994,1994-10-02,5,24.358,GNB,@,NWE,L 16-17,,,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,,0,0,0
4,1994,1994-10-20,7,25.011,GNB,@,MIN,L 10-13,,,,,,,0.0%,,0,0,,0,0,0,,0,0,0,,0,,
5,1994,1994-10-31,8,25.022,GNB,@,CHI,W 33-6,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0
6,1994,1994-11-13,10,25.035,GNB,,NYJ,W 17-10,,0,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,1,0,0.00,0,0,0
7,1994,1994-12-04,13,25.056,GNB,@,DET,L 31-34,,,,,,,0.0%,,0,0,,0,0,0,,0,0,0,,0,,
8,1994,1994-12-11,14,25.063,GNB,,CHI,W 40-3,,,,,,,0.0%,,0,0,,0,0,0,,0,0,0,,0,,
9,1994,1994-12-18,15,25.070,GNB,,ATL,W 21-17,,1,,,,,0.0%,,0,0,,0,0,0,,0,0,0,,0,,
10,1994,1994-12-24,16,25.076,GNB,@,TAM,W 34-19,,,,,,,0.0%,,0,0,,0,0,0,,0,0,0,,0,,
11,1995,1995-09-03,1,25.329,GNB,,STL,L 14-17,,1,1,11,11.00,1,100.0%,11.00,0,0,,0,4,80,20.00,0,6,61,10.17,0,1,6
12,1995,1995-09-11,2,25.337,GNB,@,CHI,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,,0,0,0
13,1995,1995-10-08,5,25.364,GNB,@,DAL,L 24-34,,2,1,30,30.00,0,50.0%,15.00,0,0,,0,5,93,18.60,0,4,40,10.00,0,0,0
14,1995,1995-10-15,6,26.006,GNB,,DET,W 30-21,,4,2,47,23.50,0,50.0%,11.75,0,0,,0,3,65,21.67,0,5,75,15.00,0,0,0
15,1995,1995-10-22,7,26.013,GNB,,MIN,W 38-21,,6,3,29,9.67,1,50.0%,4.83,0,0,,0,3,70,23.33,0,3,22,7.33,0,1,6
16,1995,1995-10-29,8,26.020,GNB,@,DET,L 16-24,,2,0,0,,0,0.0%,0.00,0,0,,0,5,107,21.40,0,3,15,5.00,0,0,0
17,1996,1996-09-08,2,26.335,MIA,@,ARI,W 38-10,,4,2,51,25.50,0,50.0%,12.75,0,0,,0,2,43,21.50,0,0,0,,0,0,0
18,1996,1996-09-23,4,26.350,MIA,@,IND,L 6-10,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
19,1996,1996-10-06,5,26.363,MIA,,SEA,L 15-22,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
20,1996,1996-10-13,6,27.004,MIA,@,BUF,W 21-7,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
21,1996,1996-10-27,8,27.018,MIA,,DAL,L 10-29,,1,1,36,36.00,0,100.0%,36.00,0,0,,0,0,0,,0,0,0,,0,0,0
22,1996,1996-11-03,9,27.025,MIA,@,NWE,L 23-42,,6,3,50,16.67,0,50.0%,8.33,0,0,,0,2,38,19.00,0,0,0,,0,0,0
23,1997,1997-08-31,1,27.326,MIA,,IND,W 16-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,16,8.00,0,0,0
24,1997,1997-09-07,2,27.333,MIA,,TEN,W 16-13,,8,1,12,12.00,0,12.5%,1.50,0,0,,0,0,0,,0,3,65,21.67,0,0,0
25,1997,1997-09-14,3,27.340,MIA,@,GNB,L 18-23,,8,4,100,25.00,1,50.0%,12.50,1,2,2.00,0,0,0,,0,2,28,14.00,0,1,6
26,1997,1997-09-21,4,27.347,MIA,@,TAM,L 21-31,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
27,1997,1997-10-05,5,27.361,MIA,,KAN,W 17-14,,1,0,0,,0,0.0%,0.00,1,16,16.00,0,0,0,,0,2,13,6.50,0,0,0
28,1997,1997-10-12,6,28.003,MIA,@,NYJ,W 31-20,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,3,28,9.33,0,0,0
29,1997,1997-10-19,7,28.010,MIA,@,BAL,W 24-13,,2,1,10,10.00,0,50.0%,5.00,1,-6,-6.00,0,0,0,,0,2,23,11.50,0,0,0
30,1997,1997-10-27,8,28.018,MIA,,CHI,L 33-36,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
31,1997,1997-11-02,9,28.024,MIA,@,BUF,L 6-9,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,2,14,7.00,0,0,0
32,1997,1997-11-09,10,28.031,MIA,,NYJ,W 24-17,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,1,6,6.00,0,2,15,7.50,0,0,0
33,1997,1997-11-17,11,28.039,MIA,,BUF,W 30-13,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0
34,1997,1997-11-23,12,28.045,MIA,@,NWE,L 24-27,,12,5,78,15.60,0,41.7%,6.50,0,0,,0,0,0,,0,2,14,7.00,0,0,0
