ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,22.196,DEN,,RAM,L 10-17,,,,,,
2,1974,1974-09-22,2,22.203,DEN,,PIT,T 35-35,,,,,,
3,1974,1974-09-30,3,22.211,DEN,@,WAS,L 3-30,,,,,,
4,1974,1974-10-06,4,22.217,DEN,@,KAN,W 17-14,,,,,,
5,1974,1974-10-13,5,22.224,DEN,,NOR,W 33-17,,,,,,
6,1974,1974-10-20,6,22.231,DEN,,SDG,W 27-7,,,,,,
7,1974,1974-10-27,7,22.238,DEN,@,CLE,L 21-23,,,,,,
8,1974,1974-11-03,8,22.245,DEN,,OAK,L 17-28,,,,,,
9,1974,1974-11-10,9,22.252,DEN,@,BAL,W 17-6,,,,,,
10,1974,1974-11-18,10,22.260,DEN,,KAN,L 34-42,,,,,,
11,1974,1974-11-24,11,22.266,DEN,@,OAK,W 20-17,,,,,,
12,1974,1974-11-28,12,22.270,DEN,@,DET,W 31-27,,,,,,
13,1974,1974-12-08,13,22.280,DEN,,HOU,W 37-14,,,,,,
14,1974,1974-12-15,14,22.287,DEN,@,SDG,L 0-17,,,,,,
15,1975,1975-09-21,1,23.202,DEN,,KAN,W 37-33,,,,,,
16,1975,1975-09-29,2,23.210,DEN,,GNB,W 23-13,1,6,0.0,1,44,1
17,1975,1975-10-05,3,23.216,DEN,@,BUF,L 14-38,,,,,,
18,1975,1975-10-12,4,23.223,DEN,@,PIT,L 9-20,,,,,,
19,1975,1975-10-19,5,23.230,DEN,,CLE,W 16-15,,,,,,
20,1975,1975-10-26,6,23.237,DEN,@,KAN,L 13-26,,,,,,
21,1975,1975-11-02,7,23.244,DEN,,OAK,L 17-42,0,0,0.0,1,14,0
22,1975,1975-11-09,8,23.251,DEN,,CIN,L 16-17,,,,,,
23,1975,1975-11-16,9,23.258,DEN,@,SDG,W 27-17,,,,,,
24,1975,1975-11-23,10,23.265,DEN,@,ATL,L 21-35,,,,,,
25,1975,1975-11-30,11,23.272,DEN,,SDG,W 13-10,,,,,,
26,1975,1975-12-08,12,23.280,DEN,@,OAK,L 10-17,,,,,,
27,1975,1975-12-14,13,23.286,DEN,,PHI,W 25-10,0,0,0.0,1,19,0
28,1975,1975-12-20,14,23.292,DEN,@,MIA,L 13-14,,,,,,
29,1976,1976-09-12,1,24.193,DEN,@,CIN,L 7-17,,,,,,
30,1976,1976-09-19,2,24.200,DEN,,NYJ,W 46-3,,,,,,
31,1976,1976-09-26,3,24.207,DEN,,CLE,W 44-13,,,,,,
32,1976,1976-10-03,4,24.214,DEN,,SDG,W 26-0,0,0,0.0,1,3,0
33,1976,1976-10-10,5,24.221,DEN,@,HOU,L 3-17,,,,,,
34,1976,1976-10-17,6,24.228,DEN,,OAK,L 10-17,,,,,,
35,1976,1976-10-24,7,24.235,DEN,@,KAN,W 35-26,0,0,0.0,1,0,0
36,1976,1976-10-31,8,24.242,DEN,@,OAK,L 6-19,,,,,,
37,1976,1976-11-07,9,24.249,DEN,,TAM,W 48-13,1,6,0.0,1,31,1
38,1976,1976-11-14,10,24.256,DEN,@,SDG,W 17-0,,,,,,
39,1976,1976-11-21,11,24.263,DEN,,NYG,W 14-13,,,,0,10,0
40,1976,1976-11-28,12,24.270,DEN,@,NWE,L 14-38,,,,,,
41,1976,1976-12-05,13,24.277,DEN,,KAN,W 17-16,,,,,,
42,1976,1976-12-12,14,24.284,DEN,@,CHI,W 28-14,,,,,,
43,1977,1977-09-18,1,25.199,DEN,,STL,W 7-0,,,,,,
44,1977,1977-09-25,2,25.206,DEN,,BUF,W 26-6,,,,,,
