ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-10-25,6,23.032,CIN,@,WAS,L 0-20,,,,,
2,1970,1970-11-02,7,23.040,CIN,@,PIT,L 10-21,,,,,
3,1970,1970-11-08,8,23.046,CIN,@,BUF,W 43-14,,,,,
4,1970,1970-12-20,14,23.088,CIN,,BOS,W 45-7,,,,,
5,1971,1971-09-19,1,23.361,CIN,,PHI,W 37-14,,,,,
6,1971,1971-09-26,2,24.003,CIN,@,PIT,L 10-21,,,,,
7,1971,1971-10-03,3,24.010,CIN,@,GNB,L 17-20,,,,,
8,1971,1971-10-10,4,24.017,CIN,,MIA,L 13-23,,,,,
9,1971,1971-10-31,7,24.038,CIN,@,HOU,L 6-10,,,,,
10,1971,1971-11-07,8,24.045,CIN,,ATL,L 6-9,,,,,
11,1971,1971-11-14,9,24.052,CIN,@,DEN,W 24-10,,,,,
12,1971,1971-11-21,10,24.059,CIN,,HOU,W 28-13,,,,,
13,1971,1971-11-28,11,24.066,CIN,,SDG,W 31-0,,,,,
14,1971,1971-12-05,12,24.073,CIN,@,CLE,L 27-31,,,,,
15,1971,1971-12-12,13,24.080,CIN,,PIT,L 13-21,,,,,
16,1971,1971-12-19,14,24.087,CIN,@,NYJ,L 21-35,,,,,
17,1972,1972-10-08,4,25.015,CLE,,KAN,L 7-31,,,,,
18,1972,1972-10-15,5,25.022,CLE,,CHI,L 0-17,,,,,
19,1972,1972-10-22,6,25.029,CLE,@,HOU,W 23-17,,,,,
20,1972,1972-10-29,7,25.036,CLE,@,DEN,W 27-20,,,,,
21,1972,1972-11-05,8,25.043,CLE,,HOU,W 20-0,,,,,
22,1972,1972-11-13,9,25.051,CLE,@,SDG,W 21-17,,,,,
23,1972,1972-11-19,10,25.057,CLE,,PIT,W 26-24,,,,,
24,1972,1972-11-26,11,25.064,CLE,,BUF,W 27-10,1,6,1,36,1
25,1972,1972-12-03,12,25.071,CLE,@,PIT,L 0-30,,,,,
26,1972,1972-12-17,14,25.085,CLE,@,NYJ,W 26-10,,,,,
27,1973,1973-09-16,1,25.358,CLE,,BAL,W 24-14,,,,,
28,1973,1973-09-23,2,26.000,CLE,@,PIT,L 6-33,,,,,
29,1973,1973-09-30,3,26.007,CLE,,NYG,W 12-10,,,,,
30,1973,1973-10-07,4,26.014,CLE,,CIN,W 17-10,,,,,
31,1973,1973-10-15,5,26.022,CLE,,MIA,L 9-17,,,,,
32,1973,1973-10-21,6,26.028,CLE,,HOU,W 42-13,,,,,
33,1973,1973-10-28,7,26.035,CLE,,SDG,T 16-16,,,,,
34,1973,1973-11-04,8,26.042,CLE,@,MIN,L 3-26,,,,,
35,1973,1973-11-11,9,26.049,CLE,@,HOU,W 23-13,,,,,
36,1973,1973-11-18,10,26.056,CLE,@,OAK,W 7-3,,,,,
37,1973,1973-11-25,11,26.063,CLE,,PIT,W 21-16,,,,,
38,1973,1973-12-02,12,26.070,CLE,@,KAN,T 20-20,,,,,
39,1973,1973-12-09,13,26.077,CLE,@,CIN,L 17-34,,,,,
40,1973,1973-12-16,14,26.084,CLE,@,RAM,L 17-30,,,,,
41,1974,1974-09-15,1,26.357,CLE,@,CIN,L 7-33,,,,,
42,1974,1974-09-22,2,26.364,CLE,,HOU,W 20-7,,,,,
43,1974,1974-09-29,3,27.006,CLE,@,STL,L 7-29,,,,,
44,1974,1974-10-06,4,27.013,CLE,,OAK,L 24-40,,,,,
45,1974,1974-10-13,5,27.020,CLE,,CIN,L 24-34,,,,,
46,1974,1974-10-20,6,27.027,CLE,@,PIT,L 16-20,,,,,
47,1974,1974-10-27,7,27.034,CLE,,DEN,W 23-21,,,,,
48,1974,1974-11-03,8,27.041,CLE,@,SDG,L 35-36,,,,,
49,1974,1974-11-10,9,27.048,CLE,@,NWE,W 21-14,,,,,
50,1974,1974-11-17,10,27.055,CLE,,PIT,L 16-26,,,,,
51,1974,1974-12-01,12,27.069,CLE,,SFO,W 7-0,,,,,
52,1974,1974-12-07,13,27.075,CLE,@,DAL,L 17-41,,,,,
