ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,1993,1993-09-05,1,23.197,DEN,@,NYJ,W 26-20,,,,,,,0.0%,,,,,,,,,,
2,1993,1993-09-12,2,23.204,DEN,,SDG,W 34-17,,,,,,,0.0%,,,,,,,,,,
3,1993,1993-09-20,3,23.212,DEN,@,KAN,L 7-15,,,,,,,0.0%,,,,,,,,,,
4,1993,1993-10-03,4,23.225,DEN,,IND,W 35-13,,,,,,,0.0%,,,,,,,,,,
5,1993,1993-10-10,5,23.232,DEN,@,GNB,L 27-30,,,,,,,0.0%,,,,,,,,,,
6,1993,1993-10-18,6,23.240,DEN,,RAI,L 20-23,,,,,,,0.0%,,,,,,,,,,
7,1993,1993-10-31,7,23.253,DEN,,SEA,W 28-17,,,,,,,0.0%,,,,,,,,,,
8,1993,1993-11-07,8,23.260,DEN,@,CLE,W 29-14,,,0,0,,0,0.0%,,0,0,,0,0,0,1.0,,
9,1993,1993-11-14,9,23.267,DEN,,MIN,L 23-26,,,,,,,0.0%,,,,,,,,,,
10,1993,1993-11-21,10,23.274,DEN,,PIT,W 37-13,,,,,,,0.0%,,,,,,,,,,
11,1993,1993-11-28,11,23.281,DEN,@,SEA,W 17-9,,,0,0,,0,0.0%,,0,0,,0,0,0,1.0,,
12,1993,1993-12-05,12,23.288,DEN,@,SDG,L 10-13,,,,,,,0.0%,,,,,,,,,,
13,1993,1993-12-12,13,23.295,DEN,,KAN,W 27-21,,,,,,,0.0%,,,,,,,,,,
14,1993,1993-12-18,14,23.301,DEN,@,CHI,W 13-3,,,,,,,0.0%,,,,,,,,,,
15,1993,1993-12-26,15,23.309,DEN,,TAM,L 10-17,,,,,,,0.0%,,,,,,,,,,
16,1993,1994-01-02,16,23.316,DEN,@,RAI,L 30-33,,,0,0,,0,0.0%,,0,0,,0,0,0,1.5,,
17,1994,1994-09-04,1,24.196,DEN,,SDG,L 34-37,,,,,,,0.0%,,,,,,,,,,
18,1994,1994-09-11,2,24.203,DEN,@,NYJ,L 22-25,,,,,,,0.0%,,,,,,,,,,
19,1994,1994-09-18,3,24.210,DEN,,RAI,L 16-48,,,,,,,0.0%,,,,,,,,,,
20,1994,1994-09-26,4,24.218,DEN,@,BUF,L 20-27,,,,,,,0.0%,,,,,,,,,,
21,1994,1994-10-09,5,24.231,DEN,@,SEA,W 16-9,,,,,,,0.0%,,,,,,,,,,
22,1994,1994-10-17,6,24.239,DEN,,KAN,L 28-31,,,,,,,0.0%,,,,,,,,,,
23,1994,1994-10-23,7,24.245,DEN,@,SDG,W 20-15,,,,,,,0.0%,,,,,,,,,,
24,1994,1994-10-30,8,24.252,DEN,,CLE,W 26-14,,,,,,,0.0%,,,,,,,,,,
25,1994,1994-11-06,9,24.259,DEN,@,RAM,L 21-27,,,,,,,0.0%,,,,,,,,,,
26,1994,1994-11-13,10,24.266,DEN,,SEA,W 17-10,,,,,,,0.0%,,,,,,,,,,
27,1994,1994-11-20,11,24.273,DEN,,ATL,W 32-28,,,,,,,0.0%,,,,,,,,,,
28,1994,1994-11-27,12,24.280,DEN,,CIN,W 15-13,,,,,,,0.0%,,,,,,,,,,
29,1994,1994-12-04,13,24.287,DEN,@,KAN,W 20-17,,,,,,,0.0%,,,,,,,,,,
30,1994,1994-12-11,14,24.294,DEN,@,RAI,L 13-23,,,,,,,0.0%,,,,,,,,,,
31,1994,1994-12-17,15,24.300,DEN,@,SFO,L 19-42,,,,,,,0.0%,,,,,,,,,,
32,1994,1994-12-24,16,24.307,DEN,,NOR,L 28-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,1.0,,
33,1995,1995-09-03,1,25.195,DEN,,BUF,W 22-7,,,,,,,0.0%,,0,0,,0,,,,,
34,1995,1995-09-10,2,25.202,DEN,@,DAL,L 21-31,,0,,,,,0.0%,,0,0,,0,,,,,
35,1995,1995-09-17,3,25.209,DEN,,WAS,W 38-31,,,,,,,0.0%,,0,0,,0,,,,,
36,1995,1995-09-24,4,25.216,DEN,@,SDG,L 6-17,,,0,0,,0,0.0%,,0,0,,0,0,0,1.0,,
37,1995,1995-10-01,5,25.223,DEN,@,SEA,L 10-27,,0,,,,,0.0%,,0,0,,0,,,,,
38,1995,1995-10-08,6,25.230,DEN,@,NWE,W 37-3,,0,,,,,0.0%,,0,0,,0,,,,,
39,1995,1995-10-16,7,25.238,DEN,,OAK,W 27-0,,,,,,,0.0%,,0,0,,0,,,,,
40,1995,1995-10-22,8,25.244,DEN,,KAN,L 7-21,,,,,,,0.0%,,0,0,,0,,,,,
41,1995,1995-11-05,9,25.258,DEN,,ARI,W 38-6,,,,,,,0.0%,,0,0,,0,,,,,
42,1995,1995-11-12,10,25.265,DEN,@,PHI,L 13-31,,0,,,,,0.0%,,0,0,,0,,,,,
43,1995,1995-11-19,11,25.272,DEN,,SDG,W 30-27,,,,,,,0.0%,,0,0,,0,,,,,
44,1995,1995-11-26,12,25.279,DEN,@,HOU,L 33-42,,,,,,,0.0%,,0,0,,0,,,,,
45,1995,1995-12-03,13,25.286,DEN,,JAX,W 31-23,,0,0,0,,0,0.0%,,1,14,14.00,0,0,0,0.0,,
46,1995,1995-12-10,14,25.293,DEN,,SEA,L 27-31,,,,,,,0.0%,,0,0,,0,,,,,
47,1995,1995-12-17,15,25.300,DEN,@,KAN,L 17-20,,0,,,,,0.0%,,0,0,,0,,,,,
48,1995,1995-12-24,16,25.307,DEN,@,OAK,W 31-28,,0,,,,,0.0%,,0,0,,0,,,,,
49,1996,1996-09-01,1,26.194,DEN,,NYJ,W 31-6,,,,,,,0.0%,,,,,,,,,,
50,1996,1996-09-08,2,26.201,DEN,@,SEA,W 30-20,,,,,,,0.0%,,,,,,,,,,
