ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1965,1965-10-10,5,23.307,BUF,,SDG,L 3-34,2,15,7.50,0,0,0,,0,0,0,,0,0,0
2,1965,1965-10-17,6,23.314,BUF,@,KAN,W 23-7,2,33,16.50,0,0,0,,0,0,0,,0,0,0
3,1965,1965-10-24,7,23.321,BUF,,DEN,W 31-13,2,64,32.00,0,0,0,,0,0,0,,0,0,0
4,1965,1965-10-31,8,23.328,BUF,,HOU,L 17-19,3,46,15.33,0,0,0,,0,0,0,,0,0,0
5,1965,1965-11-07,9,23.335,BUF,@,BOS,W 23-7,2,46,23.00,0,0,0,,0,0,0,,0,0,0
6,1965,1965-11-14,10,23.342,BUF,@,OAK,W 17-14,1,20,20.00,0,0,0,,0,0,0,,0,0,0
7,1965,1965-11-25,11,23.353,BUF,@,SDG,T 20-20,3,80,26.67,0,0,0,,0,0,0,,0,0,0
8,1965,1965-12-12,13,24.005,BUF,,KAN,W 34-25,3,44,14.67,0,0,0,,0,0,0,,0,0,0
9,1965,1965-12-19,14,24.012,BUF,@,NYJ,L 12-14,3,53,17.67,0,0,0,,0,0,0,,0,0,0
10,1966,1966-09-04,1,24.271,BUF,@,SDG,L 7-27,2,44,22.00,0,0,0,,0,0,0,,0,0,0
11,1966,1966-09-11,2,24.278,BUF,,KAN,L 20-42,2,21,10.50,0,0,0,,0,0,0,,0,0,0
12,1966,1966-09-18,3,24.285,BUF,,MIA,W 58-24,3,36,12.00,0,0,0,,0,0,0,,0,0,0
13,1966,1966-09-25,4,24.292,BUF,,HOU,W 27-20,2,75,37.50,0,0,0,,0,0,0,,0,0,0
14,1966,1966-10-02,5,24.299,BUF,@,KAN,W 29-14,2,17,8.50,0,0,1,,0,0,0,,0,0,0
15,1966,1966-10-16,7,24.313,BUF,,SDG,T 17-17,2,42,21.00,0,0,0,,0,0,0,,0,0,0
16,1966,1966-10-30,8,24.327,BUF,@,NYJ,W 33-23,2,7,3.50,0,0,0,,0,0,0,,0,0,0
17,1966,1966-11-06,9,24.334,BUF,@,MIA,W 29-0,4,84,21.00,1,0,0,,0,0,0,,0,1,6
18,1966,1966-11-13,10,24.341,BUF,,NYJ,W 14-3,4,35,8.75,0,0,0,,0,0,0,,0,0,0
19,1966,1966-11-20,11,24.348,BUF,@,HOU,W 42-20,2,13,6.50,2,0,0,,0,0,0,,0,2,12
20,1966,1966-11-24,12,24.352,BUF,@,OAK,W 31-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0
21,1966,1966-12-04,13,24.362,BUF,@,BOS,L 3-14,1,17,17.00,0,0,0,,0,0,0,,0,0,0
22,1967,1967-09-10,1,25.277,BUF,,NYJ,W 20-17,3,37,12.33,0,0,0,,0,0,0,,0,0,0
23,1967,1967-09-17,2,25.284,BUF,,HOU,L 3-20,5,68,13.60,0,0,0,,0,0,0,,0,0,0
24,1967,1967-09-24,3,25.291,BUF,,BOS,L 0-23,2,25,12.50,0,0,0,,0,0,0,,0,0,0
25,1967,1967-10-15,6,25.312,BUF,,OAK,L 20-24,2,67,33.50,1,0,0,,0,0,0,,0,1,6
26,1967,1967-10-29,7,25.326,BUF,@,HOU,L 3-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0
27,1967,1967-11-05,8,25.333,BUF,,MIA,W 35-13,2,38,19.00,0,0,0,,0,0,0,,0,0,0
28,1967,1967-11-12,9,25.340,BUF,@,NYJ,L 10-20,1,30,30.00,0,0,0,,0,0,0,,0,0,0
29,1967,1967-11-19,10,25.347,BUF,,DEN,L 20-21,7,138,19.71,0,0,0,,0,0,0,,0,0,0
30,1967,1967-11-26,11,25.354,BUF,@,MIA,L 14-17,6,92,15.33,0,0,0,,0,0,0,,0,0,0
31,1967,1967-12-03,12,25.361,BUF,@,KAN,L 13-23,3,46,15.33,0,0,0,,0,0,0,,0,0,0
32,1967,1967-12-09,13,26.002,BUF,@,BOS,W 44-16,1,17,17.00,0,0,0,,0,0,0,,0,0,0
33,1967,1967-12-24,14,26.017,BUF,@,OAK,L 21-28,6,163,27.17,1,0,0,,0,0,0,,0,1,6
34,1968,1968-09-08,1,26.276,BUF,,BOS,L 7-16,2,32,16.00,0,1,6,6.00,1,0,0,,0,1,6
35,1968,1968-09-15,2,26.283,BUF,,OAK,L 6-48,0,0,,0,1,5,5.00,0,0,0,,0,0,0
36,1968,1968-09-29,4,26.297,BUF,,NYJ,W 37-35,0,0,,0,0,0,,0,1,0,0.00,0,0,0
37,1968,1968-10-12,6,26.310,BUF,@,MIA,T 14-14,6,63,10.50,0,0,0,,0,0,0,,0,0,0
38,1968,1968-10-20,7,26.318,BUF,@,BOS,L 6-23,1,9,9.00,0,0,0,,0,0,0,,0,0,0
39,1968,1968-11-03,9,26.332,BUF,@,NYJ,L 21-25,2,25,12.50,1,0,0,,0,0,0,,0,1,6
