ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1972,1972-09-17,1,21.338,NYJ,@,BUF,W 41-24
2,1972,1972-09-24,2,21.345,NYJ,@,BAL,W 44-34
3,1972,1972-10-01,3,21.352,NYJ,@,HOU,L 20-26
4,1972,1972-10-08,4,21.359,NYJ,,MIA,L 17-27
5,1972,1972-10-15,5,22.000,NYJ,@,NWE,W 41-13
6,1972,1972-10-22,6,22.007,NYJ,,BAL,W 24-20
7,1972,1972-10-29,7,22.014,NYJ,,NWE,W 34-10
8,1972,1972-11-05,8,22.021,NYJ,,WAS,L 17-35
9,1972,1972-11-12,9,22.028,NYJ,,BUF,W 41-3
10,1972,1972-11-19,10,22.035,NYJ,@,MIA,L 24-28
11,1972,1972-11-23,11,22.039,NYJ,@,DET,L 20-37
12,1972,1972-12-03,12,22.049,NYJ,,NOR,W 18-17
13,1972,1972-12-11,13,22.057,NYJ,@,OAK,L 16-24
14,1973,1973-09-17,1,22.337,NYJ,@,GNB,L 7-23
15,1973,1973-09-23,2,22.343,NYJ,@,BAL,W 34-10
16,1973,1973-09-30,3,22.350,NYJ,@,BUF,L 7-9
17,1973,1973-10-07,4,22.357,NYJ,@,MIA,L 3-31
18,1973,1973-10-28,7,23.013,NYJ,,DEN,L 28-40
19,1973,1973-11-04,8,23.020,NYJ,,MIA,L 14-24
20,1973,1973-11-11,9,23.027,NYJ,,NWE,W 33-13
21,1974,1974-09-15,1,23.335,NYJ,@,KAN,L 16-24
22,1974,1974-09-22,2,23.342,NYJ,@,CHI,W 23-21
23,1974,1974-09-29,3,23.349,NYJ,@,BUF,L 12-16
24,1974,1974-10-07,4,23.357,NYJ,@,MIA,L 17-21
25,1974,1974-10-13,5,23.363,NYJ,,NWE,L 0-24
26,1974,1974-10-27,7,24.012,NYJ,,RAM,L 13-20
27,1974,1974-11-03,8,24.019,NYJ,,HOU,L 22-27
28,1974,1974-11-10,9,24.026,NYJ,@,NYG,W 26-20
29,1974,1974-11-17,10,24.033,NYJ,@,NWE,W 21-16
30,1974,1974-11-24,11,24.040,NYJ,,MIA,W 17-14
31,1974,1974-12-01,12,24.047,NYJ,,SDG,W 27-14
32,1974,1974-12-08,13,24.054,NYJ,,BUF,W 20-10
33,1974,1974-12-15,14,24.061,NYJ,@,BAL,W 45-38
34,1975,1975-09-21,1,24.341,NYJ,@,BUF,L 14-42
35,1975,1975-09-28,2,24.348,NYJ,@,KAN,W 30-24
36,1975,1975-10-05,3,24.355,NYJ,,NWE,W 36-7
37,1975,1975-10-12,4,24.362,NYJ,@,MIN,L 21-29
38,1975,1975-10-19,5,25.004,NYJ,,MIA,L 0-43
39,1975,1975-10-26,6,25.011,NYJ,,BAL,L 28-45
40,1975,1975-11-02,7,25.018,NYJ,,BUF,L 23-24
41,1975,1975-11-09,8,25.025,NYJ,@,MIA,L 7-27
42,1975,1975-11-16,9,25.032,NYJ,@,BAL,L 19-52
43,1975,1975-11-23,10,25.039,NYJ,,STL,L 6-37
44,1975,1975-12-07,12,25.053,NYJ,@,NWE,W 30-28
45,1975,1975-12-15,13,25.061,NYJ,@,SDG,L 16-24
46,1975,1975-12-21,14,25.067,NYJ,,DAL,L 21-31
47,1976,1976-09-12,1,25.333,NYJ,@,CLE,L 17-38
48,1976,1976-09-19,2,25.340,NYJ,@,DEN,L 3-46
49,1976,1976-09-26,3,25.347,NYJ,@,MIA,L 0-16
