ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1966,1966-11-06,9,24.041,STL,@,NYG,W 20-17,1,7,7.00,0,0,0,,0
2,1967,1967-12-03,12,25.068,STL,,NOR,W 31-20,0,0,,0,1,0,0.00,0
