ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.080,KAN,@,PIT,W 37-27,,,,,,,,,,
2,1984,1984-09-09,2,22.087,KAN,@,CIN,W 27-22,,,,,,,,,,
3,1984,1984-09-16,3,22.094,KAN,,RAI,L 20-22,,,,,,,,,,
4,1984,1984-09-23,4,22.101,KAN,@,DEN,L 0-21,0,0,,0,0,0,0.0,1,35,0
5,1984,1984-09-30,5,22.108,KAN,,CLE,W 10-6,,,,,,,,,,
6,1984,1984-10-07,6,22.115,KAN,,NYJ,L 16-17,,,,,,,,,,
7,1984,1984-10-14,7,22.122,KAN,,SDG,W 31-13,,,,,,,,,,
8,1984,1984-10-21,8,22.129,KAN,@,NYJ,L 7-28,,,,,,,,,,
9,1984,1984-10-28,9,22.136,KAN,,TAM,W 24-20,,,,,,,,,,
10,1984,1984-11-04,10,22.143,KAN,@,SEA,L 0-45,,,,,,,,,,
11,1984,1984-11-11,11,22.150,KAN,,HOU,L 16-17,,,,,,,,,,
12,1984,1984-11-18,12,22.157,KAN,@,RAI,L 7-17,,,,,,,,,,
13,1984,1984-11-25,13,22.164,KAN,@,NYG,L 27-28,,,,,,,,,,
14,1984,1984-12-02,14,22.171,KAN,,DEN,W 16-13,,,,,,,,,,
15,1984,1984-12-09,15,22.178,KAN,,SEA,W 34-7,0,0,,0,1,6,0.0,1,19,1
16,1984,1984-12-16,16,22.185,KAN,@,SDG,W 42-21,,,,,,,,,,
17,1985,1985-09-08,1,23.086,KAN,@,NOR,W 47-27,,,,,,,,,,
18,1985,1985-09-12,2,23.090,KAN,,RAI,W 36-20,,,,,,,,,,
19,1985,1985-09-22,3,23.100,KAN,@,MIA,L 0-31,,,,,,,,,,
20,1985,1985-09-29,4,23.107,KAN,,SEA,W 28-7,,,,,,,,,,
21,1985,1985-10-06,5,23.114,KAN,@,RAI,L 10-19,,,,,,,,,,
22,1985,1985-10-13,6,23.121,KAN,@,SDG,L 20-31,,,,,,,,,,
23,1985,1985-10-20,7,23.128,KAN,,RAM,L 0-16,,,,,,,,,,
24,1985,1985-10-27,8,23.135,KAN,,DEN,L 10-30,,,,,,,,,,
25,1985,1985-11-03,9,23.142,KAN,@,HOU,L 20-23,,,,,,,,,,
26,1985,1985-11-10,10,23.149,KAN,,PIT,L 28-36,,,,,,,,,,
27,1985,1985-11-17,11,23.156,KAN,@,SFO,L 3-31,,,,,,,,,,
28,1985,1985-11-24,12,23.163,KAN,,IND,W 20-7,0,0,,0,0,0,0.0,1,21,0
29,1985,1985-12-01,13,23.170,KAN,@,SEA,L 6-24,0,0,,0,0,0,1.0,0,0,0
30,1985,1985-12-08,14,23.177,KAN,,ATL,W 38-10,0,0,,0,0,0,1.0,0,0,0
31,1985,1985-12-14,15,23.183,KAN,@,DEN,L 13-14,,,,,,,,,,
32,1985,1985-12-22,16,23.191,KAN,,SDG,W 38-34,0,0,,0,0,0,1.0,0,0,0
33,1986,1986-09-07,1,24.085,KAN,,CIN,W 24-14,,,,,,,,,,
34,1986,1986-09-14,2,24.092,KAN,@,SEA,L 17-23,,,,,,,,,,
35,1986,1986-09-21,3,24.099,KAN,,HOU,W 27-13,,,,,,,,,,
36,1986,1986-09-28,4,24.106,KAN,@,BUF,W 20-17,,,,,,,,,,
37,1986,1986-10-05,5,24.113,KAN,,RAI,L 17-24,,,,,,,,,,
38,1986,1986-10-12,6,24.120,KAN,@,CLE,L 7-20,,,,,,,,,,
39,1986,1986-10-19,7,24.127,KAN,,SDG,W 42-41,,,,,,,,,,
40,1986,1986-10-26,8,24.134,KAN,,TAM,W 27-20,0,0,,0,0,0,1.0,0,0,0
41,1986,1986-11-02,9,24.141,KAN,@,SDG,W 24-23,,,,,,,,,,
42,1986,1986-11-09,10,24.148,KAN,,SEA,W 27-7,,,,,,,,,,
43,1986,1986-11-16,11,24.155,KAN,@,DEN,L 17-38,,,,,,,,,,
44,1986,1986-11-23,12,24.162,KAN,@,STL,L 14-23,,,,,,,,,,
45,1986,1986-11-30,13,24.169,KAN,,BUF,L 14-17,,,,,,,,,,
46,1986,1986-12-07,14,24.176,KAN,,DEN,W 37-10,0,0,,0,0,0,0.0,1,20,0
47,1986,1986-12-14,15,24.183,KAN,@,RAI,W 20-17,,,,,,,,,,
48,1986,1986-12-21,16,24.190,KAN,@,PIT,W 24-19,,,,,,,,,,
49,1987,1987-09-13,1,25.091,BUF,,NYJ,L 28-31,0,0,,0,,,,,,
50,1987,1987-09-20,2,25.098,BUF,,HOU,W 34-30,0,0,,0,,,,,,
51,1987,1987-10-25,6,25.133,BUF,@,MIA,W 34-31,0,0,,0,,,,,,
52,1987,1987-11-01,7,25.140,BUF,,WAS,L 7-27,0,0,,0,,,,,,
53,1987,1987-11-08,8,25.147,BUF,,DEN,W 21-14,0,0,,0,,,,,,
54,1987,1987-11-15,9,25.154,BUF,@,CLE,L 21-27,0,0,,0,,,,,,
55,1987,1987-11-22,10,25.161,BUF,@,NYJ,W 17-14,1,14,14.00,0,0,0,0.0,0,0,0
56,1987,1987-11-29,11,25.168,BUF,,MIA,W 27-0,0,0,,0,0,0,0.0,1,0,0
57,1987,1987-12-06,12,25.175,BUF,@,RAI,L 21-34,0,0,,0,,,,,,
58,1987,1987-12-13,13,25.182,BUF,@,IND,W 27-3,0,0,,0,,,,,,
59,1987,1987-12-20,14,25.189,BUF,,NWE,L 7-13,0,0,,0,,,,,,
60,1987,1987-12-27,15,25.196,BUF,@,PHI,L 7-17,0,0,,0,0,0,0.0,1,4,0
